Frame,Player,Pelvis x,Pelvis y,Pelvis z,Left Hip x,Left Hip y,Left Hip z,Right Hip x,Right Hip y,Right Hip z,Spine1 x,Spine1 y,Spine1 z,Left Knee x,Left Knee y,Left Knee z,Right Knee x,Right Knee y,Right Knee z,Spine2 x,Spine2 y,Spine2 z,Left Ankle x,Left Ankle y,Left Ankle z,Right Ankle x,Right Ankle y,Right Ankle z,Spine3 x,Spine3 y,Spine3 z,Left Foot x,Left Foot y,Left Foot z,Right Foot x,Right Foot y,Right Foot z,Neck x,Neck y,Neck z,Left Collar x,Left Collar y,Left Collar z,Right Collar x,Right Collar y,Right Collar z,Head x,Head y,Head z,Left Shoulder x,Left Shoulder y,Left Shoulder z,Right Shoulder x,Right Shoulder y,Right Shoulder z,Left Elbow x,Left Elbow y,Left Elbow z,Right Elbow x,Right Elbow y,Right Elbow z,Left wrist x,Left wrist y,Left wrist z,Right Wrist x,Right Wrist y,Right Wrist z,Left Index1 x,Left Index1 y,Left Index1 z,Right Index1 x,Right Index1 y,Right Index1 z
0,2,-2.9341102,0.041043606,0.80161446,-0.6770921,0.0064593623,0.07387552,-0.2769558,-0.06980197,-0.29061916,0.41836998,0.051250067,0.1067445,0.4708535,0.005975972,-0.064289205,0.9081008,0.09778247,0.04342724,0.010092587,0.049717847,0.06396871,0.14773017,0.1414849,-0.24789982,-0.03332278,-0.17141221,0.16600394,0.11535137,0.056894094,0.016352877,-0.19954218,0.05665637,0.36645573,-0.19964273,-0.033036795,-0.24526176,-0.026643824,0.21405779,-0.045403413,-0.03873142,-0.13788247,0.17883873,0.0134047065,0.2866913,-0.041040283,-0.10849997,0.14667632,-0.17337893,0.09007634,-0.19206339,-0.6519128,0.10250487,0.3185819,0.6397673,0.3312741,-1.5585738,0.2782258,0.20365717,1.1099442,-0.1390672,-0.006473403,-0.1761592,0.19284138,-0.018641489,0.13804764,-0.17719278,-0.12839393,-0.04681046,-0.14338395,-0.13061275,0.05233097,0.1219164
1,2,-2.9232955,0.037318848,0.8422689,-0.67575413,0.01176882,0.07352777,-0.261816,-0.07480555,-0.29978064,0.42569306,0.055891898,0.10547258,0.48771727,0.01262341,-0.06945944,0.88287103,0.100727275,0.04530978,0.011583301,0.05275883,0.064587995,0.11893877,0.14718217,-0.22879778,-0.04003815,-0.1751596,0.16150372,0.11209406,0.05754926,0.016892685,-0.18908536,0.068663426,0.35281417,-0.1981885,-0.03577903,-0.24237284,-0.0028517048,0.22349122,-0.040943574,-0.04336056,-0.14591448,0.17951109,0.009999699,0.3031262,-0.043160483,-0.106451556,0.15803556,-0.1758608,0.06900234,-0.19766319,-0.6619413,0.085986495,0.3525587,0.6619322,0.30932325,-1.4968876,0.27389532,0.199976,1.0695206,-0.14699216,-0.022095786,-0.16760534,0.18025495,-0.01667293,0.13041589,-0.17170084,-0.1169521,-0.042971026,-0.13504134,-0.12346448,0.049498424,0.116514936
2,2,-2.936652,0.04300076,0.8495608,-0.6709291,0.0061429297,0.0671292,-0.27366507,-0.07665062,-0.29986447,0.42640376,0.052469455,0.10778803,0.48940253,0.013115165,-0.068540245,0.89957774,0.090614244,0.04719807,0.023027122,0.053941533,0.06474042,0.11861841,0.14345928,-0.21745077,-0.040127125,-0.17219976,0.15457395,0.109935984,0.059102338,0.017824188,-0.18721282,0.07017842,0.33621928,-0.19185063,-0.040030364,-0.22885786,-0.011753486,0.21678369,-0.03549613,-0.032546677,-0.14813414,0.15759458,0.015831333,0.3070356,-0.03099646,-0.11758481,0.16031478,-0.1672609,0.10100427,-0.18925482,-0.69850266,0.07572896,0.34141195,0.65068775,0.34608588,-1.5496929,0.2758127,0.18601526,1.0540034,-0.14571574,-0.021443147,-0.17340845,0.18050782,-0.004671086,0.12971154,-0.17568763,-0.116585895,-0.043374695,-0.13558379,-0.12498748,0.04990174,0.11561145
3,2,-2.935957,0.05879334,0.8357166,-0.6684178,0.00014977428,0.05532554,-0.33263996,-0.07580083,-0.29929993,0.42870072,0.047754962,0.109692976,0.46185163,-0.0022725107,-0.066574216,0.92555386,0.07418472,0.052782204,0.008861445,0.054663297,0.06393468,0.12965332,0.14222702,-0.23190655,-0.032267217,-0.17389391,0.16566297,0.114583634,0.059406336,0.01603428,-0.19945534,0.06006229,0.36150354,-0.2050161,-0.041312553,-0.25045273,-0.02171816,0.21020077,-0.046614695,-0.032822218,-0.13804956,0.15491599,0.010797131,0.30295822,-0.02162086,-0.11813511,0.14342932,-0.17283334,0.11300064,-0.18722256,-0.7205317,0.07468384,0.3492502,0.67348546,0.3533679,-1.5342852,0.2684619,0.16778307,1.0320385,-0.15657394,-0.018471649,-0.174249,0.18492031,0.0064373002,0.12657815,-0.18964782,-0.1283274,-0.04751257,-0.14834172,-0.13722405,0.055640265,0.12835148
4,2,-2.94067,0.058304437,0.85403085,-0.67173845,0.0062752585,0.05992972,-0.2990142,-0.07239585,-0.31519356,0.42225993,0.04229241,0.11163676,0.5002622,0.01728524,-0.07382934,0.90872824,0.08008126,0.048674587,0.020472188,0.050799184,0.05378079,0.12282246,0.13786212,-0.20850027,-0.023033941,-0.17072615,0.15527008,0.105181955,0.05466757,0.012727219,-0.18326686,0.07340535,0.32047254,-0.19463411,-0.038877107,-0.23384918,0.007849047,0.22074659,-0.06652933,-0.02494013,-0.13655798,0.12883677,0.025521912,0.26856735,-0.012905031,-0.107031964,0.16348325,-0.17098267,0.088858396,-0.19161811,-0.7226048,0.09827557,0.3037959,0.69368345,0.31911978,-1.4773308,0.2805614,0.19492494,1.0569062,-0.15983464,-0.011265689,-0.16010639,0.17204885,-0.00047432448,0.12340881,-0.16676429,-0.119491905,-0.042525653,-0.13846684,-0.12808082,0.0516991,0.12357021
5,2,-2.9423203,0.060029577,0.850952,-0.6755888,0.0059067495,0.060311846,-0.30112618,-0.07073031,-0.3160627,0.42025438,0.042214263,0.111189045,0.5062782,0.016802672,-0.074419856,0.9187338,0.08248328,0.04797902,0.017621163,0.04991948,0.05481735,0.12329165,0.13743325,-0.20998389,-0.022087505,-0.17029758,0.15802634,0.10627916,0.054635815,0.013305318,-0.18620163,0.073326096,0.32381883,-0.19745755,-0.037596278,-0.2377193,0.0053323284,0.22533427,-0.06366456,-0.025496835,-0.1368572,0.12982853,0.024526501,0.26715747,-0.0143335555,-0.10585051,0.16825812,-0.1698273,0.09115475,-0.1925382,-0.722628,0.09796199,0.30675614,0.6943665,0.32233745,-1.4763366,0.27760148,0.1942155,1.0608833,-0.16141245,-0.010956534,-0.16089414,0.17282362,0.00019823428,0.12402489,-0.16861974,-0.120964855,-0.043213125,-0.13971685,-0.12938382,0.051975675,0.12478169
6,2,-2.950776,0.06121555,0.8297165,-0.6604407,0.0027151962,0.048280846,-0.34083116,-0.06343002,-0.3061596,0.4307395,0.040390715,0.10953998,0.4808426,0.008182104,-0.069832884,0.9429486,0.0751772,0.051465917,0.012432047,0.05012217,0.064434595,0.12060949,0.14209643,-0.20776238,-0.022599671,-0.17231967,0.15945134,0.104310386,0.055695843,0.016370466,-0.18963319,0.06876715,0.3283161,-0.197839,-0.03961095,-0.23859093,-0.00632161,0.22661385,-0.05604527,-0.030805867,-0.14841712,0.13980542,0.015951984,0.2849001,-0.0037469182,-0.11224289,0.15716618,-0.17349645,0.11791763,-0.19739398,-0.71822643,0.08063938,0.31992805,0.67658645,0.366886,-1.5317098,0.26303414,0.16325559,1.0275187,-0.16320004,-0.014965784,-0.17015319,0.16575606,0.009312618,0.12081021,-0.1723496,-0.1198855,-0.04543465,-0.14130478,-0.13152504,0.05349883,0.1242246
7,2,-2.9444628,0.06827551,0.8310358,-0.6853128,0.006996215,0.058295637,-0.3254658,-0.06433846,-0.30380252,0.4332696,0.045339562,0.10174535,0.48431525,0.012377649,-0.070731565,0.9399035,0.08435085,0.048058864,0.017657388,0.049297918,0.060229003,0.12046041,0.14248867,-0.21741578,-0.025007458,-0.17121688,0.16477223,0.10643859,0.054661065,0.014237586,-0.19371203,0.06747975,0.34467134,-0.20430675,-0.035684865,-0.24992254,0.0007846999,0.22439069,-0.056035526,-0.029894453,-0.15168089,0.14326063,0.017641455,0.28302407,-0.0066115707,-0.112705246,0.154758,-0.17591114,0.114939325,-0.20136169,-0.7101254,0.087433524,0.3164222,0.68228984,0.36317036,-1.5137312,0.25166368,0.16642085,1.0052176,-0.14713268,-0.014775689,-0.16850595,0.17736821,0.0066735996,0.118654616,-0.1784302,-0.12511525,-0.04621211,-0.14717604,-0.13701274,0.054213136,0.12942211
8,2,-2.9483974,0.076348044,0.83165777,-0.681378,0.012990785,0.058032114,-0.30232203,-0.07911212,-0.3118147,0.42776248,0.04041885,0.105752744,0.46975103,0.018317986,-0.070455536,0.93451715,0.082120866,0.047733914,0.01705305,0.04858015,0.056752205,0.12156254,0.1444223,-0.22289898,-0.030132778,-0.17473103,0.16400154,0.10426177,0.052898318,0.012349804,-0.19230151,0.06339101,0.350117,-0.20581815,-0.036074527,-0.25284037,-0.017332925,0.22565985,-0.064666145,-0.028994033,-0.15365072,0.13165432,0.021193527,0.2769428,0.0037266996,-0.121392824,0.1573999,-0.17894694,0.11167948,-0.20248471,-0.7063346,0.100370064,0.30527446,0.6850204,0.35814422,-1.5087107,0.25047454,0.18625678,1.0069742,-0.14539924,-0.010476073,-0.16836694,0.17496203,0.01954962,0.11951227,-0.17871259,-0.12653181,-0.047860444,-0.14933833,-0.1429876,0.056342263,0.13302056
9,2,-2.9531815,0.077515714,0.83590055,-0.66779256,0.012059498,0.051602364,-0.31463116,-0.07686823,-0.31480703,0.4287922,0.04086008,0.11048839,0.4642664,0.022403961,-0.07082753,0.93790776,0.06951088,0.05193835,0.020742124,0.051260076,0.059435163,0.121826395,0.14388977,-0.20610817,-0.024366789,-0.17439233,0.15451775,0.097713634,0.055705752,0.013525737,-0.17978357,0.07076553,0.32239276,-0.19289815,-0.03891546,-0.23092774,-0.00907414,0.220764,-0.062149025,-0.022774022,-0.15171994,0.11903193,0.027587203,0.28115967,0.015138865,-0.11531846,0.15376866,-0.17657806,0.11013686,-0.20343445,-0.7209087,0.09430704,0.30309203,0.68760926,0.35887727,-1.4886314,0.25762162,0.17294303,0.98229045,-0.1474186,-0.005530271,-0.16474462,0.16654946,0.013770722,0.11785606,-0.16683835,-0.11751864,-0.043374326,-0.1383477,-0.12925422,0.05245053,0.12195065
