Frame,Player,Pelvis x,Pelvis y,Pelvis z,Left Hip x,Left Hip y,Left Hip z,Right Hip x,Right Hip y,Right Hip z,Spine1 x,Spine1 y,Spine1 z,Left Knee x,Left Knee y,Left Knee z,Right Knee x,Right Knee y,Right Knee z,Spine2 x,Spine2 y,Spine2 z,Left Ankle x,Left Ankle y,Left Ankle z,Right Ankle x,Right Ankle y,Right Ankle z,Spine3 x,Spine3 y,Spine3 z,Left Foot x,Left Foot y,Left Foot z,Right Foot x,Right Foot y,Right Foot z,Neck x,Neck y,Neck z,Left Collar x,Left Collar y,Left Collar z,Right Collar x,Right Collar y,Right Collar z,Head x,Head y,Head z,Left Shoulder x,Left Shoulder y,Left Shoulder z,Right Shoulder x,Right Shoulder y,Right Shoulder z,Left Elbow x,Left Elbow y,Left Elbow z,Right Elbow x,Right Elbow y,Right Elbow z,Left wrist x,Left wrist y,Left wrist z,Right Wrist x,Right Wrist y,Right Wrist z,Left Index1 x,Left Index1 y,Left Index1 z,Right Index1 x,Right Index1 y,Right Index1 z
0,2,-2.9001799,0.042357363,1.087827,-0.30590594,0.027833126,0.029274771,0.02243564,-0.06481999,-0.008672207,0.20097409,0.028166013,0.028936995,0.1396674,0.01896736,-0.0329219,0.47875533,0.015200443,0.031608384,0.034151312,0.009914371,-0.06379823,0.16291888,0.14871286,-0.20739006,-0.017533666,-0.19200476,0.13200887,0.10115595,0.01718327,-0.024222426,-0.1302874,0.07065172,0.27693933,-0.15293942,0.0011431584,-0.1799402,0.011211089,0.16655327,-0.00091989106,0.0075522396,-0.14461298,-0.18996699,0.04076907,0.14663887,0.016985504,0.008729955,0.21245944,-0.07195478,0.11019233,-0.25241956,-0.928682,0.1917953,0.3591011,0.7775049,0.06278663,-0.73380274,0.15263356,0.34325787,1.3558153,-0.17351185,0.018768122,-0.09599901,0.16019154,-0.0112524945,0.1821854,-0.14904658,-0.15539274,-0.06679572,-0.15004206,-0.12328022,0.057810925,0.15581094
1,2,-2.9003417,0.046098553,1.0906558,-0.3116062,0.033412192,0.025626434,0.017626418,-0.06676137,-0.0047781956,0.20349824,0.026858024,0.03171376,0.14466463,0.02873539,-0.034077212,0.48454788,0.011698956,0.03518405,0.031129623,0.008879353,-0.060505178,0.16387753,0.15223598,-0.20884204,-0.019003294,-0.19472079,0.13388991,0.10346929,0.017481755,-0.022952508,-0.13323717,0.070180036,0.28054476,-0.15178181,0.0042385906,-0.18535985,0.0062367558,0.16395691,0.0003090123,0.0073525584,-0.1421113,-0.18432914,0.040026113,0.1436432,0.0096041,0.004507805,0.21166742,-0.0711688,0.11798952,-0.24983503,-0.9279193,0.19423878,0.34938923,0.7617704,0.08268562,-0.74460554,0.14189006,0.35260817,1.3608495,-0.16417266,0.02146523,-0.100857235,0.15660846,-0.007957959,0.18669347,-0.14614436,-0.15746,-0.06666405,-0.14935662,-0.12551992,0.0569985,0.15458749
2,2,-2.8974485,0.04478383,1.1067058,-0.31326127,0.033460706,0.03116148,0.0021537992,-0.06214423,-0.005035088,0.20810162,0.024098096,0.031390544,0.14075892,0.023352891,-0.032293163,0.48576787,0.011630705,0.034782767,0.037345454,0.0047918907,-0.06036321,0.16889206,0.1490759,-0.21476899,-0.016985048,-0.1919737,0.13319929,0.10270532,0.014652232,-0.023358636,-0.13461736,0.06730185,0.28958383,-0.15331817,0.002292674,-0.18555574,0.020444816,0.16661663,0.0003953454,0.009685558,-0.1605742,-0.18421301,0.03767134,0.15598479,0.003798546,0.007419668,0.21681604,-0.07729382,0.1167042,-0.2607557,-0.92865,0.18795447,0.36569983,0.75794023,0.08917544,-0.7217996,0.132659,0.3529293,1.3751501,-0.17065857,0.030320214,-0.09595953,0.155528,-0.0018122118,0.18441302,-0.15009415,-0.16115603,-0.06778429,-0.15202728,-0.12794767,0.057646506,0.15769334
3,2,-2.8976493,0.048696574,1.0924002,-0.3135331,0.029096914,0.021097684,-0.006316891,-0.055956636,-0.00065338484,0.21677549,0.019883713,0.033480763,0.13874185,0.021691749,-0.032670967,0.46966994,0.01432759,0.034926463,0.03767764,0.0030443259,-0.05984625,0.16853246,0.14753762,-0.215857,-0.015328494,-0.19164011,0.13311088,0.100420475,0.012626642,-0.023493817,-0.13371083,0.065735355,0.29137477,-0.15281306,0.0031083697,-0.18776082,0.0059881294,0.1735486,-0.0032919555,0.006681472,-0.17025958,-0.1806708,0.036225963,0.15557161,0.001995853,-0.007717854,0.22536401,-0.080623746,0.11267766,-0.26718318,-0.9213491,0.19254553,0.35428435,0.75324076,0.084732264,-0.72876316,0.13435675,0.350709,1.3831614,-0.17375737,0.027951144,-0.096770085,0.15782845,-0.00212016,0.1853793,-0.15316595,-0.15886231,-0.06737709,-0.15050235,-0.12899913,0.05765152,0.1576143
4,2,-2.8973632,0.04983764,1.0890564,-0.31207705,0.032565758,0.018907819,0.0035317524,-0.055113547,0.003033122,0.21101479,0.0222894,0.033147514,0.13754922,0.028513454,-0.031253137,0.46127388,0.014303409,0.034682844,0.03485368,0.0037625858,-0.05627761,0.16255899,0.15236454,-0.2125793,-0.018382438,-0.19281097,0.13130143,0.1008975,0.014279647,-0.02205869,-0.13214244,0.065095775,0.28920546,-0.14992282,0.0038790426,-0.18483683,0.0044644536,0.16295743,0.004295027,0.0063489503,-0.17109853,-0.17882569,0.032256696,0.1664045,0.0022401174,0.0024423113,0.21517365,-0.078263104,0.11839414,-0.271049,-0.91881204,0.18827818,0.37032104,0.74442947,0.0914124,-0.7418702,0.13005812,0.34865922,1.374115,-0.16586676,0.023555625,-0.099579535,0.15521166,-0.004419314,0.1856707,-0.15019304,-0.15745941,-0.06706429,-0.14901863,-0.12679115,0.057019386,0.15419553
5,2,-2.896494,0.053187955,1.0959625,-0.31459773,0.033449907,0.020008897,-2.588365e-05,-0.058155127,-0.0017115175,0.21344596,0.023076292,0.034504376,0.13908398,0.027859408,-0.031518646,0.46729615,0.012819042,0.034992505,0.034680583,0.0035633412,-0.054350108,0.1646777,0.15045036,-0.21380745,-0.017535038,-0.19283915,0.13285388,0.10096206,0.014864881,-0.021798577,-0.13435197,0.0664521,0.29059264,-0.150637,0.004273691,-0.18582863,0.0047979355,0.17076543,0.0009927594,0.0073075807,-0.17580402,-0.17450531,0.032620523,0.16811131,-0.0010645443,-0.0011521105,0.2198388,-0.08418171,0.12414853,-0.2743123,-0.92349064,0.18750925,0.36791855,0.7406869,0.10955868,-0.73688704,0.11961619,0.347435,1.3756344,-0.16541566,0.027246244,-0.10022064,0.1544289,-0.004130427,0.18646802,-0.1523849,-0.15845312,-0.06672311,-0.14847176,-0.127653,0.05674975,0.15411626
6,2,-2.898387,0.053680062,1.0992116,-0.3153034,0.0331736,0.019003179,0.0038895344,-0.05584102,-0.005581089,0.21383256,0.019986356,0.04111345,0.13817589,0.028836623,-0.028602477,0.45866558,0.020126361,0.032670353,0.03445263,0.0039029475,-0.052990198,0.1707946,0.14949073,-0.21652974,-0.018912304,-0.19333942,0.13094777,0.098821126,0.015473245,-0.021063842,-0.13210808,0.06902079,0.2879645,-0.14641602,0.0043903575,-0.18129899,0.008653794,0.17654707,-0.0023831853,0.004662783,-0.1809217,-0.17369838,0.030909283,0.17521223,-0.006835322,0.00202827,0.2302071,-0.08990177,0.1185426,-0.27516612,-0.92361337,0.1837989,0.37043318,0.7243558,0.09744395,-0.7262036,0.1253619,0.34720653,1.36795,-0.1614365,0.023328295,-0.09974104,0.15121327,-0.0037547923,0.18852182,-0.14787567,-0.15433404,-0.065923944,-0.1445753,-0.12492903,0.05492469,0.15008476
7,2,-2.8918571,0.054575875,1.0910027,-0.3114539,0.03528863,0.02349406,0.006498179,-0.05616149,-0.007554878,0.21256526,0.018282024,0.037055787,0.13247055,0.031095644,-0.030901497,0.4609165,0.018134313,0.032966062,0.035967458,-0.0017116867,-0.05505863,0.1655744,0.14997809,-0.21059917,-0.020702079,-0.19287328,0.13251002,0.0953743,0.012664275,-0.02042824,-0.13031442,0.07135574,0.28310382,-0.14356087,0.007337127,-0.1843412,0.010821345,0.18471551,-0.0023844147,0.00498233,-0.18359514,-0.19422863,0.03252489,0.16057004,0.0114740515,0.012047203,0.2381954,-0.083576836,0.118031174,-0.2806852,-0.911245,0.18660039,0.3518315,0.72516847,0.09458948,-0.71711683,0.12616383,0.33321905,1.3663353,-0.16983989,0.02998669,-0.09998189,0.14478199,-0.0037499678,0.1877915,-0.14124243,-0.1569583,-0.06664159,-0.14714004,-0.12545344,0.056791525,0.15425092
8,2,-2.8976758,0.05238069,1.0948007,-0.30993974,0.034578025,0.01847831,0.0007910622,-0.059952278,-0.009022768,0.20913187,0.01906226,0.03949597,0.12936155,0.027499203,-0.031089172,0.46479648,0.015316325,0.03395055,0.03688469,0.0024992793,-0.05356382,0.17124623,0.14858836,-0.21635368,-0.013699089,-0.19273989,0.1356949,0.10183948,0.014336132,-0.02097207,-0.1326428,0.06855422,0.28945777,-0.14820838,0.0062780236,-0.18610385,0.015543278,0.16961065,0.0001232284,0.002147958,-0.18508776,-0.17199615,0.030592397,0.17039861,-0.009601946,0.005129682,0.22450984,-0.08181076,0.10608818,-0.29255122,-0.9159978,0.17655247,0.36579302,0.72633094,0.084378816,-0.72252214,0.13314092,0.3334407,1.3620144,-0.16694583,0.02937519,-0.09698183,0.15120569,-0.006050135,0.18366425,-0.14457567,-0.15921006,-0.066483885,-0.14804868,-0.1271386,0.05724093,0.15321942
9,2,-2.8969674,0.062046576,1.110792,-0.32557896,0.03257682,0.021893598,-0.019866789,-0.06262994,-0.015865438,0.22379188,0.023282226,0.040161565,0.14694361,0.020496506,-0.032050982,0.49427462,0.011122459,0.03405419,0.029949818,0.0052491766,-0.051862955,0.16433194,0.14399008,-0.2191323,-0.018941605,-0.19077174,0.13759647,0.101231724,0.01690992,-0.022074798,-0.13915612,0.06922439,0.29859093,-0.1559997,0.0031854885,-0.19287726,-0.0022089717,0.18553719,-0.009395809,0.0010456876,-0.19602948,-0.15460397,0.024761064,0.19169736,-0.019497456,-0.007305378,0.22893997,-0.0965037,0.10996504,-0.2918078,-0.9297233,0.1651946,0.39566514,0.74363506,0.09783466,-0.72030073,0.12542878,0.32164007,1.3836079,-0.18023711,0.030825827,-0.094000526,0.15490304,-0.012447507,0.1799825,-0.15404204,-0.16154765,-0.06652774,-0.14823858,-0.12754418,0.057555035,0.15430515
