frame,pelvis x,pelvis y
0,240.85367,374.15817
1,240.73338,374.12653
2,240.24455,374.25116
3,239.468,374.31152
4,239.06953,374.3955
5,242.39536,373.70377
6,241.92966,373.70212
7,241.89986,373.7956
8,241.67725,373.81165
9,236.79193,373.07904
10,237.32368,373.2472
11,238.66273,372.61517
12,238.77196,372.59918
13,240.74475,372.07666
14,233.46307,373.07443
15,219.80241,375.54388
16,224.7313,377.44128
17,227.52599,379.72763
18,227.04071,379.82474
19,222.07193,379.90594
20,238.03197,377.94135
21,262.38486,373.09415
22,279.47073,371.95483
23,273.99225,369.4185
24,274.00073,369.63696
25,278.3863,366.8433
26,285.08032,365.9131
27,308.51273,362.55917
28,339.5085,359.6278
29,343.82574,358.5932
30,343.60425,358.60992
31,347.2545,359.42795
32,347.91953,357.0939
33,348.84232,356.05106
34,357.99292,355.0675
35,361.68774,351.3177
36,361.0735,351.27383
37,363.0301,350.08002
38,364.2798,347.9205
39,362.60178,347.923
40,358.3049,348.1777
41,353.7816,346.50864
42,354.05725,346.52512
43,347.98886,346.51343
44,328.3082,342.93146
45,315.70264,339.0809
46,297.03738,333.61096
47,294.03128,327.50668
48,292.73038,327.6325
49,292.3138,321.3026
50,298.66095,313.29752
51,288.66055,305.7093
52,290.198,300.24896
53,290.7717,298.1596
54,291.12555,298.26422
55,290.08768,296.70276
56,282.6932,294.94757
57,276.65942,293.4843
58,260.66006,290.29938
59,245.67468,287.3885
60,242.0184,287.85977
61,226.97371,284.6467
62,207.09796,280.62595
63,199.4406,277.80374
64,181.53743,274.19754
65,173.79854,272.50183
66,173.59837,272.4708
67,181.65915,270.51758
68,198.54973,268.87997
69,209.78918,269.8168
70,206.1682,267.80408
71,193.66216,265.66632
72,193.71985,265.91016
73,190.3989,262.9177
74,183.88544,259.36307
75,178.06253,252.72572
76,185.10677,247.44728
77,190.36853,240.36557
78,189.99551,240.29242
79,201.49385,232.14001
80,203.17712,219.70372
81,216.43001,211.0232
82,224.74298,202.89084
83,223.98524,200.32701
84,224.00278,200.26997
85,217.2996,198.28691
86,208.85367,196.87688
87,208.79808,194.76802
88,222.32323,193.24516
89,218.48094,194.89864
90,218.46532,194.91806
91,225.42601,199.53162
92,207.53107,206.74825
93,213.02625,213.59363
94,208.23497,220.88768
95,206.90858,230.23074
96,206.98888,230.23502
97,200.40689,236.77252
98,198.27573,242.67297
99,197.689,248.41858
100,200.82553,249.67361
101,203.67374,252.5458
102,203.95198,252.54675
103,205.24762,256.3152
104,202.73344,260.4911
105,197.38486,264.5674
106,186.89001,269.37173
107,175.52544,274.0283
108,175.9458,274.04623
109,163.16307,277.5074
110,168.07178,278.49652
111,183.7552,279.2998
112,199.13907,279.44345
113,197.97179,277.95972
114,198.37704,277.98996
115,185.75719,277.07446
116,192.36967,278.0237
117,196.8984,279.3908
118,200.74419,279.6224
119,202.91187,279.26666
120,202.90198,279.30722
121,199.18796,279.18396
122,194.53456,282.09894
123,192.50352,289.04227
124,179.90193,297.945
125,197.94371,309.50418
126,197.91064,309.49054
127,217.39697,318.89716
128,277.63177,325.69
129,299.4368,334.4346
130,312.28964,342.1088
131,308.27716,350.65646
132,308.70422,350.713
133,308.53122,359.0302
134,319.88205,366.7765
135,345.5214,374.61395
136,359.1296,381.98163
137,365.04544,387.22647
138,364.7971,386.9883
139,368.5203,389.9306
140,374.53912,391.523
141,376.7111,396.32025
142,380.21326,399.86868
143,378.0668,402.85144
144,378.4215,402.8677
145,379.40063,405.01263
146,380.0167,404.95532
147,377.62567,403.96628
148,367.3969,402.6006
149,369.61432,401.0224
150,369.2917,401.10385
151,359.48474,400.2423
152,353.0369,399.74533
153,346.2419,396.36728
154,337.57068,393.86176
155,338.58084,393.71027
156,338.6318,393.68716
157,349.12857,393.14124
158,346.29233,393.43073
159,345.22168,392.4572
160,355.68362,391.90964
161,356.6523,391.80945
162,356.90146,391.8147
163,353.22784,390.23325
164,343.28775,386.1866
165,338.7177,381.65115
166,330.07065,376.64545
167,315.76773,370.8286
168,315.8149,370.81003
169,293.85495,364.71176
170,286.6274,360.39478
171,289.9889,355.9463
172,290.1411,350.53427
173,273.01193,346.65283
174,272.95355,346.65775
175,265.7994,342.9894
176,266.41434,339.6924
177,268.37988,336.7162
178,268.6868,334.32904
179,267.8201,333.03546
180,267.733,333.13342
181,270.27744,332.89438
182,271.15146,332.8349
183,270.45837,332.36923
184,262.02002,330.99527
185,256.10764,330.6758
186,255.66373,330.52234
187,246.80464,329.23706
188,228.75154,326.26672
189,227.8403,321.95126
190,218.45746,317.8487
191,219.99802,315.00403
192,223.51059,315.23184
193,223.85947,314.29736
194,231.28638,313.87363
195,234.02197,313.63284
196,234.71931,311.56808
197,230.62125,310.7766
198,230.69011,310.82693
199,217.27751,308.83624
200,203.41618,307.27655
201,199.01433,300.58252
202,194.86105,296.0125
203,189.43378,289.97156
204,190.40157,290.06403
205,190.74266,277.52744
206,189.92734,263.49872
207,188.16754,256.66373
208,212.5746,247.21735
209,213.21349,237.27592
210,215.24307,237.8559
211,213.31891,223.90218
212,220.2128,210.80148
213,232.07883,202.33884
214,248.67896,193.739
215,260.4356,188.19864
216,260.30234,188.15648
217,270.86002,183.44254
218,278.25977,180.855
219,287.9025,176.82768
220,287.50952,173.53723
221,283.3112,170.76599
222,282.9536,171.1691
223,276.6842,168.45763
224,280.18674,165.80731
225,279.28323,163.74051
226,277.83194,162.54291
227,273.75275,163.8213
228,274.11133,163.7359
229,266.1122,167.4853
230,262.2078,171.93434
231,264.82538,178.8131
232,267.1059,186.51814
233,262.18085,193.95033
234,261.36902,193.7125
235,265.1688,203.45563
236,264.6733,212.19879
237,268.4186,220.00407
238,268.1422,225.93169
239,271.07996,227.93637
240,271.48032,227.96634
241,274.32968,230.14546
242,271.4894,235.63487
243,268.5214,241.75471
244,260.1939,248.61455
245,238.61165,254.23927
246,238.37138,254.25934
247,228.53284,262.03967
248,232.9057,269.2225
249,247.95952,276.46335
250,263.8219,281.98718
251,267.17966,282.10968
252,267.15784,282.06375
253,266.83347,281.58957
254,267.90723,278.55637
255,286.34177,279.71265
256,272.81863,276.6093
257,270.01865,277.37027
258,269.8355,277.37595
259,256.8462,278.16342
260,241.63129,276.83084
261,229.28032,278.1676
262,212.13437,280.14435
263,208.4263,282.09357
264,208.0719,282.10992
