frame,pelvis x,pelvis y
0,240.85367,374.15817
1,240.73338,374.12653
2,240.61053333333334,374.17861999999997
3,240.14864333333333,374.22973666666667
4,239.59402666666665,374.3193933333333
5,240.31096333333332,374.13693
6,241.13151666666664,373.93379666666664
7,242.07495999999998,373.73382999999995
8,241.83558999999997,373.76978999999994
9,240.12301333333332,373.56209666666666
10,238.59761999999998,373.3792966666667
11,237.59278,372.98046999999997
12,238.25278999999998,372.82051666666666
13,239.39314666666667,372.4303366666667
14,237.65992666666668,372.5834233333333
15,231.33674333333335,373.56498999999997
16,225.99892666666665,375.3531966666667
17,224.0199,377.57093
18,226.43266666666665,378.99788333333333
19,225.54620999999997,379.81943666666666
20,229.0482033333333,379.22401
21,240.82958666666667,376.98048
22,259.96252,374.33011
23,271.94928,371.48915999999997
24,275.82123666666666,370.3367633333333
25,275.45975999999996,368.63291999999996
26,279.1557833333333,367.4644533333333
27,290.6597833333333,365.10519
28,311.03385,362.7000233333333
29,330.6156566666666,360.2600566666666
30,342.31282999999996,358.94363999999996
31,344.89482999999996,358.87702333333334
32,346.2594266666666,358.37725666666665
33,348.00545,357.52430333333336
34,351.58492333333334,356.07082
35,356.1743266666666,354.14541999999994
36,360.2513866666667,352.55301
37,361.9304466666666,350.89051666666666
38,362.79446666666666,349.75811666666664
39,363.30389333333335,348.6411733333333
40,361.72882666666663,348.0070666666667
41,358.22942666666665,347.5364466666667
42,355.38125,347.0704866666667
43,351.94257,346.51573
44,343.45143666666667,345.3233366666667
45,330.66656666666665,342.84193
46,313.68273999999997,338.5411066666666
47,302.2571,333.3995133333333
48,294.59968,329.58338
49,293.0251533333333,325.48059333333333
50,294.56837666666667,320.7442066666666
51,293.2117666666667,313.4364733333333
52,292.50649999999996,306.4185933333333
53,289.87675,301.37262
54,290.6984166666666,298.89092666666664
55,290.6616433333333,297.70886
56,287.96880999999996,296.63818333333336
57,283.1467666666666,295.04487666666665
58,273.33756,292.91041666666666
59,260.99805333333336,290.39072666666664
60,249.45104666666666,288.51588333333336
61,238.22226333333333,286.6316566666667
62,225.36335666666668,284.37747333333334
63,211.17075666666668,281.02546333333333
64,196.02533,277.54241
65,184.92552333333333,274.83437
66,176.31144666666665,273.0567233333333
67,176.35201999999998,271.83007
68,184.60241666666667,270.62278333333336
69,196.66602,269.73811666666666
70,204.83570333333333,268.83361666666667
71,203.2065133333333,267.76239999999996
72,197.85007000000002,266.4601866666667
73,192.59363666666667,264.8313933333333
74,189.33472999999998,262.73031000000003
75,184.11562333333333,258.3354966666667
76,182.35158,253.17869
77,184.51261,246.84618999999998
78,188.49027,242.70175666666665
79,193.95263,237.5993333333333
80,198.22215999999997,230.71204999999998
81,207.03366,220.95564333333334
82,214.78337,211.20592
83,221.71940999999998,204.74701666666664
84,224.24366666666663,201.16260666666665
85,221.76254,199.6279633333333
86,216.71868333333333,198.47791999999998
87,211.65044999999998,196.64393666666666
88,213.3249933333333,194.96335333333332
89,216.5340833333333,194.30394
90,219.75649666666664,194.35395333333332
91,220.79075666666665,196.44943999999998
92,217.14079999999998,200.39931
93,215.32777666666664,206.6245
94,209.59742999999997,213.74318666666665
95,209.38993333333332,221.5706833333333
96,207.37747666666667,227.1178133333333
97,204.76811666666669,232.41276
98,201.89049999999997,236.56016999999997
99,198.79054,242.62135666666666
100,198.93008666666668,246.92172
101,200.7294233333333,250.21266333333335
102,202.8170833333333,251.58872000000002
103,204.29111333333333,253.80258333333333
104,203.97768,256.45101666666665
105,201.78864,260.4579
106,195.66943666666663,264.81007666666665
107,186.6001033333333,269.32247666666666
108,179.45374999999999,272.48208666666665
109,171.54477,275.1939766666667
110,169.06021666666666,276.68338333333327
111,171.66334999999998,278.43457333333333
112,183.65535,279.0799233333333
113,193.62202,278.90099
114,198.49596666666665,278.4643766666667
115,194.03533999999996,277.67471333333333
116,192.16796666666664,277.69604
117,191.67508666666666,278.16298666666665
118,196.67075333333332,279.0123
119,200.18482,279.42662
120,202.1860133333333,279.39876
121,201.66726999999997,279.25261333333333
122,198.87483333333333,280.19670666666667
123,195.40868,283.44172333333336
124,188.98000333333334,289.69540333333333
125,190.11638666666664,298.8304833333333
126,191.91876,305.6465733333333
127,204.41710666666665,312.63062666666667
128,230.97979333333333,318.0259
129,264.82184666666666,326.34058666666664
130,296.4527366666667,334.07779999999997
131,306.66786666666667,342.3999533333333
132,309.75700666666665,347.82608666666664
133,308.50419999999997,353.4665533333333
134,312.3724966666667,358.8399
135,324.64489000000003,366.8068833333333
136,341.51101666666665,374.45736
137,356.56548,381.2740166666666
138,362.9907133333333,385.39879999999994
139,366.12094666666667,388.04845666666665
140,369.28550666666666,389.48063333333334
141,373.25684,392.5912833333333
142,377.15449333333333,395.90397666666667
143,378.33038666666664,399.6801233333333
144,378.90052,401.8626066666667
145,378.6296433333333,403.57725666666664
146,379.27961,404.27855
147,379.0143333333333,404.6447433333333
148,375.01309000000003,403.8407333333333
149,371.54563,402.52975999999995
150,368.76764000000003,401.57561666666663
151,366.1302533333333,400.7895166666666
152,360.60444666666666,400.3638266666666
153,352.92117999999994,398.78497000000004
154,345.6164933333333,396.65812333333326
155,340.79780666666665,394.64643666666666
156,338.26110666666665,393.75306333333333
157,342.1137366666667,393.51288999999997
158,344.68423333333334,393.41970999999995
159,346.88086,393.00972333333334
160,349.06587666666667,392.59918999999996
161,352.5192,392.05876333333333
162,356.41246,391.84459666666663
163,355.59386666666666,391.28579999999994
164,351.13901666666663,389.4115166666666
165,345.07776333333334,386.0236666666666
166,337.3587,381.4943999999999
167,328.18535999999995,376.3750666666666
168,320.5510933333333,372.76135999999997
169,308.4791933333333,368.7834633333333
170,298.76574999999997,365.3055233333333
171,290.15708333333333,360.3509466666667
172,288.9191333333333,355.62511666666666
173,284.3806433333333,351.0444666666666
174,278.7021933333333,347.9482833333333
175,270.58829333333335,345.43332666666663
176,268.38909666666666,343.1131833333333
177,266.86454,339.7993333333333
178,267.82700666666665,336.9125466666667
179,268.29559333333333,334.6935666666667
180,268.0799666666667,333.49930666666666
181,268.61018,333.02108666666663
182,269.72063333333335,332.9542333333333
183,270.62908999999996,332.6995033333333
184,267.8766166666667,332.06646666666666
185,262.86201,331.34676666666667
186,257.9304633333333,330.73113666666666
187,252.85867,330.14506666666665
188,243.73996999999997,328.6753733333333
