frame,pelvis x,pelvis y
0,923.43475,285.67395
1,922.7803,285.67294
2,923.68283,285.51230666666663
3,925.1591299999999,285.3931233333333
4,928.1489299999998,284.96528666666666
5,930.3781166666665,284.68432333333334
6,933.5041333333332,283.87622999999996
7,935.8193166666666,283.1428533333333
8,939.7842,282.33732999999995
9,944.3019666666667,282.17860666666667
10,949.5530166666666,282.86129666666665
11,953.2488166666666,283.6462733333333
12,953.3982033333333,285.2324366666667
13,954.4354833333333,287.2947466666667
14,954.9864666666666,289.9470366666667
15,957.4590133333332,292.02916999999997
16,959.1398999999999,292.88053666666667
17,961.3248333333332,293.12147999999996
18,963.5420333333333,293.1053133333333
19,963.7323233333333,293.71945666666664
20,962.6873899999999,294.98724
21,957.9321733333333,297.65489333333335
22,955.9302166666666,300.89956333333333
23,955.3159166666667,303.76391333333333
24,961.8073533333334,305.90294666666665
25,965.9449533333334,307.2429933333333
26,968.47431,308.09646
27,962.0564,307.7377333333333
28,955.0952,306.5374733333333
29,949.5636233333332,305.5550733333333
30,952.26209,304.05976666666663
31,957.05699,303.7021
32,964.45271,304.7893266666666
33,971.8052333333333,307.59871999999996
34,978.9959666666665,310.06488
35,983.5999999999999,311.0775766666667
36,987.4695999999999,310.1311166666666
37,992.6390333333333,308.87279666666666
38,1002.3398666666666,308.9419733333333
39,1009.7371499999999,312.37713999999994
40,1016.7302833333333,319.31944
41,1019.1390166666666,324.9731733333333
42,1024.0881,331.4771733333333
43,1031.9703,336.73330999999996
44,1046.1779,343.09137666666663
45,1061.2691333333332,347.94594333333333
46,1074.9766666666667,352.26817666666665
47,1082.2495,355.47916
48,1089.6542666666667,358.78216
49,1097.5569999999998,363.5853633333333
50,1110.4479333333331,370.70362
51,1128.5071666666665,377.37671
52,1148.3499666666667,383.16613666666666
53,1163.3347333333334,386.61326999999994
54,1172.0449666666668,390.77873666666665
55,1178.1574333333333,393.51157666666666
56,1183.1978,396.5470366666666
57,1183.9029999999998,397.77560333333327
58,1178.4728666666665,397.72783333333325
59,1174.11,397.3888866666666
60,1166.5062666666665,396.73568666666665
61,1158.4285,395.8038633333333
62,1148.0125,393.99721
63,1138.4545333333333,391.52101999999996
64,1134.0140999999999,389.01409333333334
65,1131.9142666666667,387.36360333333334
66,1133.9452333333331,386.3160933333333
67,1133.8763,386.00339999999994
68,1131.5026333333333,385.7695133333333
69,1125.5150333333331,385.7062566666666
70,1116.5547,385.74474999999995
71,1109.8870666666667,385.70772
72,1101.7505333333334,385.6867066666666
73,1092.8568333333333,385.18996999999996
74,1080.8557666666666,383.92868999999996
75,1070.0252666666665,381.6040433333333
76,1060.8049333333333,378.5898033333333
77,1054.6986666666667,376.37115666666665
78,1049.8229666666666,374.08679333333333
79,1047.8469666666665,371.19634333333335
80,1045.0769333333333,367.1474
81,1041.0939666666666,363.7342433333333
82,1036.6061666666667,360.94406
83,1032.9076333333333,359.2920433333333
84,1029.4959,357.29177
85,1020.3697666666667,355.61288666666667
86,1011.7067333333333,353.1303233333333
87,1008.8739666666667,350.69657666666666
88,1017.7257666666666,349.33735333333334
89,1026.9527333333333,348.7761333333333
90,1033.1142666666667,350.0242333333333
91,1031.3727333333331,351.75579999999997
92,1029.9272666666666,353.22124333333335
93,1032.4433,353.79775
94,1036.8177333333333,355.1927733333333
95,1040.1085333333333,356.86404
96,1041.3541999999998,360.77323333333334
97,1042.9923,366.2792733333333
98,1051.5410333333334,373.23555
99,1061.0896666666667,379.80834999999996
100,1071.4624666666666,385.43174999999997
101,1074.9043333333334,389.5736566666666
102,1077.8772666666664,393.86635666666666
103,1084.2637333333332,398.28329999999994
104,1093.7329999999997,405.65725
105,1108.3690666666666,412.25627333333335
106,1120.6136666666666,418.36844666666667
107,1129.6643333333334,421.56633666666664
108,1132.9841,425.44251333333335
109,1136.6435333333334,428.56113333333326
110,1145.2806333333333,431.94769
111,1151.7341,433.06942333333336
112,1154.0020333333332,432.45706666666666
113,1151.3733333333332,431.5602533333333
114,1147.4823666666666,430.14632666666665
115,1142.7208,427.61213999999995
116,1136.6804,421.6939299999999
117,1127.5294666666666,412.87420999999995
118,1119.4202666666665,400.98096999999996
119,1112.5681666666667,392.4877466666667
120,1113.8476,384.59417999999994
121,1117.7981666666665,379.5660866666666
122,1124.2054666666666,373.84752
123,1125.4796333333331,370.6574166666667
124,1121.8135666666665,368.18647666666664
125,1115.7112333333332,366.3893233333333
126,1109.8452666666667,363.32294666666667
127,1103.035033333333,358.30300666666665
128,1092.7538333333332,350.1536266666667
129,1080.1407,339.58901000000003
130,1067.4512333333332,327.1371966666667
131,1058.2253666666666,317.85219
132,1050.8271666666667,307.80333333333334
133,1047.2659666666666,297.9513533333334
134,1041.7398666666666,282.85229333333336
135,1037.0375666666666,269.45231
136,1031.7014666666666,258.6277666666666
137,1028.3683666666666,253.04043333333334
