frame,ball_x,ball_y,ball_z
0,-1.0,-1.0,-1.0
1,-1.0,-1.0,-1.0
2,-1.0,-1.0,-1.0
3,-1.0,-1.0,-1.0
4,-1.0,-1.0,-1.0
5,-1.0,-1.0,-1.0
6,-1.0,-1.0,-1.0
7,-1.0,-1.0,-1.0
8,-1.0,-1.0,-1.0
9,-1.0,-1.0,-1.0
10,2.8268613172020363,3.822434087764577,1.7
11,3.0220005749258294,5.1423659336726075,1.7198807633104758
12,3.1499595907123488,6.007887212567389,1.7237034002651157
13,3.2454399902685447,6.653721482433423,1.7169337548732517
14,3.321668294543634,7.169333602444015,1.7016596515714335
15,3.3851288560001924,7.598584061848128,1.678908548112136
16,3.4394884193663744,7.966274908137183,1.6492662159682765
17,3.4870230740902004,8.28780172588817,1.6131026553261654
18,3.529241954663072,8.573372377415376,1.570671704285955
19,3.567195980456641,8.83009533470086,1.5221611549257257
20,3.601645198882109,9.063111597019418,1.467720664127529
21,3.6331560208600906,9.276252396593161,1.4074786358151272
22,3.6621609347611965,9.472443106717108,1.3415531434493853
23,3.688996879983575,9.65396280258578,1.270059366437143
24,3.7139308647651164,9.822617541475513,1.1931148110858918
25,3.737177635360622,9.979859877955851,1.110842992608801
26,3.7589122116321216,10.126873655258807,1.0233759505259818
27,3.7792790005680814,10.26463564958551,0.9308558142931701
28,3.6689987089735236,9.80347081156301,1.2683793829349337
29,3.5671628378002196,9.377618446145114,1.5695649639290719
30,3.4724903326625634,8.98172150149879,1.8390395827889496
31,3.383966951129021,8.611538667233104,2.0804588984789287
32,3.3007762757639982,8.263655888044061,2.2967582580013883
33,3.2222517427459834,7.935285759289049,2.4903274105977986
34,3.147842448674384,7.624124539530436,2.6631351946868
35,3.0770882498370034,7.328248021845719,2.8168205091551206
36,3.0096012852242944,7.0460342676540675,2.9527600030395815
37,2.945052037586563,6.77610531751337,3.072119344175126
38,2.8831586624187207,6.517282567580119,3.175892688935267
39,2.8236787104724406,6.268552155207451,3.264933535298242
40,2.76640262973737,6.029037785841607,3.339979192834132
41,2.7111486076890126,5.797979164581308,3.4016704643465783
42,2.6577584342447738,5.57471469608565,3.450567694676972
43,2.60609414914303,5.358667464744545,3.4871640340944774
44,2.556035296369601,5.149333753370949,3.511896543243734
45,2.507476650626186,4.94627353585554,3.5251556056918747
46,2.460326311871361,4.749102509009541,3.527292994342185
47,2.4145040871886017,4.557485325938015,3.5186288473326184
48,2.3699400970529965,4.371129767792784,3.499457739690156
49,2.326573557113336,4.189781649487154,3.4700539839538886
50,2.2843516979612124,4.013220302438098,3.430676253026802
51,2.2432287947003644,3.841254516465871,3.3815715895752727
52,2.203165285844012,3.673718855241119,3.3229788468005377
53,2.164126967351066,3.5104702859440935,3.2551315939197774
54,2.1260842525596244,3.351385084490046,3.1782605146837075
55,2.0890114924594156,3.196355993077087,3.0925953270461406
56,2.052886353261854,3.0452896173385073,2.9983662549595005
57,2.0176892497251586,2.8981040566488727,2.89580508757959
58,1.9834028333659506,2.7547267639518505,2.785145865578377
59,1.9500115347559128,2.6150926317582868,2.6666252378206794
60,1.9175011587765933,2.4791422996021732,2.540482533801925
61,1.8858585311749485,2.346820676023524,2.4069595977723215
62,1.8550711941727411,2.21807566568237,2.2663004294616655
63,1.825127148335683,2.092857089919494,2.1187506740105175
64,1.7960146374628538,1.9711157872173253,1.9645570004272557
65,1.7007946739666053,4.4029493652077605,1.9681405249070076
66,1.6506776658636164,5.682893388060369,1.961336628625265
67,1.6163357807745011,6.55995473344189,1.9473307086498268
68,1.5901589446351097,7.228487956433873,1.926957564801046
69,1.5689947933024269,7.769001646743326,1.9005674131506614
70,1.551227871970805,8.222753090089084,1.8683438594635775
71,1.535918682865423,8.613736227986854,1.8303986662611185
72,1.522472519546382,8.957139336471297,1.7868090049482843
73,1.5104892900390658,9.263180410408543,1.7376350691519191
74,1.4996871995555552,9.539056239234363,1.6829296975223045
75,1.4898605592048784,9.790019935146251,1.6227443142537448
76,1.4808548893025846,10.020016772538018,1.5571329884244278
77,1.4725514400663615,10.232079515731366,1.4861554249665
78,1.464857144275396,10.428585019161826,1.409879265851029
79,1.4576978549291513,10.611426931587411,1.3283818737016744
80,1.4510136501245663,10.782135605368772,1.2417516681682197
81,1.4447554840611079,10.941963626835701,1.1500890368760268
82,1.4388827414161856,11.091948275374051,1.05350682433932
83,1.6820644752236535,10.053368540899658,1.4492917188217074
84,1.8479722957280438,9.344809976615814,1.709978435861963
85,1.9743097086864012,8.805248576381885,1.8987929629299756
86,2.076522658088164,8.368717854327024,2.0416293691325045
87,2.162478357289098,8.001618541994024,2.1516679878926506
88,2.2367337967003307,7.6844886599937,2.2365354519562683
89,2.3021648803778327,7.405045806913485,2.301038470903416
90,2.360701331604582,7.155048527017936,2.3483980929512382
91,2.4136986901539363,6.928707585581889,2.380875565773496
92,2.462143306981125,6.72181047824845,2.400118370431364
93,2.5067729728188364,6.5312062508268784,2.407365010896898
