frame,ball_x,ball_y,ball_z
97,4.824585682244709,2.8152351646913916,2.575131992050331
98,4.826158223728145,2.7109308960209635,2.4962239284362586
99,4.827650548980968,2.6119472470973837,2.410723007069285
100,4.829066607605847,2.518022246823381,2.3189745456488664
101,4.830409924080819,2.428922121967499,2.2213236994128414
102,4.831683705188422,2.3444341715546964,2.118114520409341
103,4.832890922650545,2.264361285822137,2.009688387277975
104,4.834034375255893,2.1885178254006763,1.8963820860468357
105,4.21807207005871,4.579685010735534,2.344238562632929
106,3.8701297646822432,5.930397896874943,2.588384064658992
107,3.6258469261036117,6.878704477685412,2.7503731412429304
108,3.4372131673355413,7.610981193657811,2.865714861319815
109,3.2834058705022033,8.208061498653427,2.949808960693869
110,3.1534757299367095,8.712450624229376,3.0107516422511025
111,3.0409468465875484,9.149288026447929,3.05333015418696
112,2.9416702726821953,9.534679930777132,3.0806112492698534
113,2.852829037553714,9.879561824281707,3.094678078092216
114,2.7724244696180373,10.191692554971908,3.0970111899907815
115,2.698988822085935,10.47676991949727,3.088702239493178
116,2.6314141394159694,10.739095003997551,3.0705817965977236
117,2.568845101045183,10.981988165004035,3.043299899283102
118,2.510609089290052,11.208060506020205,3.0073791075995984
119,2.4561689277984606,11.419397346967564,2.963250784729627
120,2.4050899648222397,11.617686007002659,2.9112807142399904
121,2.3570165329208725,11.804307188005255,2.851787672042725
122,2.311654712333833,11.980401887209378,2.785057165729404
123,2.2687594391633423,12.146921443269578,2.7113517312406143
124,2.228124677161176,12.30466568940874,2.630918682476094
125,2.189575796715333,12.454312538210617,2.5439959076977403
126,2.152963577761252,12.596441262333226,2.4508161215680286
127,2.118159432587193,12.731551039590125,2.351609868816043
128,2.085051563985485,12.860075867016764,2.246607507283183
129,2.0535418547452124,12.98239663586749,2.136040356752283
130,2.0235433392234468,13.098850946982266,2.0201411739172346
131,1.8212377577150307,10.642690099913539,2.895564319449913
132,1.7137466693122498,9.337657382698412,3.35199277537644
133,1.639803531643318,8.439925158517102,3.6566125305557287
134,1.5832771250327642,7.75364677851822,3.8797718234216836
135,1.5374489473290227,7.197253944819977,4.050764667531218
136,1.4988654387508191,6.72881752104103,4.18464284055759
137,1.4655138995487977,6.323901630106628,4.29017207518958
138,1.4361182297948683,5.9670133397063925,4.3729045741755925
139,1.4098187901801726,5.647715901643496,4.436576376159271
140,1.3860094513919954,5.358650393464801,4.483819305177726
141,1.3642474189740856,5.094440916005152,4.516555672625109
142,1.3441999987027538,4.851048280033176,4.536232026454025
143,1.3256115023716672,4.625368214491351,4.543965211043466
144,1.3082817807462697,4.414970738408216,4.540637842136911
145,1.2920517899422,4.217924924525993,4.526963187179488
146,1.2767935803561339,4.032677356454783,4.503530772155288
147,1.2624031582682662,3.8579654624898425,4.470839388357743
148,1.2487952657865484,3.692754139720055,4.429321559044369
149,1.2358994733645439,3.5361883138901997,4.379361997701863
150,1.2236571908137592,3.3875566505629076,4.321311669758534
151,1.2120193355138509,3.246263245218596,4.255498506947132
152,1.2009444820515356,3.111805158306989,4.182235479335503
153,1.1903973736582993,2.9837543428420727,4.1018265229246
154,1.1803477130197513,2.861742963805046,4.014570699625949
155,1.1707691746835946,2.7454514079418866,3.9207648974444274
156,1.1616385975112595,2.634598479443249,3.8207053387104453
157,1.1529353261821682,2.528933405249333,3.7146881379375647
158,1.1446406776105407,2.428229356898694,3.6030091290475865
159,1.1367375126309887,2.3322782504291335,3.4859631595611393
160,1.1292098963779422,2.240886623096688,3.363843025279197
161,1.1220428330289567,2.153872412935088,3.2369381932217154
162,1.1152220623715663,2.0710624889052833,3.0
163,1.073918551118187,2.4486300823146867,3.3130162073177316
164,1.0394186502777278,2.764003863814427,3.5644178078386277
165,1.0097206779764347,3.035481798514734,3.7706475996466025
166,0.9835866356197379,3.2743807971530177,3.9418528263693475
167,0.9601974853820355,3.4881879263572637,4.084725096564777
168,0.9389836054140677,3.682110267662479,4.2038979723588605
169,0.9195333932859326,3.8599104004277436,4.3027013607097375
170,0.9015404436967804,4.024389265990467,4.38359870271591
171,0.8847713061165685,4.1776809045843635,4.448455247792425
172,0.8690449204448059,4.321440440055571,4.4987108106305795
173,0.8542190165160979,4.456968405998739,4.535495888024818
174,0.8401808337660887,4.585295580031162,4.5597128944910645
175,0.8268406019140692,4.7072425787982075,4.572095235378048
176,0.8141268204166001,4.823463009881763,4.573251872398106
177,0.8019827193848377,4.934475823600064,4.563702029848375
178,0.7903634961975573,5.040690573944062,4.54390280958981
179,0.7792340620198078,5.142428018315876,4.514271280069224
180,0.7685671321154919,5.239937574545429,4.475201868971808
181,0.7583415667059855,5.333412487591758,4.4270795106853065
182,0.7485409193946927,5.4230030988228135,4.370288887629067
183,0.7391521795716051,5.508828342066754,4.30522015531919
184,0.7301647070825952,5.59098548211453,4.232271650342448
185,0.7215693573967188,5.669558111823901,4.151850169540919
186,0.7133577896591505,5.744622477411906,4.064369439840332
187,0.7055219431378278,5.816252264410686,3.9702473689567075
188,0.6980536622999729,5.884522024953715,3.8699025945939463
189,0.6909444479429621,5.949509452762013,3.763750754916849
190,0.6841853112589461,6.011296717182547,3.6522008034108366
191,0.6777667088344247,6.069971057376326,3.5356515979793968
192,0.671678538741559,6.125624818048855,3.414488913233027
193,0.6659101805531965,6.178355083660966,3.289082958661342
194,0.6604505649424083,6.228263042198924,3.1597864337881427
195,0.6552882612715304,6.275453184497114,3.0269331132908355
196,0.6504115740930684,6.320032422094785,2.8908369286245352
197,0.6458086417007225,6.362109186352014,2.7517914959154797
198,0.6414675317546655,6.401792554310819,2.6100700307812668
199,0.6373763305627798,6.439191432548988,2.4659255874518906
200,0.6335232238496873,6.47441381884654,2.3195915604885355
201,0.6298965678199254,6.507566152576251,2.1712823911700387
202,0.6264849500576616,6.538752758001364,2.0211944261483556
203,0.6232772403411602,6.568075379765545,1.8695068824212646
204,0.6202626318225727,6.595632806456267,1.7163828794101739
205,0.6174306732660464,6.621520575906751,1.5619705055268691
