Frame,Player,Pelvis x,Pelvis y,Pelvis z,Left Hip x,Left Hip y,Left Hip z,Right Hip x,Right Hip y,Right Hip z,Spine1 x,Spine1 y,Spine1 z,Left Knee x,Left Knee y,Left Knee z,Right Knee x,Right Knee y,Right Knee z,Spine2 x,Spine2 y,Spine2 z,Left Ankle x,Left Ankle y,Left Ankle z,Right Ankle x,Right Ankle y,Right Ankle z,Spine3 x,Spine3 y,Spine3 z,Left Foot x,Left Foot y,Left Foot z,Right Foot x,Right Foot y,Right Foot z,Neck x,Neck y,Neck z,Left Collar x,Left Collar y,Left Collar z,Right Collar x,Right Collar y,Right Collar z,Head x,Head y,Head z,Left Shoulder x,Left Shoulder y,Left Shoulder z,Right Shoulder x,Right Shoulder y,Right Shoulder z,Left Elbow x,Left Elbow y,Left Elbow z,Right Elbow x,Right Elbow y,Right Elbow z,Left wrist x,Left wrist y,Left wrist z,Right Wrist x,Right Wrist y,Right Wrist z,Left Index1 x,Left Index1 y,Left Index1 z,Right Index1 x,Right Index1 y,Right Index1 z
0,1,-0.47576994,0.30467787,-3.0875266,-0.3275723,-0.029341692,0.05231874,-0.1355825,0.003369491,-0.08917604,0.21208252,-0.018651884,0.0054183863,0.42249024,0.0060509793,-0.061773457,0.6773147,0.095844395,0.048550997,-0.01867807,-0.019191502,-0.03988324,0.06832584,0.1234658,-0.14908719,0.04984855,-0.14686733,0.19060057,0.022178112,-0.022853239,-0.029310271,-0.1549483,0.055240776,0.23138687,-0.17545818,-0.025908276,-0.25974348,-0.25997847,-0.033897914,-0.038490083,-0.09387777,-0.37073582,-0.14520207,-0.112400465,0.25821382,0.010122956,-0.08453015,0.006918168,0.020883454,0.004518529,-0.5533308,-0.78618526,-0.089503855,0.36790067,0.5292536,0.021346977,-1.4207302,0.40675586,-0.037815854,1.6097608,-0.4881724,-0.09815543,-0.16745768,0.1352738,-0.042366154,0.19772263,-0.16835602,-0.040753055,-0.065864444,-0.13940103,-0.074735336,0.057584736,0.14859776
1,1,-0.47243008,0.31041697,-3.08571,-0.3311893,-0.026489807,0.05334158,-0.13367692,0.0076521616,-0.087834276,0.20909357,-0.019127052,0.0040609487,0.43912104,0.010003174,-0.06263788,0.6883508,0.10019284,0.047405787,-0.018647281,-0.021663891,-0.03882134,0.065261975,0.12414947,-0.14587936,0.04931784,-0.14604822,0.18909052,0.024917115,-0.023946928,-0.028874755,-0.15637805,0.056155615,0.22676933,-0.17659439,-0.025637107,-0.25810325,-0.25527304,-0.035080545,-0.039236087,-0.092034884,-0.37199396,-0.14081784,-0.11178645,0.2561961,0.0075486195,-0.08571298,0.0047085327,0.020274848,0.008068827,-0.551015,-0.78946066,-0.09065445,0.36539316,0.53334975,0.030716797,-1.3979102,0.39590797,-0.039468765,1.5959358,-0.48584032,-0.09416619,-0.16589382,0.1333332,-0.04079593,0.19580509,-0.16710225,-0.043645434,-0.06615698,-0.14010225,-0.07761134,0.057279527,0.14933299
2,1,-0.47668606,0.31189793,-3.0858226,-0.3215543,-0.024317088,0.052389417,-0.15516643,0.0043114573,-0.085407615,0.2123849,-0.023146905,0.004600529,0.433613,0.007804887,-0.063315086,0.6946609,0.092198595,0.05128175,-0.020289605,-0.020320313,-0.037400804,0.068418756,0.12807184,-0.14591928,0.054004844,-0.14931066,0.19080998,0.026286045,-0.024652297,-0.027840525,-0.15704846,0.052792903,0.2270852,-0.17769946,-0.024443839,-0.2602999,-0.25194693,-0.025243701,-0.035067096,-0.09227617,-0.3723757,-0.1364208,-0.10995908,0.25700912,0.009019748,-0.0841277,0.012476217,0.022279575,0.00499574,-0.55104965,-0.7804085,-0.09268364,0.37314218,0.5353687,0.028426336,-1.3726765,0.38351172,-0.03996273,1.5446684,-0.47343335,-0.090331055,-0.16094431,0.13357545,-0.029902082,0.18770628,-0.16748993,-0.046444096,-0.06750831,-0.14088297,-0.08190658,0.057756864,0.1504804
3,1,0.48066756,-0.2943486,3.0901685,-0.31128055,-0.021913076,0.047797002,-0.1669322,0.010303117,-0.08344362,0.21236679,-0.022928748,0.0004947035,0.44420072,0.0082346015,-0.06447692,0.71278125,0.09090755,0.0511676,-0.018942269,-0.020652652,-0.03822541,0.05974345,0.1301159,-0.13939536,0.05764827,-0.14869438,0.19081397,0.024835885,-0.025816156,-0.02960789,-0.15693846,0.054996084,0.22065854,-0.18165144,-0.026381517,-0.25938275,-0.24334612,-0.0340079,-0.04094343,-0.08907073,-0.35462952,-0.14581805,-0.108358,0.24018379,0.023845028,-0.07050969,0.0003314259,0.019641107,0.014531612,-0.53654313,-0.7757194,-0.083564475,0.35947564,0.541165,0.035421025,-1.413031,0.39724916,-0.040035184,1.5720402,-0.4879001,-0.09133688,-0.16199727,0.13142712,-0.030406848,0.187474,-0.16628686,-0.04576218,-0.068235576,-0.1426929,-0.08196367,0.059431795,0.15290925
4,1,0.48337984,-0.2888726,3.0873754,-0.30465218,-0.01883404,0.042162884,-0.16163908,0.003845753,-0.08822672,0.20916292,-0.021838194,-0.000500018,0.4264495,0.010447393,-0.066050895,0.7209154,0.08931162,0.051822484,-0.017804414,-0.019787572,-0.037543755,0.060664315,0.13163963,-0.13683653,0.06459072,-0.15202893,0.1987141,0.027466355,-0.025823448,-0.029249018,-0.15352067,0.057061136,0.21800855,-0.18315516,-0.021347389,-0.26340273,-0.24525584,-0.023513613,-0.03485841,-0.09056836,-0.35527584,-0.13728814,-0.10632438,0.23302247,0.01672874,-0.07097043,0.008534611,0.023141487,0.01093056,-0.5432847,-0.7701745,-0.08222013,0.35414216,0.5378241,0.036112465,-1.4058386,0.38171104,-0.03634409,1.5729605,-0.48305103,-0.10272921,-0.16477332,0.12291568,-0.03522899,0.1913855,-0.16076878,-0.040152423,-0.065399975,-0.13591626,-0.07838067,0.056480672,0.14672457
5,1,0.4640623,-0.30351934,3.088991,-0.31460804,-0.027168173,0.04225392,-0.15965335,0.0040693823,-0.087861784,0.21013843,-0.022869842,0.000203321,0.43069947,0.011128545,-0.062566146,0.70523137,0.08439537,0.049582385,-0.017962242,-0.025614623,-0.038806945,0.0686203,0.12094211,-0.13567011,0.06855152,-0.14762527,0.19544339,0.02488077,-0.028839879,-0.0323213,-0.1539756,0.0606251,0.2127744,-0.17761514,-0.023243256,-0.2611704,-0.24034724,-0.030421566,-0.058103718,-0.086873576,-0.36267278,-0.14691404,-0.104485214,0.22592384,0.024775602,-0.07394164,-0.011496444,0.014348787,0.0187334,-0.5612269,-0.80822915,-0.080002986,0.33831155,0.55101067,0.052144237,-1.3660325,0.36688036,-0.043766987,1.6295329,-0.5149098,-0.10331984,-0.16580601,0.12369393,-0.036432344,0.19976135,-0.17862897,-0.038652867,-0.06479619,-0.13751681,-0.080833934,0.057814334,0.15425521
6,1,0.4520952,-0.30966,3.0864866,-0.3142042,-0.030883363,0.048548296,-0.16673392,0.0047170077,-0.0852318,0.21323079,-0.022926655,0.0029228157,0.46477154,0.0066022403,-0.063176915,0.69197655,0.08157508,0.0518181,-0.016047044,-0.024261013,-0.039406676,0.059256416,0.12027467,-0.13683814,0.053775847,-0.14797167,0.1877804,0.022492865,-0.028334295,-0.032135166,-0.15545197,0.0581605,0.216144,-0.17513989,-0.028821092,-0.2587962,-0.24646877,-0.012783843,-0.05769058,-0.08646426,-0.35071185,-0.14970401,-0.10835872,0.22402735,0.024228632,-0.086553186,0.006336963,0.0074680275,0.021263141,-0.53411907,-0.8013079,-0.08518014,0.34241062,0.5369128,0.044748697,-1.3878931,0.3815873,-0.04452161,1.6762937,-0.5271506,-0.10977466,-0.1695284,0.11776508,-0.047391597,0.20605162,-0.17112921,-0.037196606,-0.06479582,-0.13800661,-0.07717297,0.056377076,0.15467575
7,1,0.4567249,-0.30731055,3.0840702,-0.3201997,-0.028800262,0.050160702,-0.17002177,0.0066403025,-0.08376378,0.21584073,-0.023431143,-0.0005344521,0.47084087,0.0082712155,-0.06294851,0.6822706,0.08544967,0.051170904,-0.017002253,-0.026786568,-0.039166156,0.060420316,0.1210463,-0.13854517,0.0630612,-0.1468872,0.19123574,0.025525859,-0.030817939,-0.032696594,-0.15806863,0.056897134,0.21810909,-0.17807105,-0.028788757,-0.2630429,-0.233512,-0.037594724,-0.05893774,-0.08346463,-0.35781983,-0.14820789,-0.10831216,0.22759774,0.023290342,-0.07382193,-0.015195662,0.0119702425,0.020406399,-0.55146515,-0.81450796,-0.088102676,0.3507076,0.54780227,0.055026323,-1.3525119,0.3689357,-0.04043668,1.6440316,-0.52732605,-0.09995888,-0.16487071,0.12611197,-0.029635327,0.2001337,-0.18555629,-0.03916519,-0.06555286,-0.13922042,-0.082288615,0.05802272,0.15699132
8,1,0.43378156,-0.30622226,3.0853953,-0.3159652,-0.03519851,0.043850917,-0.16620821,0.010538169,-0.08096734,0.20879562,-0.022134593,0.0007785812,0.47195435,0.006707211,-0.063535914,0.71769243,0.08302431,0.05231398,-0.014403214,-0.021500053,-0.040947907,0.06291252,0.11640696,-0.14043118,0.05838311,-0.14378817,0.18657482,0.019315291,-0.029528115,-0.033644468,-0.15484256,0.057974804,0.22304252,-0.18097977,-0.030396635,-0.2567357,-0.25101402,-0.023700878,-0.04919722,-0.09280381,-0.35264653,-0.15722635,-0.11097304,0.22415407,0.032458127,-0.086812384,0.00095743715,0.010499233,-0.003300766,-0.5400621,-0.79626685,-0.082294606,0.3362266,0.54798675,-0.009456158,-1.4145316,0.42405173,-0.05479686,1.6896745,-0.54038775,-0.11433349,-0.17066877,0.12846355,-0.059173018,0.20841317,-0.17135125,-0.036682718,-0.06623414,-0.14340955,-0.07577033,0.057559516,0.1584625
9,1,0.43691447,-0.31474233,3.0844264,-0.33006778,-0.040497817,0.04514195,-0.16543299,0.012144497,-0.08050579,0.21026327,-0.017647387,-0.0032729048,0.5039416,0.0047971983,-0.06563872,0.76315886,0.08761928,0.05104557,-0.01296793,-0.024426376,-0.03820049,0.059759803,0.11912412,-0.1333589,0.059451494,-0.1463335,0.18911618,0.022378586,-0.029043911,-0.032017436,-0.16236565,0.0582555,0.21879964,-0.1880909,-0.027921604,-0.26045692,-0.24574049,-0.01307805,-0.049690407,-0.08750518,-0.36596328,-0.13965136,-0.10991837,0.23714702,0.023541423,-0.091823064,-0.000360251,0.009871061,0.027455293,-0.5423566,-0.79442537,-0.08218123,0.3549642,0.5413792,0.059324622,-1.3982193,0.35932928,-0.04192074,1.6839343,-0.5276675,-0.12719044,-0.17395045,0.10484227,-0.05617817,0.21011661,-0.16516303,-0.032452017,-0.063489884,-0.13728887,-0.07501994,0.054396417,0.15466987
