frame,pelvis x,pelvis y
0,261.58624,321.97147
1,261.88498,321.95862
2,261.93808,322.06529666666665
3,262.87084999999996,322.13464999999997
4,264.0469233333333,322.2802766666667
5,264.17601666666667,322.10861
6,263.52896666666663,321.96180000000004
7,262.75152333333335,321.92894666666666
8,263.0727166666667,322.2363266666666
9,262.76130333333333,322.61597666666665
10,262.69285333333335,322.7398966666666
11,263.59721,322.64225
12,264.31934666666666,322.5020733333333
13,265.71340666666663,322.37213999999994
14,265.82652333333334,322.3465733333333
15,266.86881999999997,322.29024666666663
16,264.71929666666665,322.31462999999997
17,263.0974533333333,322.29218333333336
18,261.62608,322.26063
19,262.06563666666665,322.40691999999996
20,263.2650566666666,322.5211333333333
21,263.21427666666665,322.60041666666666
22,263.8222866666666,322.38155666666665
23,264.38561,322.20031666666665
24,266.02713666666665,322.07313999999997
25,266.7783866666666,322.0382933333333
26,266.13934,321.9517466666666
27,264.86754666666667,321.7828933333333
28,264.11586,321.58187999999996
29,263.16631666666666,321.66161
30,262.94095,321.8121033333333
31,262.59992666666665,322.17178333333334
32,263.7672933333333,321.98803
33,264.0894266666666,321.96457
34,262.5963033333333,321.66273666666666
35,260.49564666666663,322.06243333333333
36,258.92273,322.30455333333333
37,260.4760366666667,322.3974866666666
38,260.1732433333333,322.0675733333333
39,259.67782666666665,321.62629666666663
40,258.35096,321.5452633333333
41,257.07133999999996,321.2315566666667
42,256.01808666666665,321.00631666666663
43,253.95895333333334,320.60622666666666
44,250.68131666666665,319.6700333333333
45,246.97434666666663,317.5368833333333
46,242.64153666666664,314.02667999999994
47,242.03488666666664,310.04568333333333
48,242.06215666666665,307.28391666666664
49,246.60462666666666,304.60071
50,254.66365333333334,301.27075333333335
51,264.13653999999997,295.7195633333333
52,270.6698466666667,290.06174666666664
53,272.7832666666667,285.7643733333333
54,273.44082,283.70333
55,274.01454333333334,282.93983000000003
56,272.84517666666665,282.6101366666667
57,270.2725333333333,282.3528033333333
58,265.3354833333333,282.0811533333333
59,259.91674333333333,281.6010666666666
60,256.04134666666664,281.01931666666667
61,253.3508433333333,280.2841833333333
62,250.22081666666665,279.69999999999993
63,247.18658,278.68876
64,246.33430999999996,277.57893666666666
65,248.0789433333333,277.03906333333333
66,249.5644233333333,276.93432666666666
67,250.18287999999998,277.1417633333333
68,250.24221,276.8426533333333
69,247.62440666666666,276.5394333333333
70,241.18959999999998,275.60038
71,232.07608333333332,273.79233999999997
72,225.72070666666664,272.00210666666663
73,218.8212233333333,270.1422633333333
74,211.1378133333333,267.86377999999996
75,206.12763999999999,264.61917
76,206.66503999999998,262.47796333333326
77,210.33097333333333,261.33200999999997
78,211.33145,261.11509333333333
79,211.06911666666664,261.33491666666663
80,211.97841,262.42595
81,212.18126666666666,263.56223
82,207.61183333333332,263.05649666666665
83,198.64997333333332,260.30709333333334
84,190.45398,257.31613666666664
85,184.61133333333333,253.47469666666666
86,175.46344666666664,248.50131666666664
87,162.4702033333333,241.15436666666665
88,146.83468333333332,232.59945666666667
89,136.18239533333332,223.30801
90,129.12476866666668,216.61591333333334
91,122.39915866666665,208.58316333333335
92,115.06205999999999,201.73978333333332
93,105.10883333333332,193.34157
94,97.01797333333332,187.82670666666664
95,89.33191333333332,183.50660333333332
96,84.31065,180.74688666666665
97,79.26816533333333,177.40673666666666
98,75.64825866666666,173.03562333333332
99,70.54472200000001,166.18680333333333
100,69.19558666666666,158.79689666666667
101,59.386812666666664,150.72364666666664
102,51.09759933333333,145.11068
103,37.481034333333334,139.28731666666667
104,27.162797,134.022222
105,12.772965966666666,126.65359533333333
106,0.20895896666666713,120.82772866666666
107,-8.526572033333332,115.56056
108,-13.068812999999999,112.57573533333333
109,-12.7601432,109.71884666666666
110,-9.735720866666666,107.36966333333334
111,-4.913058786666666,103.58192466666667
112,-2.562757503333333,99.34949533333332
113,-4.528746503333333,94.77358533333332
114,-8.283415916666666,91.49810866666667
115,-13.702056333333331,88.28290666666666
116,-19.849519666666666,84.59786466666667
117,-31.147543666666664,78.96695133333333
118,-40.80695233333333,73.19879800000001
119,-43.309461,68.25150166666666
120,-40.69671099999999,65.20829633333332
121,-34.216665666666664,62.43151699999999
122,-32.131871333333336,59.42009866666666
123,-30.864818,55.465734999999995
124,-34.740741,52.367396
125,-35.32442433333333,50.87538766666667
126,-36.425568999999996,50.27006
127,-38.37663466666666,49.894875666666664
128,-40.069788,50.00142633333333
129,-41.035129,50.20675899999999
130,-40.46337033333333,51.435129666666654
131,-39.81024033333333,53.29654733333333
132,-38.516718,55.144448999999994
133,-38.863546666666664,57.02114266666666
134,-40.357027333333335,58.93996033333333
135,-42.786119,61.939552666666664
136,-44.15154,65.07219766666665
137,-43.876807,67.90121666666667
138,-42.78393066666666,69.67509333333334
139,-41.050461,70.773535
140,-41.66286233333334,71.51438366666667
141,-47.646514999999994,73.67796366666667
142,-54.591488,76.65449066666667
143,-63.06759233333333,81.01512199999999
144,-66.178211,83.70959733333333
145,-66.00084533333333,87.362782
146,-59.79511266666666,91.77515533333333
147,-48.09626266666666,99.31874666666667
148,-37.04628633333333,107.26654333333332
149,-24.95714533333333,115.64979333333332
150,-18.319149,121.10834333333332
151,-9.803521833333333,126.35173999999999
152,-6.278593833333332,129.86838333333333
153,-1.9012900633333332,134.59939666666665
154,-2.416926563333333,137.58771333333334
155,-3.8298349966666665,140.21359666666666
156,-6.139846433333332,141.60093999999998
157,-8.370007766666665,143.86101
158,-10.682879,146.26743333333332
