frame,pelvis x,pelvis y
0,268.03046,290.75766
1,269.3503,290.03918
2,267.59996333333333,290.40648
3,268.47290999999996,290.4020033333333
4,268.49548666666664,290.65081
5,269.5822866666666,290.59293
6,268.85542666666663,290.47977
7,269.08849,290.65936
8,268.56606999999997,290.7791733333333
9,267.05658,290.85285666666664
10,265.47574,290.72174333333334
11,264.9336666666666,290.80743666666666
12,265.4703066666666,290.90839666666665
13,266.64894,290.8203133333333
14,267.5575833333333,290.53585999999996
15,268.3664733333333,290.22374666666667
16,267.0343733333333,290.3968
17,265.9582466666667,290.83008666666666
18,265.3484133333333,291.24264
19,266.10088666666667,290.8448133333333
20,266.46353,290.6476
21,266.90647333333334,290.44010000000003
22,267.3485333333333,290.73254
23,268.08297,290.8447433333333
24,267.21556666666663,290.7761033333333
25,266.4322666666667,290.8081266666666
26,265.69352,290.84191999999996
27,266.88095999999996,290.7720366666666
28,267.94573333333335,290.82752666666664
29,267.87075999999996,290.8121166666666
30,267.5313133333333,290.78660666666667
31,265.60383333333334,290.2750433333333
32,261.85067,289.77203
33,259.0854233333333,289.36249
34,256.57268666666664,288.7154966666667
35,257.16483999999997,288.07237
36,255.11884666666663,287.21495666666664
37,256.4960566666666,286.15361666666666
38,260.4843666666667,284.62951666666663
39,265.28103999999996,283.64910999999995
40,268.9156,283.30887666666666
41,269.90913,283.40958333333333
42,268.91971,283.45657666666665
43,265.1167,283.65062
44,260.94231,284.71473
45,259.907,286.33351
46,259.19416,288.55577
47,258.8020933333333,289.93145999999996
48,254.72212666666664,292.1020133333333
49,249.8866933333333,294.40357666666665
50,242.53225333333333,297.6117366666666
51,238.64817333333332,300.92262666666664
52,237.73744333333332,304.13739
53,238.2922833333333,306.4095566666666
54,238.67745333333335,307.1258
55,238.45773666666668,307.2626
56,238.79294,307.47109666666665
57,238.21444333333332,307.4145133333333
58,235.7257733333333,306.6488166666667
59,233.70913333333334,305.8705166666667
60,229.30379333333332,305.4056333333333
61,221.15976666666666,305.39302999999995
62,211.2736933333333,305.08124
63,200.62472666666667,304.1028333333333
64,194.64297,302.4378033333333
65,190.54817999999997,301.03985666666665
66,191.23149333333333,299.97267666666664
67,199.83681666666666,300.4980166666667
68,208.88831666666664,300.6422733333333
69,217.37735666666666,301.0324
70,218.36943666666664,300.66850999999997
71,218.85080666666664,300.67031
72,214.84678666666665,301.8131833333333
73,208.37054999999998,303.77012333333334
74,202.85082,306.21618
75,199.12820666666667,307.74587333333335
76,197.81456666666668,307.9925333333333
77,195.35775,307.73663999999997
78,196.83427666666665,307.12115333333327
79,196.90516333333332,306.9544066666666
80,192.74130666666665,306.58488
81,185.67111666666665,304.5023933333333
82,181.30418,300.0255466666666
83,181.36210333333332,295.7992333333333
84,187.13541666666669,290.56755999999996
85,199.88287333333332,284.3451933333333
86,214.05777999999998,274.7221833333333
87,228.13676666666663,263.7720133333333
88,236.82181333333332,251.76414
