frame,pelvis x,pelvis y
0,965.5329,395.7259
1,965.87305,396.3794
2,965.7636,395.68747
3,965.4424,395.70502
4,965.9078,395.92407
5,966.1723,395.88074
6,966.7737,395.95453
7,966.58057,395.48245
8,968.32935,395.6927
9,968.21857,395.8005
10,965.0067,396.09973
11,964.96625,396.04498
12,964.96173,396.1279
13,968.0791,396.05298
14,968.1845,396.0814
15,968.2799,396.20972
16,965.4876,396.43268
17,968.3694,396.35983
18,968.0569,396.34653
19,968.0272,396.47333
20,967.5761,396.51526
21,967.55054,396.54318
22,967.6493,396.3028
23,964.76276,396.41
24,967.60376,396.4889
25,965.0886,396.26706
26,964.79535,396.18295
27,965.931,395.72684
28,967.8558,395.4829
29,964.69556,395.53754
30,964.40076,395.15536
31,960.1599,395.64957
32,954.1786,394.69077
33,947.35614,393.24634
34,951.92755,391.05222
35,952.1661,391.01547
36,953.4901,390.61865
37,962.27313,390.0703
38,963.1186,389.0375
39,969.96606,387.9318
40,969.1163,389.6751
41,969.0004,389.6867
42,970.85034,392.85983
43,979.2311,394.76117
44,984.8884,397.76807
45,1003.23627,400.2708
46,1015.7338,401.0594
47,1015.8121,401.09515
48,1020.3171,401.03952
49,1032.7712,399.34988
50,1037.3611,399.82867
51,1044.5259,398.88086
52,1057.1447,396.20377
53,1056.8705,396.1732
54,1065.0891,394.52908
55,1069.7639,393.79208
56,1071.2585,394.81546
57,1069.6222,395.31238
58,1060.5109,395.15912
59,1061.1119,395.83047
60,1059.0488,397.36838
61,1069.8672,400.86124
62,1097.3129,406.61673
63,1119.3489,413.34906
64,1143.1488,416.5257
65,1149.5743,416.32138
66,1161.5435,414.64835
67,1167.8203,409.43192
68,1171.3347,401.5248
69,1183.4291,393.30142
70,1202.2198,383.86066
71,1201.9741,383.88947
72,1219.5732,376.7833
73,1227.9972,371.17847
74,1238.4045,368.92047
75,1244.3274,369.0637
76,1235.7052,368.7009
77,1235.5146,368.6963
78,1220.876,366.20023
79,1204.0859,362.08798
80,1197.4313,357.16782
81,1190.6681,349.36575
82,1202.4647,341.29468
83,1202.4315,341.2485
84,1187.8455,333.9108
85,1189.4971,321.68735
86,1181.9824,316.58673
87,1164.1982,313.14423
88,1145.7697,307.68085
89,1148.2107,307.67197
90,1132.8507,301.2247
91,1118.7733,292.9474
92,1107.1567,287.42038
93,1099.9901,280.01627
94,1091.4987,272.91635
95,1091.4768,272.91055
96,1082.5177,270.7508
97,1076.4666,267.91702
98,1073.6805,265.70898
99,1060.5762,264.07007
100,1039.361,261.80432
101,1039.7366,261.81598
102,1021.111,258.0652
103,1013.4772,254.69363
104,1002.6762,250.28584
105,977.40344,244.69702
106,963.8801,239.08646
107,963.9244,239.05827
108,947.6296,233.09492
109,913.5392,225.30156
110,879.236,217.67062
111,870.4275,211.91093
112,855.47125,205.80838
113,855.5423,205.7816
114,846.83636,199.89156
115,845.48004,193.49232
116,856.6597,186.52039
117,825.6657,178.63239
118,784.72327,166.47076
119,784.75287,166.44643
120,797.5462,162.13292
121,798.26904,157.7438
122,797.4557,155.10738
123,786.4764,151.7851
124,802.24316,164.72728
125,802.31476,157.88768
126,799.02484,157.17972
127,795.4204,155.85161
128,797.68024,156.99599
129,791.4399,156.07533
130,765.36664,147.97327
131,765.8609,147.99658
132,765.79266,147.28087
133,773.30457,148.44008
134,782.16077,149.53287
135,790.88385,148.44122
136,799.7917,148.44603
137,799.83826,148.51076
138,808.91455,149.1764
139,804.52167,151.90697
140,808.1155,155.0293
141,827.4669,162.40077
142,826.1599,165.75359
143,826.0725,165.78503
144,832.71515,170.0047
145,839.1073,171.73831
146,846.10803,174.13625
147,851.875,176.34518
148,867.22784,177.5583
149,868.1298,177.54124
150,884.6886,179.14484
151,898.3089,179.19879
152,900.7603,180.62682
153,894.49805,185.1112
154,890.2132,190.91621
155,890.43506,190.98726
156,902.4912,199.15195
157,923.5308,212.06424
158,950.05164,218.0187
159,956.3404,217.67206
160,949.4136,219.7577
161,949.50195,219.75478
162,952.8308,222.2776
163,951.7136,227.55876
164,946.9835,232.44069
165,939.6468,237.73502
166,941.7048,241.78804
167,941.56476,241.73308
168,987.0136,236.58148
