Frame,Player,Pelvis x,Pelvis y,Pelvis z,Left Hip x,Left Hip y,Left Hip z,Right Hip x,Right Hip y,Right Hip z,Spine1 x,Spine1 y,Spine1 z,Left Knee x,Left Knee y,Left Knee z,Right Knee x,Right Knee y,Right Knee z,Spine2 x,Spine2 y,Spine2 z,Left Ankle x,Left Ankle y,Left Ankle z,Right Ankle x,Right Ankle y,Right Ankle z,Spine3 x,Spine3 y,Spine3 z,Left Foot x,Left Foot y,Left Foot z,Right Foot x,Right Foot y,Right Foot z,Neck x,Neck y,Neck z,Left Collar x,Left Collar y,Left Collar z,Right Collar x,Right Collar y,Right Collar z,Head x,Head y,Head z,Left Shoulder x,Left Shoulder y,Left Shoulder z,Right Shoulder x,Right Shoulder y,Right Shoulder z,Left Elbow x,Left Elbow y,Left Elbow z,Right Elbow x,Right Elbow y,Right Elbow z,Left wrist x,Left wrist y,Left wrist z,Right Wrist x,Right Wrist y,Right Wrist z,Left Index1 x,Left Index1 y,Left Index1 z,Right Index1 x,Right Index1 y,Right Index1 z
0,2,-2.8878875,0.021152748,-0.6870056,-0.184471,0.05245838,0.0726471,-0.4598354,0.05701146,-0.08460451,0.3678869,0.026600163,-0.03805962,0.53090334,-0.036137592,-0.035813604,0.21159679,0.053938065,0.02698725,0.021468109,-0.0068810205,0.073273666,-0.040802978,0.12473798,-0.13575004,0.19832951,-0.07107961,0.27458385,0.028444298,0.009412863,0.023795033,-0.1563784,0.060116146,0.252427,-0.17878717,-0.049893614,-0.3726142,-0.26073322,-0.10663304,0.083876155,0.004800157,-0.1741431,-0.11347449,-0.042894173,0.23844813,0.22995287,-0.15082859,-0.15849943,0.030650897,0.100886285,-0.22413048,-0.8074891,0.01783888,0.3817989,0.95893925,0.095651224,-1.4572874,0.41462952,-0.13143712,1.5329641,-0.5823227,-0.028099852,-0.16260345,0.28998384,-0.092254005,0.14151108,-0.33557904,-0.13145228,-0.08021267,-0.20608006,-0.12182919,0.08291613,0.19971523
1,2,-2.8997538,0.021535276,-0.6683036,-0.19369404,0.049737334,0.06559831,-0.45474508,0.055856545,-0.082898304,0.36684152,0.028287591,-0.038838506,0.547426,-0.033219524,-0.037238747,0.21093298,0.054974522,0.026397232,0.022172138,-0.00421021,0.07095912,-0.038905155,0.12496726,-0.13616045,0.20559572,-0.071457244,0.27817023,0.029349701,0.010187894,0.022627337,-0.15559201,0.059321016,0.24868749,-0.1812017,-0.04879207,-0.37392214,-0.26561883,-0.099020354,0.08017027,0.006020395,-0.17034899,-0.11183414,-0.038053915,0.23435327,0.23263991,-0.15214571,-0.15272386,0.028804496,0.10443512,-0.21929038,-0.7969849,0.028683536,0.3751824,0.95745564,0.09748471,-1.4718255,0.41076016,-0.11681883,1.524573,-0.56673056,-0.030075839,-0.16789417,0.28813925,-0.090933256,0.14456402,-0.33007616,-0.1295984,-0.07899998,-0.20250429,-0.12246913,0.08171328,0.19654082
2,2,-2.9196935,0.008991477,-0.63447744,-0.16552152,0.05084141,0.0734521,-0.4401905,0.056631092,-0.06994633,0.3502643,0.022414928,-0.04182701,0.5160569,-0.039835643,-0.030883124,0.20450965,0.059665423,0.023570035,0.025248712,-0.007140375,0.0698911,-0.02936569,0.1278058,-0.13840616,0.20392272,-0.06879601,0.275555,0.0390421,0.00701617,0.024647795,-0.1539914,0.057220597,0.23970196,-0.17446509,-0.05892472,-0.36185798,-0.24355228,-0.10160873,0.092966534,0.020345446,-0.15245418,-0.11564281,-0.02901306,0.21640436,0.22962564,-0.14809716,-0.14441194,0.046571497,0.11539079,-0.21119772,-0.8306765,0.022097018,0.38570705,0.9911319,0.10244602,-1.4583133,0.40703055,-0.1167594,1.4724352,-0.5679996,-0.03926541,-0.16737594,0.28042713,-0.082338616,0.13911533,-0.321752,-0.12408835,-0.07722558,-0.19352949,-0.11647017,0.07740454,0.18645746
3,2,-2.9201314,0.007352181,-0.6311428,-0.1738749,0.04963038,0.077794865,-0.44506988,0.058599435,-0.06778268,0.3532294,0.02262749,-0.042642344,0.5313264,-0.03996461,-0.032350764,0.20901407,0.060828134,0.025332501,0.02296319,-0.008265181,0.0694563,-0.029498471,0.12591629,-0.13997316,0.20167774,-0.066686235,0.27535063,0.038985834,0.0064548138,0.025183639,-0.1577147,0.058618754,0.24340288,-0.17641409,-0.05837976,-0.36559042,-0.24443658,-0.10416583,0.095962934,0.017449396,-0.15380703,-0.11590902,-0.03091909,0.21473792,0.2263916,-0.14622125,-0.14388888,0.051177092,0.11181291,-0.21836399,-0.83125454,0.023047702,0.3853048,0.9915605,0.09708009,-1.4644202,0.4140159,-0.11396447,1.4816525,-0.5699582,-0.03946687,-0.16606599,0.28187448,-0.08396242,0.13896258,-0.32116255,-0.12497369,-0.07770264,-0.19508354,-0.116853416,0.07780381,0.18807298
4,2,-2.903112,0.01840376,-0.65785843,-0.17245461,0.047012147,0.07678847,-0.4406237,0.056769975,-0.06891203,0.35498798,0.028220223,-0.042002276,0.5264765,-0.04357039,-0.032264438,0.20918112,0.05397499,0.026755169,0.029921899,-0.0061893975,0.0734755,-0.032031693,0.12439326,-0.14156334,0.19197066,-0.06799603,0.2681633,0.03744677,0.009501499,0.024781434,-0.16004387,0.05752069,0.25291222,-0.17620811,-0.06059588,-0.36336187,-0.24811664,-0.10832058,0.08800946,0.014088741,-0.15494749,-0.10162217,-0.035721213,0.22529823,0.22650483,-0.15708624,-0.16373691,0.034414306,0.111406825,-0.22044747,-0.81807417,0.02052454,0.39025033,0.98138356,0.11794717,-1.5443746,0.43932605,-0.11640976,1.5706407,-0.59792316,-0.035308376,-0.17130344,0.29018384,-0.0983565,0.14498936,-0.3308417,-0.12668003,-0.07830655,-0.20007055,-0.11530409,0.0797661,0.19164182
5,2,-2.9107342,0.015018437,-0.6507084,-0.17651929,0.050417483,0.0747144,-0.43817952,0.05789213,-0.067149386,0.35903692,0.02738336,-0.040588766,0.52562726,-0.041051656,-0.034130562,0.21046416,0.056456678,0.026628325,0.028388493,-0.007969517,0.07086928,-0.032277156,0.12767515,-0.14162815,0.19296697,-0.06816852,0.2690361,0.03555317,0.009089153,0.024480045,-0.15972427,0.055115465,0.25407678,-0.1768986,-0.05926442,-0.36561126,-0.24657923,-0.1093334,0.08761082,0.016269147,-0.15559368,-0.106107675,-0.03807745,0.23057404,0.21627465,-0.1600688,-0.15681806,0.037854854,0.11744611,-0.20567034,-0.8188231,0.017833866,0.39549235,0.9748848,0.12381558,-1.468993,0.41278967,-0.11237467,1.5272185,-0.5726338,-0.026241707,-0.16576305,0.2884169,-0.09522341,0.14174275,-0.3272839,-0.13148892,-0.07732979,-0.20039324,-0.11496453,0.07926016,0.1907205
6,2,-2.9305038,-0.0016794289,-0.6393543,-0.16036032,0.055139683,0.0860796,-0.4337488,0.049749963,-0.057411913,0.34713688,0.018716043,-0.045270875,0.50749993,-0.039055906,-0.033283506,0.2173891,0.048400078,0.025848024,0.02821794,-0.015268548,0.06905805,-0.033404365,0.12876481,-0.13900806,0.18439417,-0.06956244,0.26691866,0.03603108,0.0010895262,0.027874948,-0.16155232,0.060362883,0.24491136,-0.16928063,-0.057811342,-0.3654363,-0.22356282,-0.10659595,0.09634846,0.004211012,-0.17868407,-0.11078924,-0.031022672,0.21037306,0.22443089,-0.14185105,-0.15046635,0.07029216,0.07793727,-0.2668881,-0.8112082,0.028193891,0.35935748,1.0024093,0.06911427,-1.4323986,0.413502,-0.124892645,1.4100333,-0.5508284,-0.039899103,-0.16139704,0.28069502,-0.09425421,0.1311125,-0.313149,-0.12766291,-0.07700549,-0.200367,-0.117720164,0.08056517,0.1949032
7,2,-2.9179964,0.008220944,-0.6535164,-0.15655877,0.05491631,0.08860614,-0.43702298,0.044147704,-0.0642867,0.35296026,0.020129126,-0.045276828,0.5334539,-0.03950618,-0.035992403,0.226299,0.03815376,0.027992029,0.03083257,-0.015229844,0.07033328,-0.042615395,0.123641185,-0.13743407,0.17934813,-0.06820552,0.26623306,0.031676035,0.0013892483,0.027561214,-0.1641477,0.06386528,0.24853247,-0.17336133,-0.062002517,-0.36924002,-0.23372422,-0.10892057,0.09655531,0.0017331459,-0.18298264,-0.112241946,-0.035519972,0.21260701,0.22485623,-0.14729841,-0.15811205,0.06825266,0.07307883,-0.26971632,-0.8123078,0.022595372,0.3623256,1.0029258,0.0702898,-1.4505382,0.43213925,-0.13177235,1.5009328,-0.5899118,-0.035452366,-0.16134208,0.28230786,-0.10992624,0.13729845,-0.3186263,-0.12771632,-0.077458665,-0.20236607,-0.11452303,0.08165433,0.19770513
8,2,-2.9089565,0.015348412,-0.681184,-0.17151299,0.052532747,0.09400279,-0.4555343,0.04770006,-0.07184383,0.36672887,0.022155171,-0.043285165,0.56876093,-0.040790666,-0.03771959,0.24772774,0.03948371,0.03187837,0.029479425,-0.012570737,0.07403658,-0.05149088,0.12304379,-0.13689345,0.17103648,-0.06845881,0.26403195,0.02919965,0.0042551053,0.028318724,-0.16863352,0.06403797,0.258786,-0.17855906,-0.06395281,-0.3750182,-0.24868725,-0.13025175,0.100406624,0.0017684232,-0.18733333,-0.112233326,-0.04157243,0.23088665,0.22301203,-0.16266125,-0.17788269,0.065936826,0.077744424,-0.2634259,-0.82431346,0.008853835,0.37378627,0.99211717,0.078959234,-1.4836086,0.45086062,-0.138245,1.5387112,-0.6099404,-0.03506431,-0.16143681,0.2868701,-0.11181824,0.13938843,-0.32508272,-0.12998107,-0.07962102,-0.20865028,-0.115856096,0.08275358,0.20123586
9,2,-2.909587,0.014971149,-0.6819667,-0.16997267,0.051612806,0.09442184,-0.45527065,0.047917064,-0.071786,0.36609212,0.021841304,-0.043268368,0.5687027,-0.042196847,-0.03755383,0.24733375,0.039913487,0.031857897,0.029359115,-0.012656651,0.07367003,-0.050595876,0.12236318,-0.13720764,0.17165722,-0.06781353,0.2643921,0.02951541,0.004072661,0.028289007,-0.16911153,0.06410262,0.2583813,-0.17865701,-0.063947834,-0.3753708,-0.2475988,-0.12864177,0.10003162,0.0012660527,-0.18796803,-0.111426614,-0.04143832,0.23024035,0.22207981,-0.1615103,-0.17629401,0.06655027,0.07712137,-0.26586005,-0.82408816,0.009224803,0.37368453,0.99264437,0.07837987,-1.483402,0.4503292,-0.13798723,1.5365527,-0.60868937,-0.035815317,-0.16134681,0.28666946,-0.11216488,0.13907364,-0.32463774,-0.12964742,-0.07944574,-0.20820242,-0.11566209,0.082636245,0.20104918
