Frame,Player,Pelvis x,Pelvis y,Pelvis z,Left Hip x,Left Hip y,Left Hip z,Right Hip x,Right Hip y,Right Hip z,Spine1 x,Spine1 y,Spine1 z,Left Knee x,Left Knee y,Left Knee z,Right Knee x,Right Knee y,Right Knee z,Spine2 x,Spine2 y,Spine2 z,Left Ankle x,Left Ankle y,Left Ankle z,Right Ankle x,Right Ankle y,Right Ankle z,Spine3 x,Spine3 y,Spine3 z,Left Foot x,Left Foot y,Left Foot z,Right Foot x,Right Foot y,Right Foot z,Neck x,Neck y,Neck z,Left Collar x,Left Collar y,Left Collar z,Right Collar x,Right Collar y,Right Collar z,Head x,Head y,Head z,Left Shoulder x,Left Shoulder y,Left Shoulder z,Right Shoulder x,Right Shoulder y,Right Shoulder z,Left Elbow x,Left Elbow y,Left Elbow z,Right Elbow x,Right Elbow y,Right Elbow z,Left wrist x,Left wrist y,Left wrist z,Right Wrist x,Right Wrist y,Right Wrist z,Left Index1 x,Left Index1 y,Left Index1 z,Right Index1 x,Right Index1 y,Right Index1 z
0,2,-3.0006707,0.040980443,-0.22741018,-0.27728057,-0.008319886,0.06705723,-0.6124135,0.08248642,-0.091795534,0.42512426,0.008837118,-0.01898205,0.8235816,-0.06906571,-0.048255045,0.37455705,0.044556856,0.045067247,0.0039922954,0.0059333234,0.030807082,-0.05409261,0.08839742,-0.12844425,0.17333174,-0.082862936,0.24545643,0.03990953,0.007102772,0.0033788541,-0.19229862,0.089482166,0.25297362,-0.22791606,-0.03710855,-0.37725526,-0.17206489,-0.04216097,0.056615867,0.008028939,-0.1831849,-0.15927774,-0.01573383,0.20384705,0.18307517,-0.13804518,-0.05383864,0.0054762647,0.10495625,-0.27154073,-0.9168131,0.0874664,0.3809248,0.9462801,0.077698514,-1.0687929,0.28239536,0.084187396,1.4042286,-0.44345358,-0.018092643,-0.11433224,0.23071522,-0.028421067,0.13645422,-0.27299148,-0.1233588,-0.074123375,-0.18634063,-0.1322614,0.07164424,0.20056295
1,2,-2.9944904,0.043486763,-0.24571328,-0.25121322,-0.010075528,0.06560369,-0.60855997,0.07731211,-0.09908136,0.41754112,0.0042911083,-0.011494359,0.81580406,-0.077431925,-0.04412883,0.37685722,0.041540932,0.045024313,0.0062653394,0.006624262,0.03409043,-0.054563843,0.09229518,-0.12987499,0.16430743,-0.088816345,0.2421727,0.041632053,0.006876045,0.004739015,-0.19321682,0.084916875,0.255151,-0.2249097,-0.0402341,-0.37420586,-0.17032488,-0.033484224,0.054055296,0.0077115265,-0.18623671,-0.15477583,-0.015629347,0.20623887,0.17998238,-0.13713263,-0.044513527,0.0018374011,0.10504544,-0.2711954,-0.918272,0.08176197,0.37762436,0.9416172,0.09302765,-1.0734822,0.28488803,0.08185916,1.3979645,-0.44780368,-0.0120558655,-0.114319,0.22648437,-0.022915043,0.13405658,-0.2703716,-0.124302275,-0.07460316,-0.18701087,-0.13377066,0.071976796,0.2007604
2,2,-2.996133,0.0423215,-0.22951195,-0.2569788,-0.010242586,0.067021266,-0.60394335,0.08028548,-0.08951584,0.4170211,0.006770589,-0.017268492,0.81449145,-0.074617594,-0.04543851,0.37626326,0.042122733,0.044478897,0.005521084,0.005694907,0.030074771,-0.053877577,0.08959799,-0.12857153,0.1678154,-0.08453523,0.24218309,0.03951431,0.0065943105,0.003306328,-0.19254097,0.08803906,0.25159204,-0.22544672,-0.039086413,-0.37379855,-0.16966672,-0.04309449,0.053550392,0.008299099,-0.18058777,-0.16125841,-0.0150749795,0.20132661,0.1836617,-0.13601936,-0.054492373,0.006025504,0.105553865,-0.27055955,-0.917105,0.08889254,0.37805304,0.9461998,0.079402834,-1.0719342,0.2855975,0.08657872,1.4049557,-0.44419667,-0.01712211,-0.11360385,0.22742063,-0.027542116,0.13564196,-0.26940373,-0.12377122,-0.07405458,-0.18641832,-0.132034,0.07185686,0.20079072
3,2,-3.0016077,0.047354102,-0.2480986,-0.25100568,-0.005496416,0.066549696,-0.61317134,0.08425583,-0.09987733,0.41521838,0.0019121132,-0.0125691425,0.825439,-0.07672485,-0.04472132,0.38058043,0.04572434,0.04250259,0.008651834,0.0025703106,0.03307966,-0.055821463,0.09271737,-0.12867169,0.17474277,-0.08492083,0.24594061,0.039055996,0.004704522,0.004395673,-0.19204903,0.085985705,0.25130758,-0.22501357,-0.039073225,-0.37893525,-0.16836101,-0.048009988,0.04619145,0.009325867,-0.18916747,-0.15725349,-0.016313538,0.20607387,0.1804632,-0.13715537,-0.058056056,0.0039305957,0.102329515,-0.27006847,-0.91050375,0.08504962,0.3693821,0.94471186,0.088212885,-1.0606449,0.2820881,0.077610105,1.3970726,-0.4447119,-0.008199333,-0.11344151,0.22370076,-0.025779216,0.13362841,-0.26720607,-0.12797993,-0.073407374,-0.18856338,-0.134685,0.07310575,0.20285994
4,2,-3.0001016,0.044117298,-0.23223324,-0.2636891,-0.010833108,0.06442482,-0.6076154,0.08531014,-0.09289154,0.41817743,0.005148771,-0.016209753,0.8187561,-0.07488776,-0.04497794,0.37926883,0.048999246,0.04298338,0.006831489,0.005103463,0.030303508,-0.05443963,0.09021309,-0.12826845,0.17315298,-0.0841639,0.2444081,0.039379947,0.0058377357,0.0029517252,-0.19062309,0.08579564,0.251447,-0.22723483,-0.036839746,-0.37656882,-0.16899139,-0.04147644,0.05079942,0.009448705,-0.183776,-0.1605508,-0.014085154,0.20248477,0.18408933,-0.13486257,-0.053102836,0.004269537,0.10704473,-0.26653853,-0.91093373,0.09274925,0.3760243,0.9439653,0.08429115,-1.0604492,0.27517143,0.093895145,1.4006294,-0.43597525,-0.011346625,-0.113624044,0.22995372,-0.02283378,0.13584311,-0.27271932,-0.12636504,-0.074345015,-0.18810885,-0.13475046,0.07209184,0.20245142
5,2,-2.9979646,0.04740474,-0.2506775,-0.24369869,-0.006812779,0.06642217,-0.5945861,0.08335103,-0.09415131,0.40967512,0.002849296,-0.0156058185,0.7956165,-0.0750929,-0.04432273,0.37554917,0.049521163,0.04268472,0.0074135037,0.0033181997,0.031605415,-0.05607032,0.09280429,-0.12715222,0.16808325,-0.08594284,0.24237503,0.03890903,0.004725587,0.0034874312,-0.18797123,0.08479777,0.24845211,-0.22390023,-0.038917694,-0.37251,-0.16725032,-0.04635956,0.051450927,0.01004859,-0.18562838,-0.16067024,-0.014783801,0.20144981,0.18342385,-0.13128915,-0.05747493,0.0073703616,0.10904464,-0.26875347,-0.9094225,0.09143663,0.3752245,0.94245857,0.08827689,-1.0547723,0.27111265,0.090055875,1.3965019,-0.43549725,-0.010704313,-0.112653874,0.226384,-0.02548762,0.13455686,-0.2695999,-0.12637173,-0.074119195,-0.18717101,-0.13344109,0.07171153,0.20081739
6,2,-2.9898093,0.04923343,-0.2660423,-0.23832211,-0.008996241,0.063016556,-0.5953629,0.0738958,-0.10470504,0.416911,6.00764e-05,-0.011989619,0.79797953,-0.076347105,-0.04411063,0.37249547,0.039599482,0.04192984,0.016284896,0.0019945612,0.033957973,-0.06144017,0.09121851,-0.12354403,0.1695451,-0.087473005,0.24127223,0.02609369,0.0032021818,0.0046650306,-0.1831194,0.08303831,0.24088079,-0.2192996,-0.03980861,-0.3689066,-0.18356103,-0.067326725,0.047455125,0.007039395,-0.21657188,-0.17141604,-0.016868724,0.2276677,0.196643,-0.13924189,-0.08110205,0.015223265,0.09773696,-0.2892368,-0.88674194,0.092844315,0.37306124,0.92392886,0.08305483,-1.0175197,0.25812614,0.09258275,1.3876832,-0.4358777,0.0013921256,-0.1127577,0.22066396,-0.011665021,0.13568793,-0.27440974,-0.12589666,-0.0734869,-0.18639553,-0.1352065,0.074329734,0.2026027
7,2,-2.9811742,0.054359052,-0.2932691,-0.25847912,-0.0001665753,0.07741189,-0.5966043,0.07117649,-0.113994844,0.4158544,-0.00045150044,-0.01512429,0.8126603,-0.06924905,-0.0478511,0.38171452,0.04113514,0.043227695,0.0075232317,-0.0021607627,0.03681873,-0.059467714,0.096204795,-0.12726857,0.1737503,-0.088221416,0.24600218,0.028841063,0.001554456,0.006293639,-0.18716148,0.082450606,0.24657795,-0.22115792,-0.041570146,-0.37501934,-0.18619089,-0.082229964,0.052798823,0.008361115,-0.20780426,-0.16799146,-0.016704503,0.20964725,0.19515699,-0.13280725,-0.095926575,0.026254227,0.10310915,-0.29336166,-0.88395405,0.09080721,0.35552576,0.9273321,0.096640445,-1.053692,0.26557952,0.07498254,1.384667,-0.4423048,-0.0010215322,-0.115278356,0.2190211,-0.021738963,0.13300729,-0.27007505,-0.12725997,-0.07322703,-0.18794043,-0.13563915,0.07473841,0.20229767
8,2,-2.9750664,0.06449359,-0.29190886,-0.24451019,0.017711444,0.068266965,-0.6137058,0.08189601,-0.13160102,0.417461,-0.011538013,-0.0050482014,0.8253146,-0.056884754,-0.05218097,0.3784877,0.04630578,0.040561844,0.011140428,-0.0071255914,0.034710802,-0.054986127,0.09547217,-0.1258929,0.19378498,-0.08668791,0.25047433,0.027216861,-0.0024423334,0.003765097,-0.18510784,0.08542372,0.23902842,-0.22511068,-0.03623658,-0.377025,-0.19843999,-0.065025255,0.031741716,0.013738409,-0.21172237,-0.17475207,-0.012379336,0.1992065,0.19157079,-0.15226822,-0.06861614,0.0034819092,0.10728505,-0.27229482,-0.8866192,0.11071118,0.32843217,0.92799747,0.1022524,-1.028283,0.25076002,0.0956065,1.429054,-0.43639696,0.0030906792,-0.116653174,0.21641454,-0.019978493,0.1407323,-0.27022174,-0.13095623,-0.07325667,-0.18854259,-0.14077401,0.07589008,0.20620313
9,2,-2.9716933,0.06944701,-0.23137958,-0.24581526,0.018691976,0.043029822,-0.61624163,0.07565225,-0.1209274,0.428733,-0.009926219,0.0004681294,0.8492408,-0.04561877,-0.060098875,0.36596024,0.036092125,0.0436258,0.020004364,-0.0029183736,0.034900784,-0.07407772,0.09934447,-0.118767776,0.17962965,-0.09863786,0.24889857,0.02356821,0.00071864936,0.0042774547,-0.18116379,0.08702003,0.23963295,-0.22078118,-0.02579974,-0.3824673,-0.21787193,-0.05517253,0.035659485,0.0092556225,-0.22754557,-0.1888245,-0.0138160065,0.21779312,0.19583395,-0.16573322,-0.04883554,0.0008151656,0.09619143,-0.27430087,-0.88082665,0.108339466,0.3282297,0.9070061,0.094113946,-0.9968634,0.25915593,0.1098989,1.4370799,-0.43975163,0.022312902,-0.11879482,0.21408252,-0.0015911389,0.14907226,-0.2642161,-0.13295731,-0.074851714,-0.18920784,-0.14352927,0.076793276,0.20756558
