frame,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
32,1031.6127,477.2839,1035.4719,475.35428,1027.7534,473.42465,1037.4015,479.21353,1020.0349,475.35428,1037.4015,502.369,1012.3164,488.86166,1029.683,517.80597,994.9498,471.49503,1018.1052,515.87634,977.5831,452.19882,1035.4719,546.7503,1010.38684,548.67993,1027.7534,571.8354,996.8794,598.85016,1025.8237,631.65375,1031.6127,594.9909
33,1027.3175,479.7757,1031.0872,477.89093,1023.548,476.0061,1034.8567,481.66052,1016.00867,477.89093,1034.8567,508.04773,1008.4695,491.08453,1023.548,528.7806,991.50635,474.12128,1006.5847,525.011,972.6583,460.92767,1032.9719,547.6286,1008.4695,549.51337,1025.4327,572.131,991.50635,602.28784,1025.4327,630.5599,1029.2024,596.6334
34,1021.3107,477.8828,1025.1841,475.9461,1017.4373,474.0094,1029.0575,481.7563,1011.62714,475.9461,1030.9943,506.9336,1005.81696,491.43982,1021.3107,535.9843,988.38654,479.81958,1003.8803,534.0476,970.9561,470.136,1032.9309,547.6046,1007.7537,549.5413,1023.2475,572.7819,988.38654,597.9592,1025.1841,632.82007,1027.1208,599.89594
35,1013.4269,473.51654,1019.1848,471.59723,1011.50757,469.67792,1024.9427,475.43585,1005.74963,473.51654,1028.7814,506.14478,999.9917,490.79034,1021.1041,538.773,984.6372,483.1131,1003.8303,540.6923,965.4441,473.51654,1032.62,546.45026,1005.74963,548.36957,1021.1041,575.2399,982.7179,592.5137,1026.862,632.81915,1015.3462,602.1102
36,1013.36444,473.48453,1019.1163,471.56723,1011.4472,469.65,1024.8679,475.40176,1005.6955,473.48453,1028.7024,506.07773,999.9438,490.73972,1021.0335,538.6709,984.6058,483.07077,1003.77826,540.58813,965.4333,473.48453,1032.5369,546.33997,1005.6955,548.2572,1021.0335,577.01587,982.68854,592.3539,1026.7852,632.6161,1015.2817,601.9402
37,1009.6015,469.3385,1013.5361,465.40393,1005.66693,463.43665,1019.4378,469.3385,1001.73236,467.37122,1023.3724,496.8803,993.86334,487.04395,1023.3724,536.22577,978.12506,481.14215,1007.6342,546.06213,954.51776,473.273,1029.2742,542.1276,1003.69965,540.16034,1021.4051,577.5386,978.12506,587.3749,1025.3396,632.6222,1013.5361,603.1131
38,1002.5477,460.66867,1008.5315,456.67953,998.5586,456.67953,1012.5205,462.66324,994.56946,460.66867,1018.5043,488.59262,988.5857,478.61978,1024.488,528.48395,966.6455,476.6252,1006.53687,552.41876,942.7107,470.6415,1024.488,538.4568,1002.5477,534.46765,1020.4988,578.34814,974.6238,582.3373,1026.4825,632.2015,1006.53687,604.2775
39,996.74915,452.56787,1002.9817,450.49036,992.5941,448.41284,1007.1367,454.6454,990.5166,452.56787,1013.36914,481.653,984.28406,471.26544,1025.8342,521.1257,959.354,471.26544,1013.36914,548.1333,936.50134,469.188,1021.6792,533.59076,998.82666,533.59076,1019.6017,577.21844,971.819,577.21844,1025.8342,631.23364,1007.1367,604.2261
40,990.8556,446.95544,997.3323,442.6377,988.69666,442.6377,1003.80884,449.11432,984.3789,446.95544,1010.2855,475.02094,977.90234,464.2265,1023.2389,513.8808,960.6312,464.2265,1016.7622,541.9463,932.5658,468.54425,1014.6033,531.15186,993.0145,528.993,1018.921,578.6473,971.42566,576.4884,1025.3977,628.3016,1008.1267,604.55383
41,985.87354,441.61505,992.45984,437.22418,983.6782,437.22418,996.8507,443.8105,979.28735,441.61505,1005.6323,470.15552,974.8965,456.98297,1021.00024,507.4776,957.3331,461.37378,1016.6095,540.4089,930.98816,467.96008,1012.2186,525.04095,992.45984,522.8455,1014.41406,568.94934,972.70105,573.3402,1021.00024,623.83484,1007.82776,606.2715
42,985.89514,441.66684,992.48267,437.27524,983.69934,437.27524,996.87427,443.8627,979.30774,441.66684,1005.6576,470.2125,974.91614,457.03757,1021.0283,507.5414,957.3495,461.42923,1016.6366,540.47876,930.99963,468.0167,1012.245,525.10803,990.28687,522.9121,1014.4408,569.0244,972.7202,573.416,1021.0283,623.9198,1007.8534,606.3533
43,983.05896,437.9715,987.526,435.7379,978.5918,433.5044,994.2267,440.20502,976.3583,440.20502,1003.1609,469.2412,969.6576,455.8399,1018.7958,504.97803,956.25635,458.07343,1016.56226,538.48126,931.68726,467.00763,1005.3944,525.07996,985.2925,520.61285,1007.6279,565.2839,974.12476,571.98456,1018.7958,621.1227,1009.8616,605.4878
44,978.42426,434.9899,982.8167,430.59744,974.0318,430.59744,989.40533,437.18613,969.63947,437.18613,1000.3864,465.7369,967.4432,454.75583,1015.75995,500.87637,954.2659,459.1483,1015.75995,533.8197,934.49994,470.12936,1002.5827,518.44617,980.62054,514.0537,1000.3864,560.1743,969.63947,566.76294,1013.5638,612.8834,1004.7789,601.90234
45,972.3372,433.31885,976.67633,428.97968,970.16754,428.97968,985.3547,435.48846,965.8284,435.48846,996.2027,463.69318,963.6589,452.8452,1009.2203,500.57623,952.81085,461.52356,1009.2203,535.28973,933.2845,474.54114,996.2027,515.76337,974.5068,513.5938,991.86346,559.1552,963.6589,563.49445,1009.2203,606.8863,998.37225,600.3775
46,967.3789,434.3771,971.4979,430.2581,965.31934,430.2581,979.73596,436.4366,961.2003,434.3771,992.093,463.21024,959.14087,454.9722,1006.50964,498.22195,948.84326,467.32925,1006.50964,533.23364,930.30774,477.62686,992.093,512.63855,969.43835,512.63855,987.974,557.9479,955.02185,557.9479,1004.4501,603.2571,987.974,592.9596
47,963.412,435.39346,967.5084,431.29697,959.3154,431.29697,973.6532,437.44174,955.219,435.39346,987.99097,462.02072,953.1708,455.87595,1002.32874,500.93747,944.9778,472.26193,1002.32874,533.7095,926.54346,482.5032,990.0392,513.2269,967.5084,511.17868,985.94275,562.3849,944.9778,556.2401,1000.2805,605.3982,975.7014,589.0122
48,963.6481,435.53223,967.73145,431.4489,959.5647,431.4489,973.85645,437.5739,955.4813,435.53223,988.1482,462.07404,953.4397,455.94897,1002.4398,500.86584,945.27295,472.2824,1002.4398,533.53265,926.89795,482.49078,990.1898,513.1159,965.6897,511.07422,986.10645,562.1161,945.27295,558.0328,1000.3982,604.9913,975.8981,588.6579
49,957.9798,437.71002,962.1088,433.58093,953.85065,433.58093,970.367,437.71002,949.7216,437.71002,980.68976,462.48462,949.7216,458.35553,997.2061,499.64648,939.39886,476.93646,997.2061,532.67926,922.88245,485.19464,986.8835,514.0983,964.1734,509.96924,982.75433,563.64746,937.3343,557.45386,1001.33527,609.0675,957.9798,584.29297
50,952.8323,438.34204,956.8617,434.31262,948.80273,434.31262,964.92065,440.3568,944.7733,438.34204,977.00903,464.5335,942.75854,460.5041,993.12683,498.78394,930.67017,478.63666,993.12683,529.0049,916.56714,484.68085,983.0532,514.9018,960.8911,510.8723,979.0237,561.24054,928.6555,553.18164,1001.1858,609.59406,936.71436,587.43207
51,944.4856,438.69788,950.59705,432.5865,942.4485,434.6236,956.7084,438.69788,938.37427,438.69788,970.96826,463.14337,936.33704,461.10626,985.22815,495.73743,922.0772,477.40326,985.22815,526.2944,909.85443,483.51465,979.1168,509.9973,954.67126,509.9973,975.0425,556.85126,924.1143,550.73987,999.48804,607.7794,918.0029,583.3339
52,938.95087,435.82922,943.1108,431.6693,934.79083,431.6693,949.35065,435.82922,930.6309,435.82922,963.91046,460.78882,930.6309,456.6289,980.5501,489.9084,913.9912,475.34863,980.5501,523.18787,903.5914,483.66846,972.2303,508.6281,947.2707,506.54816,976.3902,556.46735,918.1511,546.0675,999.26984,608.46655,903.5914,583.50696
53,931.4387,432.32343,935.48376,428.27838,927.3937,428.27838,941.5514,432.32343,923.3487,432.32343,955.709,456.59363,919.30365,452.54858,975.9341,486.93134,903.12354,468.7287,973.9116,515.2465,893.011,478.8413,963.79895,505.13397,937.50635,505.13397,973.9116,553.6744,911.2136,547.6068,998.18176,606.2597,899.0785,586.0346
54,931.563,432.2787,935.6117,428.22998,927.5143,428.22998,941.6847,432.2787,923.4656,432.2787,955.8552,456.57086,919.4169,452.52216,974.07434,486.9361,903.22205,468.71698,974.07434,515.27704,893.10034,478.83875,963.9525,505.15527,937.636,505.15527,974.07434,553.7397,911.31946,547.6666,998.3666,606.3728,899.17334,586.1293
55,924.74207,428.8051,928.9204,424.6267,920.5636,424.6267,935.1881,428.8051,916.3852,428.8051,949.8126,451.78644,912.2068,451.78644,968.6155,483.12463,893.4039,464.32172,966.52625,510.28436,885.04706,474.76776,956.0802,501.9275,931.00964,499.83826,972.7938,552.06854,905.93915,543.71173,995.77515,602.2096,897.58234,589.6743
56,918.8275,425.79633,923.08014,421.54364,914.57477,421.54364,929.4593,425.79633,912.4484,425.79633,944.3437,449.18616,906.0694,447.0598,963.4808,478.95502,884.80597,459.81787,963.4808,504.4712,876.30054,468.3233,950.7227,500.2185,923.08014,500.2185,967.73346,546.9981,899.69037,544.87177,991.12335,598.03046,897.564,589.525
57,914.09406,423.2105,918.28796,419.0166,909.9001,419.0166,924.579,421.1136,905.7061,423.2105,937.1609,444.18036,899.41516,442.08337,958.1306,473.5381,874.25134,454.66528,956.0337,498.7019,870.05743,465.1502,945.5487,490.31396,918.28796,492.41095,962.3246,540.64154,899.41516,544.8355,987.4884,595.1631,897.3182,588.87213
58,910.36865,417.22925,914.4935,413.10443,906.24384,413.10443,920.6808,417.22925,902.119,417.22925,933.0553,437.85345,897.99414,437.85345,953.67957,468.7898,875.3075,446.10315,955.74194,495.60126,867.0578,460.5401,941.30505,483.22675,914.4935,487.35156,957.8043,536.84973,900.0566,540.97455,980.49097,586.34784,895.9317,588.4103
59,906.04175,411.79944,910.2446,407.5965,901.8388,407.5965,916.5491,411.79944,899.73737,413.90088,931.25934,434.91553,895.5344,432.8141,952.274,464.33606,874.5198,437.01703,952.274,493.75653,864.01245,453.82874,939.6651,479.04633,912.3461,481.14777,952.274,529.48145,897.63586,535.7858,973.28864,579.91656,895.5344,586.221
60,905.6305,411.7976,909.8336,407.59442,901.4273,409.69604,916.1384,411.7976,899.3257,413.89917,930.8495,434.91504,895.12256,432.81348,951.86536,464.33728,874.1066,437.01666,953.96704,493.75952,863.5987,453.82935,939.25586,479.0484,911.93524,481.15002,951.86536,529.4865,899.3257,533.6897,974.9829,579.9246,895.12256,584.1278
61,901.8193,408.7302,906.1252,404.42422,899.6663,404.42422,912.5841,408.7302,895.36035,408.7302,927.65497,430.25992,891.05444,428.1069,949.18463,460.40152,873.8306,432.41287,951.3376,492.69608,863.0658,451.78958,936.2668,473.3193,910.43115,475.47226,949.18463,529.2965,897.5133,531.44946,970.7143,572.35596,891.05444,583.12085
62,898.72546,406.91953,903.04456,402.6005,896.566,402.6005,911.68274,404.76004,892.2469,404.76004,922.48035,426.35538,890.08734,424.19583,946.23535,456.5889,877.1301,428.51492,950.5543,488.9819,864.1729,450.11026,933.2781,469.54605,907.36365,471.7056,948.3948,527.8535,892.2469,527.8535,967.8307,566.7252,883.60876,577.5228
63,897.76794,405.09772,901.9955,400.87018,893.5404,400.87018,908.3368,402.98395,889.31287,402.98395,921.0194,424.12164,887.1991,424.12164,944.2709,455.82812,876.6303,432.57666,950.6122,489.64838,863.9477,453.71436,931.58826,468.51068,906.223,470.62445,946.38464,525.5824,887.1991,525.5824,967.5222,565.74396,876.6303,574.19904
64,894.29767,404.49194,898.33514,400.45453,892.27893,400.45453,906.4101,404.49194,888.2415,402.4732,920.5412,424.67926,884.20404,424.67926,942.74725,456.97894,876.1291,440.8291,948.8034,489.27863,864.0167,461.01642,928.61615,471.11005,902.3726,473.12885,944.7659,525.6158,882.1853,521.57837,966.972,559.93427,868.0542,570.0279
65,892.4836,407.57333,896.4647,403.5922,888.50244,403.5922,904.42694,407.57333,884.5213,407.57333,918.36084,429.4695,882.53076,429.4695,942.2477,459.3279,878.5496,445.394,948.21936,489.18637,870.5874,467.2902,928.31366,475.25247,902.4364,475.25247,946.22876,528.99756,878.5496,519.0448,970.1155,560.84656,860.6346,564.8277
66,892.45306,407.57178,896.4328,403.59204,888.4733,403.59204,904.3923,407.57178,884.4935,407.57178,918.32135,429.4604,882.50366,429.4604,942.1999,459.30847,878.5239,445.3794,948.1695,489.15656,870.56445,467.26794,928.27075,475.22748,902.4024,475.22748,946.1796,528.954,878.5239,519.00464,970.05804,560.792,860.6151,564.7717
67,889.9602,412.96643,894.0972,406.76086,885.8232,408.8294,900.3028,410.8979,881.68616,410.8979,916.8509,435.72003,879.6176,433.65155,939.60455,462.61072,879.6176,450.19965,945.81,495.70697,873.4121,470.88477,927.1934,477.09033,900.3028,479.1588,943.7415,528.80316,871.34357,524.66614,970.63226,568.1049,854.7955,561.89935
68,886.8439,418.7266,891.1266,414.44388,882.5612,416.58524,897.55066,418.7266,880.41986,418.7266,914.68146,442.28146,880.41986,440.1401,936.09503,470.11905,880.41986,459.41226,938.2364,502.23935,871.85443,480.82584,923.2469,485.1085,895.4093,485.1085,944.66046,536.501,865.43036,527.93555,970.3566,572.90393,850.44086,566.48
69,878.73267,425.35156,885.28784,420.9815,876.54767,420.9815,894.02795,423.16656,874.3626,423.16656,909.32324,447.20197,876.54767,445.0169,928.9885,477.79254,878.73267,464.6823,924.6185,508.38306,869.99255,482.1626,915.87836,493.08783,889.6579,495.27283,944.2838,541.1586,859.0673,532.4185,972.68933,576.11926,850.3272,569.56415
70,872.7002,424.80298,877.08875,422.6087,870.5059,422.6087,885.86584,426.99725,866.1174,424.80298,899.03143,448.94,870.5059,444.55145,918.7799,481.85406,872.7002,466.49414,912.1971,503.79675,863.9231,484.04828,910.0028,495.01965,885.86584,492.82538,936.334,543.29364,850.7575,530.128,969.24805,574.01337,848.56323,569.6248
71,862.51996,422.92145,866.89276,420.73505,860.33356,420.73505,875.6384,425.10785,855.9607,420.73505,886.5705,449.15845,864.70636,440.41278,893.12976,484.1411,869.07916,462.27692,864.70636,501.6324,858.1471,479.76825,906.2482,492.88678,880.0113,490.70038,925.92596,543.1743,845.0286,523.4966,965.28143,569.4113,847.215,567.2249
72,860.60114,424.967,867.1676,420.58932,860.60114,420.58932,875.9229,424.967,856.2235,420.58932,886.867,449.04404,864.9788,440.2888,895.6223,484.06522,869.35645,462.17697,864.9788,501.57584,858.4123,479.6876,906.56647,492.82053,880.30054,490.63168,926.2658,543.16345,845.27936,523.4641,965.66473,569.42944,847.4682,567.2406
73,852.58484,420.41132,857.03906,418.1842,850.3577,418.1842,868.1746,422.63843,850.3577,418.1842,874.85596,447.13666,859.2662,438.2282,879.3102,482.77045,861.4933,460.49933,861.4933,498.36017,848.1306,478.31622,897.1271,491.6789,877.08307,491.6789,912.71686,542.9024,839.22217,522.8584,959.48615,567.40063,845.9035,567.40063
74,842.8813,420.39264,847.2153,416.05865,842.8813,416.05865,860.21716,420.39264,840.71436,418.22565,866.71814,444.22943,853.71625,439.8955,851.54926,481.06818,855.8832,470.23328,821.2115,489.73608,836.3804,483.2351,892.7219,489.73608,873.21906,489.73608,899.22284,546.07764,838.54736,522.24084,949.0635,563.4135,847.2153,567.74744
