frame,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
19,923.2287,625.44055,923.2287,620.36316,925.7674,617.82446,923.2287,625.44055,946.07697,625.44055,918.1513,650.8275,961.30914,648.2888,895.30304,678.75323,984.1574,683.8306,887.6869,693.9854,994.3122,711.7563,943.53827,724.44977,971.4639,721.9111,923.2287,782.8398,968.92523,780.3011,905.4578,833.6137,979.08,833.6137
20,922.83386,628.7285,922.83386,623.7072,925.3445,613.66473,922.83386,626.21783,947.9402,628.7285,920.32324,651.32416,963.0039,651.32416,902.7488,678.9411,983.089,683.96234,890.1957,704.04736,995.6421,716.6005,950.4508,719.11115,978.06775,716.6005,927.8551,779.3663,968.02515,774.34503,912.79126,837.1108,978.06775,827.06824
21,934.2391,614.77295,939.20917,612.28784,929.26886,614.77295,924.29877,632.16846,946.6645,632.16846,919.32855,654.5342,964.06,652.0491,906.90314,686.8402,986.4257,689.32526,896.9629,714.176,998.851,721.6313,954.1197,721.6313,981.4555,719.1462,931.75397,778.7881,969.0301,771.3328,921.81366,835.9449,983.9406,821.0344
22,936.8843,624.79095,936.8843,622.3053,931.91296,622.3053,924.45605,637.2192,949.3125,637.2192,921.97046,662.07556,964.2263,659.5899,914.5134,691.90326,986.59705,694.3889,907.0565,721.73096,1001.511,729.18787,959.255,724.2166,986.59705,721.73096,934.3987,783.87195,971.6832,771.4438,929.42737,841.04175,986.59705,821.1566
23,931.6326,628.74835,931.6326,628.74835,934.14935,623.71497,924.0826,636.29846,949.2496,638.8152,921.56586,658.9488,964.3498,658.9488,914.0158,691.6659,987.0002,694.1826,906.46564,721.86633,1002.1004,726.8997,959.31647,724.383,987.0002,721.86633,936.6661,782.26715,971.89996,769.68365,929.116,840.1513,989.5168,822.53436
24,937.1283,632.5545,934.6373,632.5545,934.6373,632.5545,924.6737,645.00916,949.5829,645.00916,924.6737,667.4274,964.52844,664.9365,919.6919,699.8094,989.4376,704.79126,914.70996,729.7005,1004.3832,737.1732,962.0375,732.1914,989.4376,727.20953,939.61926,789.4826,974.49207,772.04614,934.6373,849.2647,991.9286,824.3555
25,938.4038,643.16425,938.4038,640.8908,933.85693,643.16425,927.0364,656.8052,949.77124,654.5317,924.76294,677.2666,967.9592,677.2666,924.76294,709.0954,990.6941,711.3689,915.66895,740.92426,1004.33496,745.47125,965.68567,738.65076,992.9675,734.1038,938.4038,793.2145,977.0531,779.57355,933.85693,850.0517,995.2411,822.76984
26,937.64984,651.6459,939.80206,649.4936,933.3453,653.7981,926.8886,668.86383,950.5633,664.5593,926.8886,690.3862,967.7812,686.0817,924.7364,718.3654,993.6081,720.51764,911.8229,746.34454,1006.52167,757.1058,969.93353,750.64905,1000.0649,746.34454,933.3453,791.5417,974.238,780.78046,931.19305,843.19556,995.76044,825.9776
27,928.2972,676.1334,928.2972,676.1334,940.74384,663.68665,928.2972,676.1334,953.1906,674.05896,930.37164,698.9524,971.8608,692.7291,924.14825,727.9949,996.7542,725.9204,907.55255,748.7394,1011.27545,761.18616,969.7863,752.8883,1000.90314,750.81384,930.37164,786.0796,969.7863,784.0051,926.2227,829.6432,996.7542,827.5687
28,929.4438,686.3927,929.4438,680.3447,929.4438,680.3447,931.4598,682.3607,955.65155,680.3447,931.4598,702.5205,973.79535,696.47253,919.3639,734.7761,1000.0031,732.76013,909.284,752.9199,1014.1149,767.03186,969.76337,754.9359,1000.0031,756.9519,931.4598,785.17566,977.82733,787.19165,919.3639,827.5112,997.9871,827.5112
29,929.4503,686.4317,929.4503,680.38495,929.4503,680.38495,931.4658,682.4005,955.6531,680.38495,931.4658,702.5565,973.79346,696.5097,919.37225,734.8061,999.9962,732.79047,909.2943,752.9465,1014.10547,767.05566,969.7622,754.9621,999.9962,756.97766,931.4658,785.1961,977.8247,787.2117,919.37225,827.5236,997.9806,827.5236
30,944.32654,669.1445,944.32654,669.1445,944.32654,669.1445,932.4087,683.0487,958.2307,679.07605,932.4087,704.8982,978.0939,698.9392,918.50446,740.65186,999.94336,734.69293,910.5592,752.56976,1013.84753,768.46027,964.1897,758.5287,997.95703,756.54236,930.42236,792.2961,991.99817,788.3234,910.5592,837.9813,997.95703,826.0634
31,967.0084,678.9179,960.9813,674.89984,964.9994,674.89984,938.88196,684.945,962.99036,678.9179,934.8639,705.03534,979.0626,699.00824,916.78253,741.198,1001.162,735.1709,918.79156,753.2522,1017.23425,769.32446,960.9813,763.29736,995.1349,759.2793,934.8639,799.46,999.15295,793.4329,910.75543,839.64075,1003.171,827.58655
32,974.07495,677.86926,972.0608,675.85516,972.0608,675.85516,943.8639,683.91144,968.0327,679.8833,937.8218,706.06616,984.14526,704.05206,921.7092,744.3334,1006.2999,738.29114,927.75146,764.474,1024.4265,768.50214,955.94836,766.48804,988.17334,762.4599,937.8218,802.7412,1006.2999,796.69904,909.6249,843.02246,1018.3843,830.93805
33,982.4738,676.91327,980.4035,672.7725,980.4035,672.7725,953.4887,681.054,978.33307,678.98364,945.2072,705.89844,992.8256,703.82806,928.6442,741.0947,1015.5998,736.954,932.785,765.93915,1036.3035,765.93915,955.559,770.0799,988.685,768.0095,936.9257,805.2762,1013.52936,799.06506,907.94055,844.6132,1028.022,838.4021
34,994.04004,674.72864,991.76733,672.45593,991.76733,672.45593,964.49524,679.274,989.4946,679.274,955.40454,704.2734,1000.85803,704.2734,939.49585,733.8182,1025.8574,736.0908,937.22314,758.81757,1053.1295,761.0903,957.67725,772.4536,991.76733,772.4536,937.22314,804.27106,1014.49414,797.45306,909.95105,842.90656,1028.1301,842.90656
35,993.99786,674.77057,991.7253,672.49805,991.7253,672.49805,964.455,679.3156,989.4528,679.3156,955.3649,704.3134,1000.81537,704.3134,939.4572,733.8562,1025.8132,736.1288,937.18463,758.854,1053.0836,761.1265,957.6374,772.48914,991.7253,772.48914,937.18463,804.3045,1014.4505,797.48694,909.91437,842.93744,1028.0858,842.93744
36,1005.3619,671.4669,1002.9638,669.0689,1002.9638,671.4669,976.5859,678.6609,1000.56586,676.2629,966.99396,702.6408,1012.5557,702.6408,947.81,729.01874,1038.9337,731.41675,938.21796,745.8047,1070.1077,757.7947,964.5959,772.1826,998.1678,774.5806,938.21796,808.1525,1019.7498,800.95856,909.4421,841.7244,1017.35175,851.3164
37,1016.5938,673.90076,1013.9111,668.53516,1013.9111,671.21796,987.08295,676.58356,1011.2282,676.58356,979.0345,700.7289,1024.6423,703.4117,952.20636,724.87415,1048.7876,730.2398,946.84076,724.87415,1080.9814,754.38513,973.6689,773.1648,1005.8626,775.8476,944.1579,810.7241,1019.2767,813.407,914.64703,842.91785,1011.2282,856.3319
38,1026.9368,671.05176,1024.492,668.60693,1022.04724,668.60693,997.5996,675.94116,1017.1577,675.94116,987.82056,700.3888,1031.8263,702.8336,960.9282,727.28125,1046.4949,727.28125,958.4834,722.3917,1078.2767,751.72876,982.931,768.84216,1012.2682,776.1764,958.4834,810.4031,1024.492,812.8478,926.70154,851.964,1012.2682,859.2982
39,1035.0889,671.3186,1030.436,666.66565,1032.7625,668.99207,1004.8447,673.645,1028.1095,673.645,995.5388,696.9098,1035.0889,701.56274,983.9065,715.5216,1039.742,731.807,942.0299,717.84814,1072.3125,750.4188,988.55945,771.35706,1018.8036,778.33655,974.6006,815.5602,1030.436,815.5602,949.0093,852.7838,1011.8242,859.7632
40,1039.6016,671.6791,1037.1853,669.26294,1037.1853,669.26294,1013.0238,674.0952,1032.353,674.0952,1008.1914,695.8407,1034.7692,703.0891,1027.5208,695.8407,1027.5208,734.49927,1039.6016,683.7599,1058.9308,751.41235,1000.943,770.7416,1025.1046,773.15784,998.52673,816.6487,1032.353,819.0648,976.7814,857.7234,1017.8561,860.1395
41,1039.7435,671.6756,1037.3279,669.2599,1037.3279,669.2599,1013.1706,674.0913,1032.4965,674.0913,1008.3393,695.8327,1034.9121,703.07983,1027.665,695.8327,1025.2493,734.4841,1039.7435,683.75415,1059.0692,751.39404,1001.0921,770.7197,1025.2493,773.13544,996.2607,816.6182,1032.4965,819.034,976.935,857.68536,1018.00214,860.1011
42,1050.759,675.51013,1045.8593,670.6102,1048.3092,673.0602,1023.8097,677.9601,1038.5094,677.9601,1018.9099,697.5596,1033.6095,709.8093,1048.3092,707.3594,1016.45996,739.2086,1060.5588,690.20984,1048.3092,753.9082,1009.1101,775.95764,1031.1595,778.4076,1016.45996,822.5065,1043.4093,820.0565,994.4105,864.1555,1031.1595,861.70557
43,1058.5497,676.07135,1056.0695,671.1108,1056.0695,673.59106,1028.786,683.51227,1048.6285,681.032,1043.6678,703.35474,1031.2664,715.7563,1061.03,708.31537,1013.90424,745.51996,1070.9513,690.9532,1043.6678,752.9609,1021.34515,777.764,1033.7466,780.2443,1028.786,829.85046,1063.5104,817.4489,1001.5026,876.97626,1046.1482,862.0944
44,1066.1406,682.5091,1061.3118,682.5091,1063.7262,682.5091,1032.3384,687.33795,1054.0684,689.75244,1056.4828,711.4825,1034.7528,723.55475,1073.3839,709.06805,1013.0227,752.5281,1087.8706,689.75244,1044.4105,752.5281,1027.5094,791.1593,1046.825,788.7448,1034.7528,837.0338,1085.4562,822.5471,1000.95044,885.3228,1058.8972,870.8361
45,1075.4813,692.6882,1073.067,687.85956,1073.067,690.27386,1041.681,697.5168,1065.8241,695.1025,1063.4098,714.417,1044.0953,728.9029,1082.7244,704.75977,1017.53784,757.87463,1097.2102,690.27386,1046.5096,753.046,1036.8523,794.08936,1056.1669,796.50366,1036.8523,842.3756,1104.4531,830.3041,1000.6377,888.24756,1075.4813,878.59033
46,1080.4309,696.3915,1077.9225,688.86584,1077.9225,696.3915,1055.3456,706.4256,1072.9054,703.91705,1060.3627,726.49384,1060.3627,734.0195,1082.9395,706.4256,1030.2603,769.1389,1103.0077,688.86584,1047.8201,754.0877,1047.8201,804.25836,1070.3969,806.7669,1035.2773,846.90344,1120.5675,839.3778,1000.15796,889.5484,1092.9736,887.04
47,1080.5013,696.339,1075.4879,688.81885,1077.9946,696.339,1055.4341,706.3659,1072.9812,703.85913,1060.4476,726.4197,1057.9408,733.9398,1083.008,706.3659,1030.367,769.03394,1103.0619,688.81885,1047.914,753.9936,1047.914,804.12805,1070.4745,806.63477,1035.3804,846.7423,1120.6089,839.2221,1000.28625,889.35657,1093.0349,886.84985
48,1095.5815,704.9486,1093.146,700.0775,1093.146,704.9486,1066.3551,712.2551,1085.8394,712.2551,1066.3551,731.7395,1085.8394,739.04614,1088.2749,704.9486,1059.0485,782.88574,1100.4526,695.2064,1063.9196,756.09485,1059.0485,804.80566,1085.8394,809.67676,1037.1287,848.6454,1132.1146,851.08093,1000.5956,887.6139,1110.1948,899.7916
49,1109.4,720.3069,1104.6879,713.2388,1104.6879,715.5948,1078.7712,720.3069,1099.9757,722.66296,1076.4152,736.7993,1099.9757,750.9356,1102.3318,727.37506,1099.9757,795.7007,1099.9757,710.8827,1081.1273,762.71594,1069.347,809.83704,1092.9076,819.2612,1048.1425,852.24603,1135.3165,864.0263,1010.44556,885.23083,1132.9606,913.50354
50,1120.9386,736.0072,1118.4891,728.65906,1116.0398,733.5578,1091.5461,743.35535,1106.2423,743.35535,1084.198,758.0516,1106.2423,775.19714,1113.5905,743.35535,1128.2867,802.14026,1113.5905,794.7922,1125.8373,797.2415,1079.2992,829.0834,1106.2423,836.4315,1059.7042,858.4758,1133.1854,880.52014,1022.9637,885.41895,1145.4323,927.0582
51,1134.2534,746.2959,1131.7448,741.27856,1129.2361,743.78723,1106.6582,751.3132,1119.2014,751.3132,1096.6237,766.36505,1121.7101,783.9256,1081.5718,756.33044,1144.288,801.4861,1119.2014,728.73535,1164.3572,806.5034,1091.6063,841.62445,1106.6582,851.659,1086.5891,869.21954,1139.2706,899.3233,1036.4161,889.28876,1146.7966,949.4963
52,1143.5067,760.41504,1141.1147,755.63135,1138.7229,758.0232,1119.588,765.1988,1129.1554,765.1988,1112.4124,781.9419,1136.331,798.68494,1093.2775,786.7256,1176.9928,817.8199,1081.3181,786.7256,1215.2627,817.8199,1100.453,856.0898,1110.0205,863.2654,1107.6287,887.184,1148.2904,908.7109,1059.7913,899.1434,1148.2904,956.54816
53,1143.4623,760.4539,1141.0712,755.67163,1138.68,758.0628,1119.5509,765.2362,1129.1155,765.2362,1112.3774,781.9742,1136.2888,798.71216,1093.2484,786.7565,1176.9382,817.84125,1081.2927,784.3653,1215.1965,817.84125,1100.4218,856.0995,1109.9863,863.2729,1107.5952,887.18427,1148.2446,908.7045,1059.7725,899.13995,1148.2446,956.5274
54,1154.647,770.1532,1149.7756,762.8462,1149.7756,767.7175,1130.2903,775.02454,1142.4686,775.02454,1115.6763,789.63855,1147.34,811.5595,1101.0623,799.3812,1186.3105,831.04486,1081.5769,809.1239,1230.1526,835.9162,1098.6266,865.1442,1118.1119,870.0155,1125.419,904.11487,1154.647,908.9862,1076.7056,908.9862,1152.2113,955.2639
55,1158.5825,776.00024,1156.3328,771.5007,1154.083,773.7504,1131.5853,773.7504,1145.0839,778.25,1120.3365,791.74854,1149.5835,814.24615,1095.5891,809.74664,1187.8293,843.49304,1079.8408,825.495,1214.8265,852.4921,1102.3384,861.49115,1118.0868,868.2404,1133.8351,908.7362,1158.5825,908.7362,1086.5901,917.7352,1151.8333,955.9811
56,1162.5317,774.0818,1160.3237,769.6657,1160.3237,771.8738,1133.8274,771.8738,1151.4917,778.49786,1122.7872,785.12195,1153.6997,813.8264,1098.4988,802.78625,1173.572,846.9469,1076.4185,824.8666,1186.8202,857.9871,1102.9149,857.9871,1118.3711,864.6112,1136.0354,904.3558,1160.3237,904.3558,1087.4586,915.39594,1153.6997,955.14056
57,1162.5779,768.97,1162.5779,764.47107,1162.5779,762.2217,1133.3353,759.9723,1158.079,768.97,1124.3376,775.71826,1155.8296,802.7113,1095.0951,791.46423,1162.5779,840.95154,1074.8502,811.709,1167.0767,845.45044,1101.8434,852.1987,1122.0881,858.9469,1128.8364,897.18726,1155.8296,901.68604,1088.3468,912.9331,1153.5801,953.42285
58,1159.6091,758.95734,1154.5745,751.4052,1157.0918,753.9226,1136.9529,746.3705,1159.6091,756.43994,1121.8486,763.99207,1157.0918,791.68304,1091.6403,776.57886,1154.5745,829.44354,1074.0187,804.2699,1144.5049,814.33936,1099.1924,839.513,1121.8486,847.06506,1121.8486,877.27344,1149.5397,897.41235,1084.0881,907.4818,1152.057,950.2771
59,1159.6135,759.02673,1154.5814,751.4785,1157.0975,753.99457,1136.969,746.4464,1159.6135,756.5106,1121.8727,761.5427,1157.0975,791.7354,1091.68,776.6391,1154.5814,829.47626,1074.0676,804.31573,1144.5172,814.37994,1099.2283,839.5405,1121.8727,847.0887,1121.8727,877.2814,1149.5493,897.4098,1084.1318,907.474,1152.0654,950.24695
60,1154.3837,741.978,1139.1641,734.3683,1156.9203,739.44147,1134.091,736.90485,1159.4569,744.51465,1118.8713,752.12445,1156.9203,780.027,1088.4323,767.344,1149.3105,818.0759,1075.7493,795.2466,1154.3837,785.10016,1096.042,828.2223,1121.408,838.3687,1118.8713,863.7347,1149.3105,889.1005,1080.8224,899.247,1151.8472,944.9057
61,1158.5743,731.9994,1145.9786,726.96106,1161.0935,729.4802,1133.3829,724.4419,1158.5743,734.51843,1118.2682,744.595,1156.0552,772.30554,1085.5194,762.229,1148.4978,807.5735,1075.4427,794.9778,1123.3064,812.6117,1090.5576,820.1692,1118.2682,830.2457,1108.1917,857.9562,1151.017,883.1476,1075.4427,895.7433,1148.4978,938.5686
62,1157.5942,724.5691,1150.0262,722.0464,1160.117,722.0464,1132.3674,722.0464,1157.5942,727.0918,1114.7086,739.7052,1155.0715,764.932,1084.4365,762.4093,1144.9808,802.7722,1074.3458,792.6814,1122.2767,805.2948,1086.9592,815.3856,1114.7086,825.4763,1102.0952,850.7031,1152.5488,873.4072,1071.8231,896.1113,1142.4581,931.42883
63,1152.2727,719.10645,1139.7411,714.09375,1152.2727,716.6001,1129.716,716.6001,1157.2853,721.6127,1112.1718,741.6632,1154.7789,761.7136,1084.6024,764.21985,1147.26,799.3082,1074.5771,794.29553,1127.2096,796.8019,1084.6024,814.34607,1112.1718,824.3712,1097.1339,851.9407,1152.2727,866.9785,1067.0582,892.0415,1137.2349,924.62354
64,1151.0602,720.31067,1148.5542,715.29877,1151.0602,717.8047,1126.0006,715.29877,1153.566,722.8166,1108.459,740.3583,1153.566,760.4059,1080.8936,765.4178,1146.0482,800.5011,1073.3756,797.9951,1123.4946,797.9951,1080.8936,815.5368,1110.965,823.0546,1088.4114,850.6201,1151.0602,868.16174,1063.3518,895.7272,1133.5184,925.7986
65,1150.9829,720.3288,1148.4774,715.31775,1150.9829,717.8233,1125.9277,715.31775,1153.4884,722.8343,1108.3893,740.37286,1153.4884,760.41693,1080.8286,765.428,1145.9719,800.50507,1073.3121,797.9996,1123.4222,797.9996,1080.8286,815.53815,1110.8948,823.0547,1088.3452,850.6153,1150.9829,868.1539,1063.29,895.7144,1133.4443,925.7806
66,1150.2286,716.30414,1147.6974,711.24164,1145.1663,711.24164,1119.8538,713.7729,1150.2286,721.3666,1104.6663,741.6166,1150.2286,759.33527,1076.8226,766.929,1145.1663,799.8352,1066.6976,799.8352,1122.385,802.36646,1079.3539,815.02264,1109.7288,822.6164,1081.885,850.4601,1145.1663,873.24133,1064.1664,893.4912,1129.9788,928.9286
67,1133.4983,713.8366,1113.9382,708.94653,1131.0533,708.94653,1113.9382,716.2816,1140.8334,721.17163,1096.8231,740.73175,1143.2784,755.40186,1069.928,762.7369,1140.8334,799.4122,1057.7029,796.9671,1126.1633,809.1922,1077.263,814.0822,1109.0482,818.9723,1077.263,850.7575,1140.8334,872.76263,1065.0378,894.76776,1128.6083,926.5529
68,1117.3386,711.30914,1117.3386,706.1835,1117.3386,706.1835,1104.5243,708.74634,1130.1528,713.872,1089.1471,734.37494,1137.8414,749.7521,1060.9557,757.4406,1140.4043,795.88354,1050.7042,793.3207,1125.0272,811.2607,1073.7699,808.6978,1104.5243,813.82355,1071.2072,847.14075,1135.2786,870.2065,1063.5186,893.27216,1130.1528,921.4637
69,1098.451,706.07184,1098.451,698.4598,1111.1378,700.99713,1095.9137,703.5345,1118.7498,706.07184,1080.6896,723.8333,1128.8992,739.0574,1057.8534,749.2068,1139.0486,784.72974,1042.6293,784.72974,1128.8992,810.1033,1073.0775,805.02856,1106.0631,807.5659,1070.5402,843.08887,1128.8992,868.46234,1060.3907,891.2985,1131.4365,914.1347
70,1099.65,700.25684,1097.0652,695.08716,1099.65,695.08716,1086.7258,695.08716,1109.9895,697.672,1073.8015,718.3508,1122.9138,731.27515,1050.5378,741.6145,1135.838,767.46313,1037.6135,772.6328,1133.2532,795.8965,1068.6318,795.8965,1102.235,801.0663,1066.047,842.42395,1122.9138,860.51794,1060.8772,891.53613,1130.6683,904.46045
71,1099.5968,700.2734,1097.0126,695.1049,1099.5968,695.1049,1086.6757,695.1049,1109.9337,697.68915,1073.7545,718.3629,1122.8547,731.284,1050.4966,741.6209,1135.7759,767.46313,1037.5754,772.63153,1133.1917,795.8895,1068.5862,795.8895,1102.181,798.47375,1066.002,844.98975,1122.8547,860.4951,1060.8335,891.50574,1130.6074,904.42676
72,1083.0265,687.8974,1083.0265,682.71436,1093.3927,685.3059,1080.4349,685.3059,1103.7588,687.8974,1067.4773,711.22125,1116.7166,721.5874,1044.1534,737.1366,1132.2657,757.8689,1033.7874,760.46045,1129.6742,788.9674,1067.4773,788.9674,1101.1672,791.5589,1064.8857,840.7981,1119.3081,851.16425,1062.2942,890.03735,1127.0826,892.6289
73,1080.1471,679.2534,1077.5011,673.96155,1088.085,676.60754,1074.8551,679.2534,1098.6688,679.2534,1061.6254,703.06714,1109.2527,711.005,1040.4576,718.9429,1127.7744,748.04846,1029.8738,748.04846,1130.4203,777.15405,1066.9172,779.80005,1101.3148,782.4459,1064.2714,838.0112,1114.5446,843.3031,1061.6254,890.9304,1122.4824,880.3467
74,1080.8665,656.90894,1080.8665,656.90894,1078.1128,656.90894,1069.852,670.6772,1094.6348,670.6772,1058.8374,692.7063,1105.6494,700.9672,1036.8083,711.98175,1124.9248,739.5182,1025.7937,742.2718,1130.4321,772.5618,1067.0984,772.5618,1100.1421,772.5618,1058.8374,833.14197,1111.1565,835.89557,1058.8374,888.2148,1116.6638,874.4466
