frame,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
18,946.6477,439.00986,950.6471,433.0107,942.6482,435.0104,958.646,433.0107,940.64856,435.0104,972.64404,445.009,940.64856,457.00735,992.64124,457.00735,928.65015,481.004,968.64465,477.00455,918.6516,501.0012,992.64124,497.00174,968.64465,503.00095,976.64355,542.9953,960.64575,546.99475,974.6438,598.9875,986.6421,576.99054
19,946.43005,438.84106,950.43054,432.8404,942.42957,434.84064,958.4314,432.8404,940.4293,434.84064,972.433,444.8418,940.4293,456.84314,992.4354,456.84314,930.4282,480.84595,968.4326,476.84546,918.42676,500.84827,992.4354,496.84778,968.4326,502.8485,976.4335,542.85315,960.43164,546.8536,976.4335,598.8596,986.4347,576.85706
20,946.1695,438.8511,950.17035,432.84988,944.1691,434.85025,958.17206,432.84988,940.1683,434.85025,972.17487,444.85233,940.1683,456.85483,992.179,456.85483,930.1662,480.85983,968.17413,476.85898,918.1637,500.86398,992.179,496.86313,970.1745,502.8644,976.1757,542.8727,960.1724,546.87354,976.1757,598.8843,986.1778,578.8801
21,945.77234,438.1541,949.7936,432.12225,943.7617,434.13287,957.8362,432.12225,939.7405,434.13287,971.9105,446.19666,939.7405,458.26044,992.01685,456.24982,927.67676,480.37732,969.8999,478.3667,917.62354,500.48358,994.02747,496.46234,969.8999,502.49426,975.93176,542.7068,959.8468,546.7281,975.93176,599.0044,985.985,576.8875
22,947.42975,437.73004,949.4384,433.71265,943.4123,433.71265,957.4732,431.70398,939.39496,435.72137,971.5341,445.76483,939.39496,457.81702,991.62103,455.8083,929.3515,479.9126,969.5253,477.90393,917.2993,499.99957,993.6297,495.98218,969.5253,502.00824,975.55145,542.1821,959.4819,548.2082,975.55145,598.42554,985.5949,578.3386
23,947.31134,437.66803,949.3206,431.6402,943.2928,433.64948,957.3577,431.6402,939.27423,435.65875,971.42267,445.70514,939.27423,457.7608,991.51544,455.75153,927.21857,479.86285,969.4134,477.85358,917.1722,499.9557,993.5247,495.93713,969.4134,501.96497,975.4412,542.1505,959.367,548.17834,975.4412,600.41956,985.4876,578.3175
24,947.3625,437.80682,949.36993,431.7846,943.3477,433.792,957.3995,431.7846,939.3328,433.792,971.45135,445.83643,939.3328,457.88092,991.52545,455.87347,927.2884,479.9624,969.44403,477.95502,917.25134,500.0365,991.52545,496.02167,969.44403,502.04388,975.46625,542.1921,959.4069,548.2143,975.46625,600.4069,985.50323,578.32544
25,947.2178,436.97156,949.2318,432.94342,943.1897,432.94342,957.28796,430.92938,939.1615,434.95752,971.38635,445.02777,941.17554,457.11206,991.52686,455.09802,927.0773,479.2666,969.3723,477.25256,917.00696,499.4071,991.52686,495.37903,969.3723,501.42114,975.4144,543.71625,959.302,547.7443,975.4144,600.1096,985.48474,577.9551
26,946.71423,436.0241,948.7379,431.97668,942.6669,434.00037,958.85645,429.953,940.64307,434.00037,970.99866,446.14264,940.64307,456.2611,991.2357,456.2611,928.50085,478.5219,968.975,476.49817,918.3824,498.7589,991.2357,496.73523,968.975,500.78265,977.0698,543.28046,958.85645,547.3279,975.04614,599.94415,985.1647,577.6834
27,946.3909,435.46338,948.41473,431.4157,942.3433,431.4157,958.5339,429.3919,940.3194,433.43958,970.67694,443.55872,940.3194,455.70172,990.9152,453.67786,928.17645,477.96387,968.65314,475.94006,918.0573,498.2022,990.9152,496.17834,968.65314,502.24988,976.7485,544.75037,958.5339,546.7742,974.72455,599.3938,984.8438,577.13165
28,946.032,434.63678,948.06836,430.56415,941.95935,430.56415,956.2136,430.56415,939.9231,434.63678,970.4679,442.7821,939.9231,455.0,990.8312,452.96368,925.66876,479.4359,968.4315,475.36328,917.5235,499.79913,990.8312,495.7265,966.39526,501.83545,976.5769,544.59827,958.25,546.6346,974.5405,599.579,984.72217,577.17944
29,945.7985,434.30273,949.8698,430.23145,941.72736,430.23145,958.0124,430.23145,939.6917,432.2671,970.22614,442.44525,939.6917,454.659,990.58234,452.62335,925.44226,477.0509,970.22614,475.01532,917.29974,497.40717,990.58234,495.37158,968.1905,501.47845,976.33295,544.2266,958.0124,546.26227,974.2974,599.1886,986.51117,576.7967
30,945.76825,434.35056,949.8403,430.27853,941.6962,430.27853,957.9843,428.24252,939.6602,432.31454,970.2004,442.4946,939.6602,454.71066,990.5605,452.67465,925.40814,477.10678,970.2004,475.07077,917.2641,497.4669,990.5605,495.43088,966.12836,501.5389,976.3084,544.29504,957.9843,546.33105,974.2724,599.26733,986.48846,576.8712
31,945.2835,434.7583,949.37225,428.62512,941.19464,430.6695,957.54987,428.62512,939.1503,432.71393,971.86066,442.93585,939.1503,453.15784,992.3045,453.15784,926.884,475.64618,969.8162,473.6018,916.662,496.09015,988.21576,496.09015,965.7275,500.1789,975.9494,543.1112,957.54987,547.2,975.9494,598.3099,986.1713,577.8659
32,945.68835,433.3985,949.8103,427.21564,941.5664,429.27655,955.99316,427.21564,939.5055,431.33752,970.4199,441.6424,939.5055,454.00818,993.0906,451.9472,927.13965,472.55682,972.48096,472.55682,916.83484,491.10553,988.9686,493.1665,966.298,499.34943,976.6028,542.6297,958.0541,544.6907,974.5419,600.33673,984.8467,577.6661
33,944.31256,431.05994,948.4246,426.94788,940.2005,426.94788,956.64886,426.94788,938.1445,429.0039,968.98517,441.3402,938.1445,451.62048,993.6578,449.5644,925.80817,472.18097,975.15326,474.237,915.5279,488.62933,987.48956,492.74146,964.8731,498.9096,975.15326,542.0867,958.7049,546.1987,975.15326,599.656,985.43353,577.0395
34,943.4199,430.77155,947.58057,424.53064,939.2594,426.61096,955.90173,424.53064,937.1791,426.61096,968.38367,439.09277,937.1791,451.5746,995.4276,447.414,924.69727,470.29736,976.70483,474.45795,916.376,484.8595,987.1063,495.26105,964.223,501.50195,974.6245,541.0277,957.98206,545.18835,974.6245,599.2763,985.026,574.3126
35,942.3974,427.59192,946.5972,423.39203,940.2974,423.39203,957.097,423.39203,938.19745,425.49194,969.6967,438.09167,936.0975,448.59143,994.8962,448.59143,923.49774,467.49097,978.0965,480.0907,915.09796,482.19067,986.4963,494.79034,963.3969,501.0902,975.9965,540.9893,959.19696,545.1892,975.9965,599.78796,986.4963,574.58856
36,942.4085,427.52136,946.60516,423.32483,940.31024,423.32483,957.0965,423.32483,938.212,425.4231,969.6862,438.01276,936.1137,450.60242,994.86554,448.50415,925.6224,467.38867,978.0793,479.97833,915.1309,482.0766,986.47235,494.66626,963.3913,500.96112,975.981,540.82837,959.19476,545.02496,975.981,599.5802,986.47235,574.4009
37,943.1768,426.1726,947.4112,421.93817,938.94244,421.93817,955.87994,421.93817,936.82526,424.05536,970.70026,438.87573,936.82526,447.34448,993.98944,453.69604,922.0049,464.28204,981.2862,476.98517,913.53613,479.10236,985.5207,496.03992,962.2315,500.2743,974.93463,542.6181,962.2315,546.8525,974.93463,599.7823,985.5207,576.49316
38,942.8179,424.30975,947.18335,417.76154,940.63513,419.94427,955.9142,419.94427,938.4524,419.94427,971.19336,439.58887,936.26965,446.1371,993.0206,457.05072,923.1732,459.23346,986.47253,474.51257,912.2596,472.32983,982.10706,494.15717,960.27966,500.70532,973.3761,542.17725,962.4624,548.72546,975.55884,598.9283,984.2897,574.9182
39,943.5143,420.32355,948.0071,415.8307,941.2678,418.07715,956.9927,418.07715,936.775,420.32355,970.4712,438.29486,934.52856,442.78766,990.68896,458.51257,921.05005,456.26617,990.68896,476.48395,907.57153,465.25183,981.70325,492.2088,956.9927,498.94806,970.4712,541.62994,963.73193,548.3692,974.9641,597.79034,983.9497,575.3262
40,943.21295,418.76532,947.5264,414.45184,941.0562,414.45184,958.31,416.60858,938.8995,416.60858,971.2503,438.17584,932.42926,440.33258,990.66095,459.74316,917.3322,453.27295,992.8177,476.99695,902.2351,459.74316,977.7205,494.2508,956.15326,496.40747,969.0937,541.6987,964.7802,548.16895,975.5638,599.9304,984.19073,574.0497
41,944.70807,416.1141,949.23346,411.5887,940.1827,411.5887,958.28424,413.8514,937.92,413.8514,969.5977,436.47836,933.3946,438.74106,992.2247,461.368,917.5557,452.31723,992.2247,481.73227,901.71686,452.31723,976.3858,493.04575,953.75885,497.57114,967.335,542.8251,960.54694,547.35046,974.1231,599.39246,983.1739,572.2401
42,944.6336,416.12247,949.15436,411.60178,940.113,411.60178,958.1956,413.8621,937.8526,413.8621,969.4974,436.46548,933.332,438.72586,992.10077,461.32925,917.5096,452.28787,994.36115,481.67227,901.6872,452.28787,976.2784,490.71365,953.675,497.49466,967.237,542.7014,960.456,547.22217,974.018,599.20996,983.0594,572.0858
43,945.9421,413.68436,948.16974,411.4567,941.4869,411.4567,957.08014,411.4567,937.0317,413.68436,970.44586,435.96048,932.5765,438.18808,990.4943,464.91946,916.9831,451.5538,988.2668,489.4232,901.38983,451.5538,972.6734,493.87845,950.3973,496.10605,965.99066,542.886,954.8526,547.3412,974.90106,598.5763,981.5839,571.845
44,944.5142,413.25143,949.01056,408.75504,940.0179,408.75504,958.00336,411.0032,937.7697,413.25143,969.2442,435.73325,931.0251,435.73325,987.2297,464.95963,913.0397,453.71872,987.2297,489.6896,899.5506,449.22232,971.4925,491.93784,949.01056,496.43417,966.99603,541.3978,949.01056,545.89417,973.74066,599.8506,975.98883,566.1278
45,943.0797,413.10522,947.5654,408.6195,940.8368,408.6195,956.53687,410.86237,936.3511,410.86237,967.7511,435.53387,931.86536,437.77673,985.694,466.9339,911.6796,455.7196,983.4512,493.84827,900.46533,451.2339,969.994,496.09106,945.3225,496.09106,967.7511,545.434,940.8368,545.434,974.47974,599.2627,965.5083,565.6198
46,942.8752,414.0003,947.37067,407.25708,938.3797,407.25708,954.11383,411.75256,936.132,411.75256,965.3526,436.47766,929.38873,436.47766,983.3344,467.94592,909.1592,456.70728,983.3344,497.1665,900.1682,449.96405,967.6003,490.42328,942.8752,492.67102,965.3526,546.61664,933.8842,542.1212,974.34357,598.3146,954.11383,564.5986
47,939.9474,412.8341,946.68616,408.34155,937.70105,408.34155,953.4249,412.8341,933.2085,412.8341,964.6564,437.5431,926.4697,437.5431,980.38025,468.99084,906.2533,457.75952,980.38025,498.19238,897.2682,451.0207,966.9026,493.69983,942.1936,493.69983,964.6564,543.1178,926.4697,543.1178,973.64136,599.2746,944.43994,565.58057
48,939.934,412.8766,946.67145,408.38495,937.6882,408.38495,953.4089,412.8766,933.1966,412.8766,964.638,437.5805,926.45905,437.5805,980.3587,469.02197,906.24677,457.79285,980.3587,498.21753,897.2635,451.05542,966.8837,493.72595,942.17975,493.72595,964.638,543.13385,926.45905,543.13385,973.6213,599.27924,944.4256,565.59204
49,938.32074,414.2008,942.6806,409.84094,933.9609,409.84094,949.2205,414.2008,931.78094,414.2008,962.3001,440.3601,925.24115,438.1801,977.55963,473.0592,903.4417,459.97955,977.55963,501.39838,892.54205,453.4397,962.3001,494.85858,938.32074,494.85858,964.48004,544.9972,918.7013,540.6373,975.3797,599.49567,931.78094,571.1565
50,933.7548,414.61432,940.30695,412.4303,931.57074,412.4303,946.8591,416.7984,927.2026,414.61432,959.9633,440.82294,920.65045,440.82294,975.25165,473.58362,898.81,462.6634,975.25165,504.16028,890.0738,456.11127,959.9633,495.42407,935.9388,495.42407,962.1474,545.6572,911.9143,539.10504,975.25165,600.25836,916.2824,578.4179
51,930.2839,417.53156,934.6641,413.15137,928.0937,413.15137,943.4245,417.53156,923.71356,415.3415,956.5651,443.81287,917.1432,441.6228,971.89594,474.47443,895.2421,465.714,971.89594,505.13593,886.4817,456.95355,956.5651,496.3755,932.47394,496.3755,960.9454,544.55786,906.1927,540.1777,974.086,599.3106,899.6223,581.78973
52,926.5878,418.05225,933.11115,413.70337,924.4134,413.70337,939.63434,418.05225,920.0645,418.05225,952.68097,444.14545,913.5412,444.14545,967.90204,474.58746,889.6225,465.8897,970.0765,507.20392,880.92474,459.36646,954.8554,496.3318,928.76227,496.3318,957.02985,544.16925,902.66907,539.8204,974.42535,598.5301,887.44806,583.309
53,924.2157,418.7744,928.55164,414.43842,919.87976,414.43842,935.05554,418.7744,917.7118,418.7744,950.2313,444.7901,909.0399,444.7901,965.4071,475.14172,885.19214,468.63776,967.5752,505.49335,878.68823,464.30182,950.2313,496.8214,924.2157,496.8214,956.7352,546.6848,896.032,542.3489,974.0791,598.7162,883.0242,583.54034
54,924.25775,418.68256,928.5953,414.34503,919.9202,414.34503,935.1016,418.68256,917.7514,418.68256,950.283,444.7079,909.0763,444.7079,965.4644,475.07068,885.2198,468.5644,967.63324,505.43353,878.71344,464.2268,950.283,496.75842,924.25775,496.75842,956.78937,546.64026,896.06366,542.3027,974.1396,598.6908,883.051,583.5094
55,920.28107,419.0414,924.6175,414.70505,918.113,414.70505,931.1219,419.0414,913.7766,419.0414,946.29913,447.2275,905.10394,445.05936,963.6445,475.41367,883.4223,468.9092,963.6445,505.76804,876.9178,466.74106,946.29913,497.09537,918.113,497.09537,957.13995,546.96313,892.095,540.4586,972.3171,598.99915,883.4223,583.822
56,917.51184,417.9785,921.8421,413.64816,913.1815,413.64816,928.3376,417.9785,908.8512,417.9785,941.32855,446.12552,902.3557,443.96036,958.64984,474.27255,880.70416,467.77707,960.815,502.41965,874.2087,469.94223,941.32855,498.08932,915.3467,498.08932,956.4847,547.88794,887.1996,541.39246,971.6408,597.6865,882.86926,582.5305
57,913.61554,417.63446,917.92316,413.32678,911.46173,413.32678,926.5385,417.63446,907.15405,417.63446,939.4615,443.4804,898.5387,443.4804,956.6921,473.63403,881.30804,462.86493,956.6921,501.63385,872.69275,469.32642,939.4615,497.32623,911.46173,497.32623,954.53827,544.71045,885.6157,540.4028,971.769,594.2486,883.4619,583.47943
58,912.9935,417.26892,917.2667,412.99573,908.72034,412.99573,923.6765,417.26892,904.44727,417.26892,936.496,442.9079,898.0375,440.7713,953.5886,470.68347,885.218,455.72736,955.7252,498.45905,874.53503,470.68347,936.496,492.04926,908.72034,494.18585,953.5886,541.1907,883.0814,539.0541,970.6813,590.33203,883.0814,583.9223
59,911.62274,417.36752,915.8772,413.11313,907.3683,413.11313,922.25885,415.24033,903.1139,417.36752,935.02216,440.76694,896.73224,440.76694,952.03986,470.54794,881.8417,453.53024,954.16705,498.20175,873.3328,470.54794,935.02216,489.6929,907.3683,491.8201,954.16705,540.7461,883.96893,538.6189,969.05756,587.5449,881.8417,583.2904
60,911.5383,417.3586,915.79535,413.1016,907.2814,413.1016,922.1808,415.23013,903.02435,417.3586,934.9518,440.77213,896.63885,440.77213,951.97986,470.57108,883.86786,453.54312,954.1083,498.2416,873.22534,470.57108,934.9518,489.72757,907.2814,491.8561,954.1083,540.8115,883.86786,538.6831,969.0078,587.63855,881.7393,583.3816
61,909.2481,417.16293,913.4654,412.94565,905.0308,412.94565,921.89996,417.16293,902.9222,417.16293,934.5519,440.358,894.4876,440.358,951.421,471.9877,877.6184,463.55313,953.52966,499.40012,869.18384,474.09634,936.6605,486.7482,909.2481,488.85684,951.421,537.3557,886.053,535.2471,966.1815,585.8545,881.8357,583.74585
62,909.4913,418.28812,913.7076,414.0718,905.275,414.0718,920.032,416.17996,901.0588,418.28812,932.6807,441.47757,892.6262,443.58572,949.54584,470.99142,877.8693,466.77518,951.654,498.39713,867.3286,477.31583,936.89703,487.85648,909.4913,489.96463,947.4377,536.3435,886.3018,534.23535,964.3028,582.7224,882.0856,582.7224
63,907.82904,418.7725,912.01044,414.59116,903.64764,414.59116,920.3732,418.7725,899.46625,418.7725,932.9174,443.86087,893.19415,443.86087,949.6429,473.13058,878.5593,466.8585,951.7336,500.3096,868.10583,479.40262,937.0987,487.7654,909.91974,487.7654,945.4615,540.0327,886.9221,535.8513,962.1871,583.9374,880.65,581.8467
64,908.2693,422.1623,912.3939,418.0376,904.1446,418.0376,918.58093,420.0999,900.0199,422.1623,933.0173,444.84802,893.8329,444.84802,951.5783,473.7207,879.39655,469.59607,951.5783,500.53113,867.0225,479.9077,935.07965,488.1571,910.3316,490.21942,945.3913,541.7779,887.6459,537.6532,959.8277,585.087,879.39655,583.02466
65,905.5169,423.12442,909.6474,418.99387,903.45166,418.99387,917.90845,421.0591,899.32117,423.12442,932.36523,445.8422,893.1254,445.8422,950.9525,474.7557,878.66864,468.5599,950.9525,499.53873,866.27716,474.7557,934.4304,489.21243,909.6474,489.21243,942.6914,540.84375,888.9949,536.71326,961.2787,586.2793,880.7339,582.1488
66,905.47955,423.1068,909.6093,418.9771,903.4147,418.9771,917.8687,421.042,899.285,423.1068,932.32275,445.8203,893.0904,445.8203,950.9065,474.72833,878.63635,468.53375,950.9065,499.50665,866.2472,474.72833,934.3876,489.18237,909.6093,489.18237,942.6471,540.8039,888.9607,538.739,961.23083,586.2308,880.70123,582.1011
67,904.8497,420.56107,909.00226,416.40842,900.697,416.40842,915.2312,420.56107,896.54443,420.56107,929.7653,443.40048,892.3918,443.40048,950.5285,472.46884,877.8576,464.1636,950.5285,497.38455,863.3234,472.46884,933.918,491.1556,904.8497,491.1556,944.2995,538.91077,888.2392,536.8345,960.9101,586.6659,879.9339,582.5133
68,902.0428,415.95233,906.2244,411.77075,897.8612,411.77075,912.4968,415.95233,893.67957,415.95233,927.13245,438.95117,889.498,436.86035,950.1312,468.2224,876.9532,453.5868,952.22205,495.40283,864.4084,466.1316,929.22327,484.9488,904.1336,484.9488,943.8589,537.2189,889.498,535.12805,960.5852,585.3073,879.04395,583.2165
69,898.2265,412.20837,902.34064,408.09418,896.1694,408.09418,910.569,412.20837,892.05524,410.15125,924.96857,434.8363,887.94104,430.7221,947.5965,463.63544,871.4844,445.1217,949.6536,492.43463,865.3131,461.57837,927.0257,478.03503,902.34064,478.03503,943.48236,533.5763,885.884,529.46216,959.939,582.94635,879.7127,580.8892
70,895.85706,409.9839,900.05804,405.7829,891.65607,405.7829,906.3595,409.9839,889.5556,409.9839,921.0629,430.98877,885.3546,426.78778,944.1683,460.39557,870.6512,439.39075,948.3692,491.9029,866.4502,458.2951,927.3643,475.099,900.05804,475.099,942.0678,529.71173,881.1536,527.6112,958.87164,580.1234,874.8522,578.02295
71,893.303,407.71967,897.65765,403.36493,891.1256,405.5423,904.1897,407.71967,884.59357,407.71967,917.25385,429.49316,880.2389,429.49316,941.2047,457.7987,869.3521,440.37988,947.7367,488.28162,864.9974,462.15344,925.96326,470.8628,897.65765,470.8628,936.85,520.9419,880.2389,520.9419,956.44617,577.55304,869.3521,575.3757
72,893.3118,407.71432,897.66724,403.35892,891.13416,405.53665,904.2003,407.71432,884.6011,407.71432,917.2665,429.4913,880.24567,429.4913,941.22107,457.80136,869.3572,438.20206,947.7543,488.2891,865.0018,462.15677,925.9773,470.86752,897.66724,470.86752,936.8657,520.95447,880.24567,520.95447,956.46497,577.5746,869.3572,575.39685
73,891.3004,409.46222,895.39404,405.3686,887.2067,405.3686,901.53455,409.46222,883.11304,409.46222,917.90924,429.93054,879.0194,431.97736,938.37756,458.58618,870.8321,444.25836,946.5648,487.24188,866.7384,464.72668,926.09656,470.8672,897.4409,470.8672,936.3307,524.08484,874.9257,522.038,954.7522,575.2556,864.6916,571.162
74,887.1001,413.24176,891.11865,409.2232,885.0908,409.2232,899.15576,411.23248,881.07227,411.23248,915.23,433.33453,879.063,431.32526,937.33203,461.46442,873.03516,445.3902,945.36914,489.5943,869.0166,465.48297,923.2671,473.52008,897.1465,475.52936,931.3042,523.752,875.04443,521.74274,949.3877,571.9746,858.9702,567.95605
75,885.49567,416.40286,889.4404,412.4581,881.5509,414.4305,895.35754,416.40286,877.60614,416.40286,913.109,438.09903,877.60614,436.12668,936.7776,463.74002,871.68896,453.87808,944.6671,495.29813,865.77185,479.51907,920.99854,475.5743,895.35754,477.54666,928.88806,524.8838,869.7166,522.91144,944.6671,578.1381,855.91,566.30383
76,882.0256,422.62048,885.87317,416.84906,878.1779,418.7729,893.5684,420.69672,872.4065,422.62048,910.88275,443.7824,874.3303,443.7824,935.8922,468.792,866.6351,461.09674,943.5875,499.57294,860.86365,482.25867,918.57794,480.33484,893.5684,482.25867,924.3494,530.3539,866.6351,524.5825,945.51135,580.373,857.016,566.9063
77,876.495,423.77405,880.1804,420.08862,872.8096,421.93134,887.5513,423.77405,869.12415,427.45947,905.9784,445.88654,869.12415,449.57196,931.77637,469.8418,859.9106,466.15637,940.9899,499.3252,854.38245,486.4262,917.03467,482.74078,891.2367,482.74078,920.7201,532.494,863.596,523.28046,944.67535,580.4045,854.38245,565.6628
78,876.357,423.78088,880.04297,420.09497,872.6711,421.93793,889.25775,423.78088,868.98517,427.46686,905.8444,445.89648,868.98517,449.5824,931.64594,469.85504,859.7703,466.16907,940.8607,499.34247,854.24146,486.4417,916.9022,482.75574,892.94366,482.75574,920.58813,532.5158,863.45624,523.30096,944.54675,580.43286,854.24146,565.68915
