frame,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
10,1099.7817,635.61017,1097.1895,630.4256,1102.374,627.8333,1092.005,633.0179,1115.3354,633.0179,1081.6359,661.533,1125.7046,658.94073,1081.6359,695.2326,1161.9966,679.67896,1104.9663,695.2326,1154.2197,661.533,1094.5973,739.3014,1123.1123,739.3014,1099.7817,791.14703,1130.8892,796.3316,1099.7817,842.9926,1128.2969,845.5849
11,1102.0554,635.19116,1096.8573,629.9931,1104.6544,627.39404,1091.6593,632.5921,1115.0505,632.5921,1081.2632,661.18146,1125.4467,658.5824,1081.2632,694.9688,1161.833,679.37463,1104.6544,694.9688,1154.0359,661.18146,1094.2583,739.1523,1122.8477,739.1523,1102.0554,791.1329,1133.2438,796.33093,1099.4563,843.11346,1128.0457,845.71246
12,1102.0634,635.37555,1096.868,630.1802,1107.2588,627.58246,1091.6726,632.7779,1115.0519,632.7779,1081.2819,661.35254,1125.4426,658.7548,1081.2819,695.12256,1161.8104,679.5364,1104.6611,695.12256,1154.0173,663.9502,1094.2704,739.2834,1122.845,739.2834,1102.0634,791.23724,1133.2357,796.4327,1099.4657,843.1912,1128.0404,845.7889
13,1102.0203,635.4938,1096.8262,630.2998,1107.2142,627.70276,1091.6322,632.8968,1115.0052,632.8968,1081.2441,661.4638,1125.3932,658.86676,1081.2441,695.2248,1161.7512,679.64276,1104.6172,695.2248,1153.9602,664.0608,1094.2292,739.3738,1122.7961,739.3738,1102.0203,791.3138,1133.1842,796.5078,1099.4232,843.2538,1127.9902,845.8508
14,1102.1006,635.3552,1096.9012,630.1558,1104.7003,627.5561,1091.7018,632.7555,1115.0991,632.7555,1081.303,661.3522,1125.4979,658.7525,1081.303,695.14825,1161.8937,679.5501,1104.7003,695.14825,1154.0946,661.3522,1094.3015,739.34314,1122.8982,739.34314,1102.1006,791.3371,1130.6973,796.5365,1099.5009,843.3311,1128.0975,845.9308
15,1101.968,635.48413,1096.7614,630.27747,1107.1747,627.67413,1091.5547,632.8808,1114.9847,632.8808,1081.1414,661.51746,1125.3981,658.9141,1081.1414,695.36084,1161.8448,677.1375,1104.5714,695.36084,1151.4314,661.51746,1094.1581,739.61755,1122.7948,739.61755,1101.968,791.68427,1133.2081,796.891,1099.3647,843.751,1128.0015,846.3544
16,1101.5331,635.4136,1096.3273,630.20776,1104.136,627.6049,1091.1215,632.81067,1114.5476,632.81067,1080.7098,661.44257,1127.562,658.83966,1083.3127,695.2803,1161.3998,679.66284,1104.136,695.2803,1153.5911,661.44257,1093.7244,736.92664,1122.3563,736.92664,1101.5331,791.58746,1132.7678,796.7933,1101.5331,843.6454,1127.562,846.2483
17,1101.5852,635.6003,1096.3866,630.4016,1104.1846,627.80225,1091.1879,633.0009,1114.582,633.0009,1080.7905,661.59375,1127.5787,658.9944,1080.7905,695.38525,1161.3702,679.7892,1104.1846,695.38525,1153.5721,664.19305,1093.7872,736.97473,1122.38,736.97473,1101.5852,791.56104,1132.7773,796.7597,1101.5852,843.548,1127.5787,846.14734
18,1101.8945,635.7477,1096.6982,630.55145,1104.4926,627.95337,1091.5021,633.1496,1114.8851,633.1496,1081.1096,661.7288,1127.8756,659.1307,1081.1096,695.5043,1161.6511,677.3175,1104.4926,695.5043,1153.8568,664.3269,1094.1002,737.0741,1122.6794,739.6722,1101.8945,791.6344,1133.0719,796.8307,1099.2964,843.5967,1127.8756,846.1948
19,1101.8953,635.7782,1096.7017,630.5846,1104.4921,627.9878,1091.508,633.1814,1114.8793,633.1814,1081.1208,661.7462,1127.8633,659.1494,1081.1208,695.50464,1161.6217,677.327,1104.4921,695.50464,1153.8313,661.7462,1094.1049,737.05347,1122.6697,739.65027,1101.8953,791.5862,1133.0569,796.7798,1099.2985,843.5222,1127.8633,846.119
20,1101.9696,635.87195,1096.7776,630.67993,1104.5657,628.084,1091.5856,633.276,1114.9497,633.276,1081.2015,661.83203,1127.9297,659.23596,1083.7976,695.5801,1161.6777,677.4081,1104.5657,695.5801,1153.8898,664.428,1094.1816,737.1162,1122.7377,737.1162,1101.9696,791.6323,1133.1217,796.82434,1099.3737,843.55237,1127.9297,846.14844
21,1101.9906,636.17163,1096.807,630.98804,1104.5824,628.39624,1091.6233,633.57983,1114.9496,633.57983,1081.2561,662.08966,1125.3168,656.90607,1083.8479,695.7831,1161.602,677.64044,1104.5824,695.7831,1153.8267,664.68146,1094.2152,737.2519,1122.725,737.2519,1101.9906,791.67975,1133.0922,796.86334,1099.3988,843.5158,1127.9086,848.6994
22,1102.6205,635.35315,1097.4044,630.1371,1105.2285,627.52905,1092.1884,632.7451,1115.6606,632.7451,1081.7562,661.4336,1126.0929,658.82556,1084.3643,695.338,1162.6053,679.6898,1105.2285,695.338,1154.7812,661.4336,1094.7964,737.06665,1123.4847,737.06665,1102.6205,791.8356,1131.309,797.05164,1100.0125,843.99634,1128.7009,849.2124
23,1102.9567,634.89795,1100.3435,629.6715,1105.5698,627.0583,1092.5038,632.2847,1116.0227,632.2847,1082.051,661.03,1126.4756,658.4168,1082.051,695.0018,1163.0605,679.32245,1105.5698,695.0018,1155.2208,661.03,1095.1171,736.8131,1123.8623,739.42633,1102.9567,791.6905,1131.7019,796.91693,1100.3435,843.95465,1126.4756,849.1811
24,1103.2079,634.7057,1097.9757,629.4735,1105.824,626.8574,1092.7435,632.0896,1116.2883,632.0896,1082.2792,660.8666,1126.7527,658.2505,1082.2792,694.87573,1163.3779,679.1792,1105.824,694.87573,1155.5297,663.48267,1095.3596,736.73315,1124.1366,739.34924,1100.5918,791.671,1131.9849,796.9032,1100.5918,843.9928,1126.7527,849.225
25,1103.1794,634.6458,1097.949,629.4153,1108.4102,626.80005,1092.7185,632.0305,1116.2559,632.0305,1082.2576,660.7984,1126.7168,658.18317,1082.2576,694.7968,1163.3306,679.1052,1105.7949,694.7968,1155.4849,663.4137,1095.3337,736.641,1124.1016,739.2562,1100.5642,791.56146,1131.9475,796.792,1100.5642,843.8667,1126.7168,849.09717
26,1103.2374,635.18616,1098.0156,629.96436,1108.4592,627.35345,1092.7937,632.57526,1116.292,632.57526,1082.3501,661.2953,1126.7356,658.6844,1082.3501,695.2371,1163.2883,679.57166,1105.8483,695.2371,1155.4556,661.2953,1095.4047,737.0117,1124.1246,739.6226,1100.6265,789.2299,1131.9574,797.0627,1100.6265,844.059,1126.7356,846.67
27,1103.3075,635.5336,1100.7021,627.7173,1108.5184,627.7173,1095.4912,632.92816,1118.9402,632.92816,1082.464,661.58795,1129.3619,658.98254,1085.0695,695.4586,1163.2325,679.826,1105.913,695.4586,1155.4163,661.58795,1095.4912,737.14557,1124.151,739.75104,1100.7021,791.85974,1131.9673,797.0706,1100.7021,843.96844,1126.7565,849.1793
28,1103.4954,635.26245,1100.8842,630.04004,1108.7178,627.42883,1095.6617,632.65125,1119.1626,632.65125,1082.6056,661.3746,1129.6074,658.76337,1085.2169,695.3203,1163.5531,679.653,1106.1066,695.3203,1153.1083,661.3746,1095.6617,737.0996,1124.385,739.7109,1100.8842,791.93506,1132.2186,797.1575,1100.8842,844.15924,1126.9962,846.77045
29,1106.1998,635.32983,1100.9854,630.11536,1108.807,627.5082,1095.7709,632.72266,1119.236,632.72266,1082.7346,661.4022,1129.6649,658.79504,1085.3419,695.29626,1163.559,679.65283,1106.1998,695.29626,1155.7372,664.0095,1095.7709,737.0121,1124.4504,739.61926,1100.9854,789.15674,1132.2721,796.9785,1100.9854,843.9087,1127.0576,846.516
30,1106.3708,635.139,1101.1462,629.91437,1108.9832,627.30206,1095.9216,632.5267,1116.8201,632.5267,1082.8602,661.262,1129.8816,658.6497,1085.4725,695.222,1163.8416,679.54816,1132.4939,661.262,1156.0046,663.8743,1095.9216,737.0188,1122.0447,739.6311,1101.1462,789.2649,1132.4939,797.1018,1101.1462,844.1232,1127.2693,846.73553
31,1106.3846,635.1018,1101.1595,629.87665,1108.9973,627.26404,1095.9343,632.4892,1116.8351,632.4892,1082.8715,661.2276,1129.898,658.61505,1085.484,695.19116,1163.8615,679.5157,1132.5105,661.2276,1156.0238,663.8402,1095.9343,736.9925,1122.0602,739.60504,1101.1595,789.2441,1132.5105,797.08185,1101.1595,844.1083,1127.2854,846.7209
32,1106.4164,634.9683,1101.1886,629.7405,1109.0303,629.7405,1095.9608,632.3544,1116.8721,632.3544,1082.8912,661.10736,1127.3276,658.49347,1085.5051,695.0881,1163.9222,679.40466,1109.0303,695.0881,1156.0806,663.72125,1095.9608,736.9106,1122.0999,739.5245,1101.1886,791.80255,1132.5554,797.03033,1101.1886,844.0806,1127.3276,846.6945
33,1106.5074,635.11755,1101.2858,629.8959,1109.1183,627.28503,1096.0641,632.5067,1116.9508,632.5067,1083.0098,661.2261,1127.3943,658.61523,1085.6206,695.1671,1163.9462,679.5021,1132.616,661.2261,1156.1136,663.8369,1096.0641,736.9408,1122.1726,739.55164,1101.2858,791.7687,1132.616,796.99036,1101.2858,843.9856,1127.3943,846.59644
34,1106.6255,634.7873,1101.3955,629.5573,1109.2405,626.9423,1096.1655,632.1723,1117.0854,632.1723,1083.0906,660.9372,1127.5454,658.3222,1085.7056,694.93207,1164.1553,681.8571,1132.7754,660.9372,1156.3103,663.5522,1093.5505,736.772,1122.3154,739.38696,1101.3955,791.68677,1132.7754,796.9168,1098.7805,843.98663,1127.5454,846.6016
35,1106.6416,635.0822,1101.4224,627.25323,1109.2513,627.25323,1096.203,632.47253,1117.0802,632.47253,1083.1548,661.17865,1130.1284,658.56903,1085.7644,695.1041,1164.0538,679.4462,1132.7382,661.17865,1156.225,663.7883,1093.5934,736.85846,1122.2996,739.46814,1101.4224,791.6611,1132.7382,796.8804,1098.8127,843.854,1127.5188,846.4637
36,1106.7034,634.9551,1101.4805,629.7321,1109.315,627.1206,1096.2574,632.3436,1117.1494,632.3436,1083.2001,661.06995,1130.2068,658.4585,1085.8115,695.0193,1161.5447,679.35034,1132.8182,661.06995,1156.3217,663.68146,1093.646,736.80304,1122.3723,739.41455,1101.4805,791.6443,1132.8182,796.86725,1101.4805,843.874,1127.5953,846.4855
37,1106.7031,634.98236,1101.4778,629.75696,1109.3158,627.1442,1096.2523,632.3696,1117.1539,632.3696,1083.1888,661.1094,1130.2174,658.4967,1085.8015,695.0745,1161.57,679.3983,1132.8302,661.1094,1156.3445,663.7221,1093.6396,736.8778,1122.3794,739.4905,1101.4778,791.74457,1132.8302,796.97,1101.4778,843.99866,1127.6047,846.6113
38,1106.993,635.0088,1101.7734,629.78925,1109.6028,627.17944,1096.554,632.399,1117.4321,632.399,1083.5051,661.10645,1127.8712,658.4967,1086.1149,695.03345,1161.7982,679.3749,1133.0907,661.10645,1156.5786,663.71625,1093.9442,736.7898,1122.6516,739.39954,1101.7734,791.595,1130.481,796.81445,1099.1637,843.79034,1127.8712,846.40015
39,1106.8481,634.67834,1101.6195,629.44965,1109.4625,626.8353,1096.3907,632.064,1117.3055,632.064,1083.3191,660.8218,1130.3773,658.20746,1085.9335,694.8082,1161.7494,679.1222,1132.9916,660.8218,1156.5206,663.43616,1093.7765,736.63776,1122.5342,739.2521,1101.6195,791.53894,1130.3773,796.76764,1099.0051,843.82574,1127.763,846.4401
40,1104.4885,634.0261,1101.8677,628.7844,1109.7302,628.7844,1094.0052,631.4053,1117.5927,631.4053,1083.5219,660.2344,1130.6968,657.6135,1086.1427,694.3052,1162.1467,681.20105,1133.3176,660.2344,1156.9052,665.4761,1094.0052,738.85925,1122.8344,738.85925,1101.8677,791.2759,1130.6968,796.5176,1099.2468,843.6925,1128.076,846.31335
41,1104.487,633.8057,1101.863,628.5575,1109.7354,628.5575,1093.9906,631.18164,1117.6077,631.18164,1083.4941,660.04694,1130.7283,657.4228,1086.1183,694.16046,1162.2178,681.03986,1133.3524,660.04694,1156.9695,665.29517,1093.9906,736.14636,1122.856,738.7705,1101.863,791.25287,1130.7283,796.5011,1099.2389,843.7352,1128.1041,846.3594
42,1106.8741,633.77454,1101.6154,628.5158,1109.5034,628.5158,1093.7272,631.1452,1117.3916,631.1452,1083.2096,660.06836,1130.5386,657.439,1085.839,694.25037,1162.0911,681.10345,1133.1678,660.06836,1156.8324,662.69775,1093.7272,736.3205,1122.6504,738.9498,1101.6154,791.5375,1130.5386,796.79626,1098.986,841.4958,1127.9092,846.7545
43,1106.8679,633.87823,1101.6111,628.62146,1109.4962,628.62146,1093.726,631.2499,1117.3815,631.2499,1083.2125,660.16205,1130.5233,657.5337,1085.8408,694.331,1162.0638,681.1891,1133.1517,660.16205,1156.8071,662.79047,1093.726,736.3851,1122.6382,736.3851,1101.6111,788.9527,1130.5233,796.8378,1098.9828,841.5203,1127.8949,846.77704
44,1104.773,633.74176,1102.152,628.4999,1110.0149,628.4999,1094.2892,631.12085,1117.8778,631.12085,1083.8053,659.95135,1130.9825,657.3304,1086.4263,694.02374,1162.434,678.298,1133.6035,659.95135,1157.192,662.57227,1094.2892,735.959,1123.1196,738.57996,1102.152,790.999,1130.9825,796.2409,1099.5311,843.4181,1128.3616,846.039
45,1104.5183,633.3614,1099.2683,628.1113,1109.7683,628.1113,1094.0182,630.7363,1117.6434,630.7363,1083.5182,659.6116,1130.7686,656.9865,1086.1432,691.1118,1162.2688,677.9867,1133.3936,659.6116,1157.0187,662.2366,1094.0182,735.7371,1122.8934,738.3622,1101.8933,790.8626,1130.7686,796.1126,1099.2683,843.363,1128.1436,845.988
46,1107.1892,632.9877,1101.9298,627.7283,1109.819,627.7283,1094.0406,630.358,1117.7081,630.358,1083.5219,659.2848,1130.8567,656.6551,1086.1515,690.8414,1162.4132,680.3225,1133.4863,659.2848,1157.1538,661.9145,1094.0406,735.54645,1122.9675,738.17615,1101.9298,790.7704,1130.8567,796.02985,1099.3,843.3647,1128.2269,845.9943
47,1107.1174,632.72473,1101.8448,627.452,1109.7538,627.452,1093.9358,630.0884,1117.6628,630.0884,1083.3905,659.088,1128.2081,656.45166,1086.0269,693.3602,1162.4803,680.1786,1133.4807,659.088,1157.2078,661.72437,1093.9358,735.5415,1122.9354,735.5415,1101.8448,790.9044,1130.8445,796.177,1099.2085,843.63086,1128.2081,843.63086
48,1106.8995,632.48206,1101.6289,627.2114,1112.1702,627.2114,1096.3583,629.84674,1117.4408,629.84674,1083.1818,658.8352,1130.6174,656.1999,1088.4524,693.0943,1162.2412,679.9177,1133.2527,658.8352,1156.9706,661.4705,1093.723,735.2594,1122.7114,737.8947,1101.6289,790.601,1130.6174,795.87164,1101.6289,843.3073,1127.982,845.9427
49,1106.9061,632.4553,1101.6338,627.183,1112.1785,627.183,1093.7252,629.8192,1117.4508,629.8192,1083.1804,658.81714,1130.6317,656.181,1088.4529,693.0875,1162.2659,679.9066,1133.2678,658.81714,1156.9935,661.45337,1093.7252,735.26636,1122.7231,737.9026,1101.6338,790.6261,1130.6317,795.89844,1101.6338,843.34973,1127.9955,845.98596
50,1109.3484,634.123,1101.3948,626.1694,1111.9996,628.82056,1096.0924,628.82056,1117.302,628.82056,1082.8364,657.98376,1130.558,657.98376,1088.1388,692.4494,1162.3724,679.19336,1133.2092,657.98376,1157.07,663.2862,1096.0924,734.8686,1122.6044,734.8686,1101.3948,790.5438,1130.558,795.8462,1101.3948,840.9166,1127.9067,843.5678
51,1104.7826,631.39417,1099.4976,626.10913,1110.0677,626.10913,1094.2124,628.7516,1117.9955,628.7516,1083.6421,657.8198,1131.2083,657.8198,1083.6421,692.1731,1160.2765,678.9603,1102.1401,681.6029,1154.9913,665.74756,1094.2124,731.8115,1123.2805,734.4541,1102.1401,784.66284,1131.2083,795.23303,1099.4976,837.51404,1128.5657,842.7992
52,1104.9976,634.4509,1099.7844,626.6315,1110.2104,626.6315,1094.5715,631.8445,1118.0298,631.8445,1084.1455,660.5158,1131.0623,657.9093,1078.9326,697.00665,1157.1272,683.9742,1097.178,673.5482,1146.7012,670.9418,1091.9651,733.49744,1120.6365,738.71045,1102.3909,780.41425,1131.0623,796.05316,1099.7844,829.9375,1125.8494,845.5764
53,1099.772,637.71533,1099.772,630.0397,1102.3304,630.0397,1094.6548,637.71533,1120.2405,635.1568,1084.4205,663.30096,1130.4747,663.30096,1074.1863,701.67944,1153.5017,691.4452,1086.9791,686.32806,1153.5017,711.9137,1092.0962,737.4993,1117.6819,740.05786,1104.889,778.43634,1133.0332,798.90485,1099.772,827.049,1120.2405,847.5175
54,1109.5898,642.86163,1102.2314,637.95605,1107.1371,637.95605,1092.4204,645.3144,1119.4009,642.86163,1085.062,672.2949,1131.6648,672.2949,1070.3453,706.6338,1146.3815,706.6338,1082.6093,696.8227,1153.7397,716.4449,1092.4204,743.4255,1119.4009,743.4255,1104.6842,780.2171,1131.6648,804.7449,1097.3259,829.27264,1121.8536,846.4421
55,1109.5839,642.83777,1102.2269,637.93317,1107.1316,637.93317,1094.8701,645.2901,1119.3931,642.83777,1085.0609,672.2653,1131.6545,672.2653,1070.347,706.59753,1146.3683,706.59753,1082.6086,696.7883,1153.7252,716.4067,1092.4178,743.382,1119.3931,743.382,1104.6793,780.16644,1131.6545,804.68945,1097.3224,829.2124,1121.8453,846.3785
56,1110.1918,651.0905,1107.8087,648.7075,1105.4258,648.7075,1093.5107,653.4735,1117.3407,651.0905,1083.9788,677.30347,1131.6387,679.68646,1064.9148,705.8994,1141.1707,717.8144,1067.2979,701.1334,1150.7026,736.87836,1091.1278,751.17633,1119.7238,751.17633,1105.4258,789.30426,1136.4047,808.3682,1098.2767,834.5812,1122.1067,846.49615
57,1109.1565,657.0345,1106.844,650.0972,1104.5316,652.40967,1095.2819,661.65936,1120.7186,659.3469,1086.0322,682.4712,1129.9684,687.09607,1060.5955,696.34576,1136.9056,724.0949,1067.5328,675.53394,1155.405,744.90674,1088.3446,756.4689,1113.7814,758.7813,1111.4689,795.78015,1139.218,814.2796,1097.5944,835.09143,1127.6559,851.27844
58,1109.2412,659.1172,1109.2412,654.4905,1104.6145,654.4905,1097.6744,666.05725,1120.8081,663.7439,1088.421,682.25085,1125.4348,693.8176,1056.0339,689.1909,1132.3749,723.89136,1062.974,663.7439,1155.5084,735.4581,1088.421,763.2185,1111.5546,763.2185,1116.1813,795.60547,1139.315,818.73914,1097.6744,834.9326,1130.0615,855.7529
59,1109.662,656.8042,1109.662,654.38794,1109.662,656.8042,1095.1643,666.46936,1116.9109,666.46936,1087.9154,680.96704,1119.3271,695.4647,1058.9199,678.5508,1124.1597,726.87646,1056.5037,649.5553,1155.5714,722.04395,1092.7479,763.12085,1114.4945,765.5371,1119.3271,796.94885,1138.6575,818.69543,1099.9968,833.1931,1128.9923,859.77234
60,1105.2842,647.3218,1102.9548,647.3218,1105.2842,649.6511,1088.9786,661.298,1112.2722,661.298,1084.32,675.2741,1112.2722,691.57965,1054.0382,675.2741,1121.5897,724.1907,1047.0502,651.9805,1147.2126,698.5677,1098.2961,756.8017,1116.931,759.13104,1116.931,796.4008,1137.8953,810.377,1100.6255,833.6706,1126.2484,856.9642
61,1105.3174,647.30035,1102.9885,649.629,1105.3174,649.629,1089.0166,661.2725,1109.9746,663.6012,1084.3591,675.2447,1112.3035,691.54553,1054.0862,675.2447,1121.6182,724.1472,1047.1001,651.95776,1147.2339,698.5316,1098.3313,756.7489,1116.9607,759.07764,1116.9607,796.33673,1137.919,810.30884,1100.6599,833.5958,1126.2756,856.88275
62,1090.4542,651.19415,1085.6753,648.8046,1092.8438,651.19415,1078.5068,658.3626,1102.4017,653.5836,1078.5068,672.6996,1119.1282,675.08905,1057.0013,682.25757,1123.9071,710.93146,1049.8329,679.86804,1102.4017,672.6996,1097.6227,744.38434,1126.2966,741.9948,1107.1807,785.0057,1138.2441,799.34265,1100.0122,830.406,1131.0756,851.91144
63,1063.8689,656.294,1063.8689,653.8337,1063.8689,653.8337,1068.7894,656.294,1088.472,646.45276,1073.7101,673.5163,1110.615,663.675,1063.8689,695.6592,1132.7579,675.9766,1078.6307,680.8973,1113.0753,666.1353,1103.234,737.4847,1135.2183,735.02435,1098.3134,781.7705,1140.1389,794.07214,1098.3134,818.67535,1137.6785,843.27856
64,1059.0846,660.1259,1059.0846,655.3059,1054.2645,655.3059,1054.2645,655.3059,1075.9548,645.6658,1068.7247,674.5861,1095.2351,660.1259,1078.3649,705.91656,1116.9254,633.6156,1100.0552,652.8959,1102.4652,657.71594,1104.8752,725.19684,1133.7957,722.7868,1095.2351,773.3975,1143.4358,780.6276,1085.595,811.95807,1145.8458,838.46844
65,1069.0753,633.77057,1046.2473,646.4528,1061.466,636.307,1048.7837,656.5986,1064.0024,643.9163,1066.539,679.42664,1086.8304,651.5257,1089.367,638.84344,1094.4398,623.62476,1091.9034,613.47894,1089.367,595.7238,1107.1221,725.08276,1132.4866,714.93695,1089.367,770.7389,1152.7782,775.81177,1071.6118,811.3221,1157.8511,829.0772
66,1061.945,633.3398,1055.9784,633.3398,1058.9617,633.3398,1044.0454,660.189,1061.945,639.3063,1064.9281,675.1052,1079.8444,651.23926,1091.7773,701.9544,1082.8276,609.4739,1079.8444,722.8371,1079.8444,567.70844,1106.6935,725.8203,1133.5427,716.8706,1088.7941,767.58575,1163.3751,764.6025,1061.945,806.36786,1169.3417,815.3176
67,1061.9464,633.38855,1055.9786,633.38855,1058.9625,636.37244,1044.043,660.2435,1061.9464,642.3402,1064.9303,675.16296,1079.8497,651.2919,1091.7853,702.01794,1082.8336,609.51733,1079.8497,722.90515,1079.8497,567.7429,1106.7047,725.88904,1133.5597,716.9374,1088.8014,767.6636,1163.3986,764.67957,1061.9464,806.4541,1169.3663,815.40576
68,1054.2068,627.8941,1048.375,630.81,1051.2909,630.81,1039.6274,654.13684,1057.1226,639.55756,1060.0385,674.54785,1077.5336,651.221,1077.5336,613.3148,1077.5336,604.56726,1074.6178,575.4087,1071.7019,569.57697,1103.7764,724.11743,1130.019,715.3699,1089.197,770.7712,1170.8411,753.276,1060.0385,811.5932,1188.3362,791.1822
69,1060.5831,627.1217,1054.5656,627.1217,1057.5743,630.1305,1042.5304,654.2008,1057.5743,642.16565,1060.5831,672.2536,1075.6272,654.2008,1081.6448,615.08655,1081.6448,609.069,1081.6448,572.9635,1081.6448,572.9635,1102.7063,726.4118,1126.7766,717.38544,1087.6624,780.57007,1168.8997,735.43823,1060.5831,822.6931,1198.9875,759.50854
70,1054.4866,627.9011,1051.3108,627.9011,1054.4866,631.07697,1038.6074,650.132,1060.8384,640.6045,1054.4866,675.53876,1076.7175,656.4837,1089.4209,621.54944,1095.7727,612.0219,1092.5967,583.43933,1095.7727,580.2635,1095.7727,735.8798,1124.3552,726.35223,1089.4209,789.86914,1165.6411,726.35223,1070.366,840.68256,1203.7512,739.0556
71,1063.8365,634.8076,1060.6428,634.8076,1063.8365,638.0014,1041.4801,657.16406,1063.8365,644.389,1051.0614,682.7143,1079.8054,663.55164,1051.0614,679.5205,1105.3556,618.83875,1047.8677,669.9392,1108.5494,593.2885,1092.5806,749.7836,1121.3245,733.8147,1092.5806,804.0778,1169.2312,727.4272,1079.8054,855.1782,1207.5565,724.2334
