frame,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
21,940.3664,627.7655,935.3791,625.2718,952.8349,620.2844,932.88544,630.2592,957.8222,630.2592,920.41693,657.6897,967.79694,660.1834,897.9738,690.1076,982.7591,697.5886,885.50543,712.5507,990.2402,727.5129,930.39166,730.00653,962.80963,730.00653,910.4422,787.36127,975.278,782.3739,902.9612,837.2349,992.7338,832.24756
22,935.6068,628.81305,933.12573,626.33203,940.56885,623.85095,935.6068,631.2941,960.41736,631.2941,923.20154,658.5857,970.34155,658.5857,905.8341,690.83936,987.70886,698.28253,895.9099,715.64984,992.671,725.5741,935.6068,730.5362,967.8605,730.5362,913.27734,785.1193,977.78467,787.6004,903.353,837.2214,992.671,834.74036
23,938.09735,635.8526,935.64276,628.4886,945.4615,626.0339,935.64276,630.94324,960.1895,633.39795,928.2786,657.94476,972.46295,657.94476,911.0959,687.4009,992.1004,694.76495,903.7319,716.85706,997.0097,726.6758,940.55206,731.58514,972.46295,729.13043,916.0053,785.5881,979.82697,785.5881,903.7319,839.59106,992.1004,834.6817
24,938.01245,633.3922,935.557,628.48145,945.37854,626.02606,935.557,630.9368,960.1107,633.3922,928.1909,657.9459,972.3876,657.9459,911.0033,687.4104,992.03064,694.77655,903.6372,716.8749,996.9414,726.69635,940.4678,731.6071,972.3876,729.15173,915.91406,785.6253,979.7538,785.6253,903.6372,839.6435,992.03064,834.7328
25,934.55133,632.08575,934.55133,627.0657,939.5715,624.5556,937.06146,629.57574,959.6519,632.08575,929.5312,657.18634,972.2022,657.18634,916.9809,684.79694,992.28265,692.32715,909.45074,714.91766,999.8128,722.4478,944.5916,727.46796,977.22235,727.46796,919.491,785.1992,979.73236,785.1992,906.94073,837.91046,992.28265,835.4003
26,934.76807,632.2314,934.76807,627.19495,937.28625,624.67676,934.76807,629.7132,957.432,629.7132,929.7317,652.377,972.54114,654.8952,919.6588,680.0773,995.2051,687.6319,912.10425,712.81396,1002.75964,720.3686,949.8773,727.9232,980.0958,725.40497,924.6953,783.3237,982.614,785.8419,914.62244,838.72424,992.6869,833.68787
27,932.6653,633.28284,932.6653,630.81165,947.49255,625.8692,935.1365,628.34045,957.37744,630.81165,930.1941,650.58136,972.2047,653.05255,917.838,677.76465,994.44556,685.1783,912.8956,712.3616,1004.33044,714.83276,952.43494,727.18884,982.0895,724.7176,927.7229,781.5555,984.56067,784.0267,920.3093,835.92206,994.44556,835.92206
28,930.62274,633.5487,930.62274,631.0195,943.26886,620.9026,933.1519,631.0195,955.915,631.0195,928.09357,653.7825,973.61957,653.7825,917.9766,679.07477,996.3826,684.13324,915.4473,714.48395,1006.4996,714.48395,953.3858,724.6008,983.7365,722.07166,933.1519,782.7731,983.7365,780.24384,925.5643,838.416,993.85345,833.35754
29,927.4509,638.2809,924.9132,633.20544,947.7529,623.05444,929.9888,633.20544,952.82837,635.74316,927.4509,656.0451,970.5925,656.0451,917.30005,683.9602,993.43225,686.498,914.7623,719.4886,1006.121,716.95087,960.44165,727.1018,988.3567,719.4886,937.6019,782.9321,980.7435,775.3189,929.9888,838.7624,993.43225,826.0737
30,926.8506,635.95984,926.8506,633.3589,942.4563,630.75793,932.0525,633.3589,955.46094,633.3589,926.8506,656.76733,971.06665,656.76733,916.4468,685.3777,994.4751,685.3777,913.8458,719.18994,1004.8789,713.98816,960.66284,724.39185,986.67236,719.18994,937.2544,784.2136,981.47046,773.8098,929.45154,838.8334,994.4751,825.82874
31,925.1879,643.2634,925.1879,640.77606,950.06195,635.8013,927.67535,640.77606,952.5494,640.77606,925.1879,663.1626,969.9611,660.67523,917.72577,695.4988,994.83514,693.0114,915.23834,730.3223,1007.27203,722.86017,962.49896,727.83496,992.3477,720.37274,942.5998,787.5325,977.4233,770.12067,935.1375,844.7426,992.3477,822.356
32,938.0007,632.48804,942.9107,630.03296,930.63544,632.48804,925.7254,649.67334,950.2758,649.67334,925.7254,671.7688,967.46124,669.3138,918.3603,706.1395,994.46674,701.2294,910.99506,742.9652,1009.1971,730.69,967.46124,735.6001,994.46674,725.7799,942.9107,792.0662,977.28143,772.42584,938.0007,850.9874,987.1016,821.5268
33,934.3123,645.1902,941.1055,642.9258,929.7835,642.9258,922.9903,661.04095,947.89874,658.77655,925.2547,683.685,966.014,679.1562,918.4616,717.65106,995.45123,708.59344,909.40393,749.35266,1009.03766,740.29504,970.5428,742.55945,997.71564,733.50183,936.5767,792.37634,975.0716,778.7899,936.5767,848.9864,986.3936,826.34235
34,922.8454,679.5502,922.8454,673.115,944.2962,658.09937,922.8454,673.115,946.44135,666.6797,927.13556,694.5658,965.74713,688.1306,918.55524,726.74207,995.77826,716.0167,903.5396,750.338,1008.64874,746.04785,972.1823,748.193,997.9234,741.7577,927.13556,791.0946,972.1823,782.5143,931.4257,842.57666,989.34296,829.7062
35,921.36774,681.9376,921.36774,673.7137,941.9276,663.4338,923.4237,677.8257,946.03955,671.6577,925.47974,702.4975,966.59937,692.2176,917.25574,729.2253,997.4392,718.9454,898.7519,741.5612,1013.8871,747.7292,968.6554,758.0091,997.4392,755.9531,921.36774,788.8489,968.6554,786.79285,935.75964,834.0805,987.1593,827.9126
36,921.4473,684.0112,921.4473,673.74243,941.98486,663.47363,923.5011,677.8499,946.0924,671.68866,925.5548,702.49506,966.63,692.22626,917.3398,729.1939,997.4364,718.9251,898.85596,741.5165,1013.86646,747.6778,968.68384,760.0003,997.4364,755.8928,921.4473,788.753,968.68384,786.6992,935.8236,833.93567,987.1676,827.7744
37,925.7259,681.29333,921.68176,675.2272,925.7259,673.2051,921.68176,679.27124,943.9243,673.2051,925.7259,703.5359,966.167,691.40356,901.46124,733.8667,998.5198,717.6903,895.3951,725.77856,1016.71826,748.0211,966.167,762.17554,994.4757,760.15344,921.68176,788.46216,976.2772,790.48425,945.9464,834.9695,988.40955,828.9033
38,922.54565,678.7914,920.397,674.494,924.69434,672.34534,920.397,674.494,944.0325,668.048,922.54565,698.1296,965.5194,689.53485,892.464,728.2112,995.6011,715.3191,896.76135,726.0625,1014.9392,743.252,959.07336,764.7389,989.155,760.4415,926.843,794.8205,984.85754,792.6718,956.9247,839.94293,987.0062,827.0508
39,911.3507,674.3031,913.52014,672.13367,933.04456,659.11743,917.8589,672.13367,941.72205,667.7949,915.6896,693.8275,963.4159,687.31934,896.16516,713.3519,991.6178,711.1825,896.16516,715.52136,1011.1422,739.3845,950.39954,767.5864,980.7709,758.90894,937.3833,804.4658,987.27905,797.95776,965.5852,845.6841,989.44836,828.3291
40,912.75824,669.3843,912.75824,669.3843,936.4728,658.605,917.06995,673.69604,940.78455,665.07263,914.9141,693.0989,960.1874,686.6312,904.13477,690.943,983.90186,712.5017,912.75824,678.0078,1003.3047,738.3722,942.9404,768.5543,977.4343,762.0867,940.78455,807.36,988.2136,798.73645,968.8108,848.3214,1003.3047,835.3862
41,911.526,670.11304,911.526,667.922,935.6266,656.9673,913.717,672.30396,937.8175,663.54016,911.526,692.0226,957.53613,685.4497,907.1441,681.06775,975.0637,713.9321,915.9079,654.77625,994.78235,740.22363,937.8175,768.70605,970.6819,762.1332,942.19934,805.9523,986.01855,799.3794,966.2999,847.58044,1007.9281,843.1986
42,911.55194,670.0847,911.55194,667.89417,935.64795,656.9414,913.7425,672.27527,937.8385,663.51306,911.55194,691.9901,957.55334,685.41846,907.1709,681.03735,975.07764,713.8955,915.93304,654.75085,994.7925,740.182,937.8385,768.65906,970.69653,762.0874,942.2195,805.8983,986.0304,799.32666,966.31555,847.51855,1007.9358,843.13745
43,928.15466,660.24866,925.8473,660.24866,928.15466,660.24866,909.69574,669.4781,935.07666,662.556,912.0031,690.2444,953.53564,685.62964,914.3104,674.09283,962.765,711.0106,921.23254,648.71185,985.8386,743.3137,930.46204,766.3873,960.45776,759.4653,946.6135,807.91986,985.8386,798.6904,967.37976,849.4524,1004.2976,847.145
44,930.1676,653.7964,925.2229,653.7964,930.1676,653.7964,907.9166,671.1028,932.6399,661.21344,910.3889,688.40906,949.9463,688.40906,925.2229,671.1028,954.891,718.0771,920.2783,648.85175,979.61426,750.2174,922.7506,760.10675,952.4186,755.1621,949.9463,804.60876,984.55896,797.1918,967.25256,851.5831,994.44824,851.5831
45,923.43555,652.3814,920.8772,657.49817,925.9939,652.3814,905.52673,672.8486,928.55237,665.1734,908.0852,690.7574,943.9027,693.3158,920.8772,672.8486,951.5779,731.6918,920.8772,649.823,974.6035,757.2758,918.3187,764.951,943.9027,762.3926,954.13635,805.8854,982.2787,798.2102,966.92834,857.0534,982.2787,854.495
46,922.8674,662.2116,920.372,662.2116,922.8674,662.2116,902.90485,679.6788,925.36273,669.6975,912.88617,699.6413,940.33453,702.1366,917.8768,677.1835,942.8299,739.56635,917.8768,657.22095,970.2784,764.5195,915.3814,772.00543,937.8393,769.5101,962.7924,806.9398,982.75494,809.4351,960.29706,859.34143,967.783,851.85547
47,919.9317,671.83374,917.6353,667.2411,917.6353,669.5374,901.56116,687.9079,919.9317,678.72266,910.7464,706.27844,931.41327,713.16736,915.33905,678.72266,931.41327,747.61206,913.0427,660.3522,963.5616,765.9826,917.6353,782.0568,933.70953,779.7605,961.2653,821.0941,979.6358,827.9831,963.5616,864.7241,952.08,860.1315
48,919.94366,672.79785,917.6562,668.2229,917.6562,670.5104,901.6437,688.8103,919.94366,679.66034,910.79364,707.1102,931.38104,711.68524,908.50616,679.66034,931.38104,748.28516,913.0812,659.0729,963.40594,766.5851,917.6562,782.59753,933.66864,778.0225,961.11847,821.4849,979.4184,826.0599,963.40594,864.94727,951.96857,860.3723
49,915.4423,674.9918,911.051,674.9918,911.051,677.1875,895.68146,696.94836,913.24664,685.9701,911.051,714.51355,924.2249,721.1006,895.68146,688.1658,922.02924,758.42664,902.2684,661.8179,959.3554,769.4049,922.02924,784.77454,928.6163,786.9702,968.138,817.70935,965.9423,839.6659,963.74677,868.20935,935.2032,868.20935
50,907.928,684.35767,905.41064,684.35767,905.41064,684.35767,890.3073,704.4955,905.41064,694.4266,907.928,719.5989,917.9968,724.63336,885.2728,691.90936,912.9624,764.90906,887.7901,666.737,953.23804,767.4263,923.0314,790.08136,925.5486,792.5986,963.307,822.80536,948.2036,847.9777,960.7898,868.11554,915.4796,883.21893
51,902.7797,702.8345,900.205,695.11053,897.6304,700.2598,882.18256,710.55835,897.6304,702.8345,900.205,723.4315,910.5036,731.15546,869.3094,697.6852,907.9289,769.775,871.88403,664.2149,943.9738,767.2004,907.9289,795.52136,918.2275,795.52136,946.5485,826.417,925.95135,854.73804,967.14557,865.0365,900.205,898.50684
52,896.57275,711.16394,894.10876,703.7721,889.1809,711.16394,894.10876,701.30817,881.78906,718.5558,903.9646,728.41156,899.0367,738.2674,859.6135,703.7721,901.5006,775.22656,857.1496,671.7408,935.99585,760.4429,908.89246,799.866,906.4286,802.32996,935.99585,826.9694,918.7483,866.39264,955.7074,861.46466,886.717,908.2796
53,889.3774,712.8036,886.94867,707.94617,884.51996,712.8036,865.09015,722.51855,882.09125,717.661,886.94867,732.2334,891.8061,739.51953,845.6604,705.51746,896.6635,775.9503,843.2317,671.5154,923.37946,756.5206,908.8072,807.5238,896.6635,814.80994,933.0944,829.3822,913.6646,870.67053,930.6657,870.67053,882.09125,914.38745
54,889.306,712.87146,886.8777,708.01465,884.44934,712.87146,867.4508,715.2998,879.59265,717.72815,889.306,732.2982,891.73444,739.5834,845.59564,705.5863,896.5911,776.00867,843.16724,671.58936,923.3031,756.5818,908.7329,807.5774,896.5911,814.8624,933.0165,829.4326,913.5896,870.7146,930.58813,870.7146,882.021,914.42505
55,880.44446,710.5542,875.2091,707.9366,875.2091,707.9366,854.2678,721.02484,872.59143,718.40717,864.73846,731.4955,883.0621,739.34845,835.9442,707.9366,893.5327,770.7604,830.7089,676.52466,909.2387,744.5838,898.768,804.79,888.2974,810.02527,927.5623,833.5842,911.8564,867.61383,917.0916,880.7021,880.44446,914.7316
56,859.6006,699.8839,854.2923,702.5381,856.9464,699.8839,838.36755,721.11694,856.9464,710.5005,851.6382,723.7711,867.5629,734.38763,825.09686,705.1922,891.4501,763.583,822.44275,675.99677,891.4501,752.96655,878.17944,795.4326,886.14185,798.08673,899.4125,853.8234,907.3749,856.47754,894.10425,898.9436,880.8336,914.8684
57,849.22894,699.4817,820.1784,712.68646,843.947,699.4817,828.10126,717.9684,843.947,710.0455,830.7422,725.89124,854.51086,728.5322,817.5374,707.40454,894.1252,744.3779,817.5374,678.354,870.35657,723.2503,865.0747,797.1971,888.84326,797.1971,886.20233,847.3753,899.4071,855.29816,867.71564,894.91254,883.5614,910.75824
58,839.11566,705.25073,831.4826,702.70636,836.57135,707.79504,821.30524,728.14984,839.11566,720.5168,834.027,740.8715,864.55914,735.78284,818.7609,712.8837,859.47046,735.78284,813.67224,682.3516,846.7487,733.2385,867.10345,807.02454,890.00256,804.48016,864.55914,845.1897,892.54694,855.36707,844.20435,888.4436,884.9139,911.3428
59,816.0505,694.1856,810.8017,704.68317,816.0505,704.68317,797.6797,733.5516,816.0505,712.5564,808.1773,736.17596,842.29443,725.6784,810.8017,715.1808,847.5432,688.9368,808.1773,681.0636,837.04565,696.81,855.41644,799.16156,884.2848,796.5371,844.9188,849.0251,892.158,856.89825,821.29926,885.76666,889.5336,914.6351
60,814.4917,702.0228,811.843,702.0228,814.4917,702.0228,801.2484,731.1582,817.1404,709.9688,806.54565,739.1042,840.9784,720.56354,809.19434,712.6175,848.92444,688.7795,809.19434,683.4821,835.681,702.0228,856.87036,797.37494,883.35706,794.72626,846.27576,847.69965,891.3031,855.6457,819.78906,884.78107,891.3031,913.9163
61,797.8851,706.84973,795.13965,706.84973,797.8851,706.84973,786.9034,737.0493,806.1213,720.57684,808.8667,742.54016,833.57544,720.57684,795.13965,715.086,828.08466,698.6135,797.8851,684.8864,817.10297,679.39557,841.8117,797.4485,874.7567,791.95764,822.5938,852.35675,891.2292,855.10223,795.13965,888.0472,893.9747,910.01056
62,792.96655,710.5349,785.1592,713.1374,790.36414,713.1374,774.7494,739.1619,800.7739,720.94476,798.1715,746.9693,821.5935,723.5472,811.1837,707.9325,805.9789,689.7153,782.55676,700.1251,778.6531,649.3772,832.0034,801.6209,863.2329,796.41595,805.9789,856.27246,891.85986,851.06757,774.7494,895.30927,897.0648,908.3216
63,784.7798,714.52893,781.9554,714.52893,781.9554,714.52893,767.8335,745.59717,787.6042,725.8264,787.6042,754.0703,810.1993,728.65076,767.8335,714.52893,790.4286,686.28503,750.88715,708.8801,759.3603,658.04114,821.4968,810.5581,852.56506,802.08484,793.2529,864.22144,886.4577,847.27515,756.5359,903.7628,897.75525,900.9385
64,786.7315,718.9472,759.1395,724.4656,786.7315,718.9472,759.1395,749.2984,783.9723,727.2248,772.9355,768.6128,806.0459,738.2616,783.9723,757.576,789.4907,702.39197,761.89874,710.6696,761.89874,685.8368,808.8051,823.79675,841.91547,812.75995,783.9723,876.22156,877.7851,848.6295,748.1027,917.6095,897.0994,898.29517
65,767.1749,726.2803,767.1749,726.2803,772.53314,731.63855,753.7793,755.7506,777.8914,742.355,761.81665,777.1836,799.3244,750.39246,751.10016,758.4298,791.28705,718.2429,737.7045,755.7506,772.53314,718.2429,799.3244,838.80347,834.153,830.7661,775.2123,895.06506,871.66077,854.8782,748.421,943.2893,887.73553,897.74426
66,767.3136,726.1991,764.63696,728.87573,772.66675,731.55225,753.93066,755.6415,778.0199,742.25867,761.96045,777.0542,799.4325,750.2883,751.254,758.3181,791.40283,718.16943,737.8712,755.6415,769.9901,718.16943,799.4325,838.6156,834.22815,830.5858,775.34326,894.8237,871.7002,854.67505,748.5775,943.0022,887.75977,897.50037
67,766.72327,750.4424,748.216,755.73016,766.72327,747.7985,748.216,766.3057,772.01105,750.4424,753.5038,790.10077,793.1622,766.3057,740.28436,782.16907,795.806,747.7985,734.9966,774.2374,798.44995,729.29126,790.51825,853.55414,824.88885,842.9786,764.07935,909.0758,859.2594,866.77356,748.216,964.59753,880.4105,903.7881
68,744.2696,769.02295,744.2696,759.17163,736.8811,761.63446,741.80676,773.9486,766.43506,759.17163,749.19525,801.03973,788.6005,778.87427,736.8811,830.5937,808.30316,781.3371,736.8811,798.5769,741.80676,796.1141,786.1377,867.5362,823.08014,857.6849,749.19525,911.8671,840.32,874.9246,744.2696,966.0494,869.87396,909.40424
69,737.1546,776.54913,734.7452,771.7303,734.7452,769.3208,734.7452,778.9586,761.249,769.3208,744.38293,807.8719,785.34344,788.5964,739.564,848.8324,819.0756,810.2813,737.1546,817.50964,809.43787,824.738,780.52454,868.108,816.6662,858.47015,744.38293,913.8874,826.30396,887.3835,744.38293,964.48566,857.6267,928.34406
70,741.0262,778.5457,738.68854,771.5327,741.0262,769.19507,738.68854,780.88336,762.06506,773.8704,743.36383,806.59753,785.4416,792.5716,741.0262,851.0129,818.16864,822.96106,734.01324,822.96106,801.8051,843.9999,778.4286,867.3764,813.49335,855.6882,741.0262,914.1294,813.49335,888.4153,743.36383,965.55774,850.89575,921.14233
71,743.0791,777.4427,743.0791,772.77203,750.0851,770.4367,745.4144,775.10736,768.7677,770.4367,743.0791,800.79596,789.78564,789.1193,740.7438,845.16724,822.4802,821.8139,745.4144,819.4786,806.13293,842.8319,778.109,863.84985,813.1389,856.8439,743.0791,912.8917,813.1389,882.5325,743.0791,964.26904,845.8335,922.23303
72,743.10175,777.5349,743.10175,772.865,750.10675,770.5299,745.4367,775.19995,768.7867,770.5299,743.10175,800.8849,789.8016,789.20984,740.7667,845.24976,822.4915,821.8998,745.4367,819.5648,806.14655,842.9147,778.12665,863.9297,813.15155,856.9247,743.10175,912.9645,813.15155,882.6096,743.10175,964.33435,845.84143,922.30444
73,751.3561,768.1046,751.3561,763.3827,758.43896,758.66077,753.71704,763.3827,779.6878,763.3827,748.99506,791.71436,796.21466,784.6315,737.1902,831.8511,829.2684,815.3242,744.27313,808.2412,812.7415,836.573,779.6878,862.5438,815.1025,855.4608,748.99506,909.7633,815.1025,876.7096,744.27313,961.70483,833.9903,921.56824
74,791.18115,742.66595,788.682,737.6676,786.18286,742.66595,766.18945,752.66266,791.18115,750.1635,758.69196,780.15356,808.6754,777.6544,738.69855,815.142,841.1647,805.1453,748.69525,790.15027,823.6704,825.13873,778.6853,852.6296,816.1729,847.6313,761.1911,905.11224,818.6721,880.12054,743.6969,955.09564,823.6704,927.6048
75,775.52563,742.2643,775.52563,739.70447,783.20496,737.14465,775.52563,742.2643,801.12354,742.2643,767.8462,767.8623,816.4823,767.8623,742.2483,798.57983,852.31946,788.3406,749.9276,775.5416,847.19995,796.02,780.64526,839.5365,811.3628,834.417,765.2864,893.29224,824.16174,880.4933,747.3678,944.48816,824.16174,926.5696
76,786.0456,729.8917,786.0456,729.8917,788.5835,724.8159,786.0456,734.9675,808.88684,734.9675,773.356,757.80884,824.1143,757.80884,745.43896,785.7258,862.18304,770.4984,750.5148,765.4225,846.95557,773.03625,783.5077,828.87036,819.0385,828.87036,763.20435,884.70447,826.6522,877.0908,753.0527,930.3871,824.1143,925.31116
77,793.0649,719.1661,790.5328,714.1018,813.322,714.1018,790.5328,719.1661,815.8542,719.1661,780.4042,747.01965,828.5149,744.4875,750.0185,772.34106,863.9649,752.0839,747.4863,754.6161,861.43274,767.2768,788.0006,817.9196,823.4506,817.9196,767.74347,876.15894,825.9828,876.15894,762.6792,911.6089,825.9828,919.2053
78,793.13556,719.1171,790.6021,714.0503,813.4029,714.0503,790.6021,719.1171,815.9363,719.1171,780.46844,746.98474,828.6034,744.4513,750.06744,772.3189,864.0712,754.585,747.534,754.585,861.5378,767.2521,788.06866,817.9205,823.53656,817.9205,767.80133,876.189,826.06995,876.189,762.7345,911.6569,826.06995,919.25714
