frame,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
19,1042.5989,437.51205,1044.8433,433.0234,1038.1104,435.26773,1053.8204,435.26773,1033.6217,439.75632,1069.5305,453.22214,1031.3774,459.95505,1098.7065,450.97787,999.95715,471.1766,1100.9508,457.7108,970.78125,477.90952,1074.0192,516.0626,1047.0875,518.307,1076.2634,567.68164,1033.6217,556.4601,1078.5078,619.30066,1029.133,587.8804
20,1044.3845,444.49695,1048.7126,440.16888,1040.0564,442.33295,1055.2048,442.33295,1035.7283,444.49695,1068.1891,461.8094,1033.5643,466.1375,1089.8296,455.31726,1001.10345,472.62964,1102.814,455.31726,968.64264,472.62964,1074.6813,520.23883,1048.7126,522.4029,1076.8453,572.17615,1037.8923,561.35583,1081.1735,619.7853,1031.4003,593.81665
21,1045.1729,453.35922,1051.4116,449.2001,1043.0933,449.2001,1057.6504,451.2797,1041.0137,453.35922,1072.2075,472.07553,1036.8547,472.07553,1090.9238,467.91635,1005.6608,472.07553,1101.3218,465.83676,974.467,465.83676,1076.3667,532.38367,1049.332,532.38367,1078.4463,580.2141,1036.8547,569.81616,1080.5259,628.0447,1034.7751,601.01
22,1051.3789,460.75702,1055.3966,456.73938,1047.3613,458.74817,1061.4231,460.75702,1043.3436,460.75702,1073.4761,480.84528,1043.3436,478.83643,1099.5907,482.85406,1011.2024,474.8188,1079.5024,482.85406,979.0613,462.7658,1079.5024,537.09235,1053.3877,537.09235,1081.5114,581.2865,1037.3171,579.2777,1083.5201,635.5248,1043.3436,605.39246
23,1051.2972,460.85992,1055.3115,456.8457,1047.2831,456.8457,1061.3328,460.85992,1045.276,460.85992,1073.3754,480.93085,1043.2689,478.92377,1099.4677,482.938,1011.15533,474.9096,1079.3966,482.938,979.0417,462.867,1079.3966,537.1296,1053.3044,537.1296,1081.4037,581.2857,1037.2476,579.2786,1083.4109,635.4773,1043.2689,605.37085
24,1053.0542,467.3246,1057.0433,463.3355,1051.0597,465.33002,1065.0215,467.3246,1047.0706,467.3246,1074.9941,489.26453,1045.076,485.27545,1090.9504,505.22083,1015.158,475.30273,1086.9614,515.19354,985.2399,463.3355,1080.9778,543.1171,1055.0487,545.1117,1082.9723,579.01886,1041.0869,573.0353,1080.9778,636.8606,1041.0869,602.95337
25,1055.747,473.83917,1061.8318,469.78265,1053.7186,471.8109,1067.9165,473.83917,1049.6621,473.83917,1074.0013,496.1502,1045.6056,492.09363,1088.1993,520.48944,1019.2381,479.924,1086.171,542.8005,992.87054,465.72607,1080.0862,548.8853,1055.747,550.9136,1080.0862,581.3377,1035.4642,603.6487,1080.0862,638.12933,1053.7186,603.6487
26,1057.515,475.8258,1063.4655,471.8589,1055.5315,473.84235,1069.4158,475.8258,1051.5646,477.80927,1077.3496,501.6109,1047.5977,493.677,1087.267,531.36285,1023.79614,483.7597,1087.267,555.1644,994.0442,467.89197,1077.3496,553.18097,1053.5481,553.18097,1079.3331,582.9329,1035.6969,604.75104,1079.3331,638.4699,1059.4985,606.7345
27,1056.5479,476.7071,1062.3478,472.84045,1054.6145,472.84045,1068.1477,476.7071,1050.7478,478.64044,1077.8143,503.77368,1046.8812,494.10706,1087.481,536.6402,1023.6813,486.37372,1089.4143,565.6401,996.61475,472.84045,1075.8811,554.0401,1052.6812,552.1068,1077.8143,586.9066,1035.2812,602.3732,1079.7477,637.1731,1062.3478,608.1732
28,1057.0519,473.35748,1060.9463,469.463,1053.1573,469.463,1066.788,475.3047,1049.263,475.3047,1076.5239,502.56567,1045.3685,492.8296,1088.2073,537.6155,1022.0019,486.98798,1092.1017,574.61255,992.79376,475.3047,1076.5239,549.29877,1053.1573,547.35156,1076.5239,584.34863,1035.6324,596.0319,1080.4183,636.9234,1057.0519,607.71515
29,1056.9196,473.45532,1060.818,469.5569,1053.0211,469.5569,1066.6656,475.40454,1049.1227,475.40454,1076.4119,502.69373,1045.2242,492.94757,1088.1072,537.77985,1021.83344,485.1507,1092.0056,574.8151,992.59503,475.40454,1076.4119,549.47516,1053.0211,547.52594,1076.4119,584.5613,1035.478,596.25665,1080.3103,637.1904,1056.9196,607.952
30,1055.0939,468.71075,1059.042,466.73663,1051.1456,466.73663,1064.9644,470.68488,1047.1974,470.68488,1072.8607,496.3482,1041.2751,488.45178,1090.6277,537.8044,1015.6118,484.5036,1094.5759,573.3382,984.0261,474.63306,1076.809,547.67487,1051.1456,545.70074,1074.8348,585.1828,1035.3528,587.1569,1080.7572,636.5095,1049.1715,610.8462
31,1054.0211,462.8877,1058.0773,460.85962,1049.965,458.83154,1064.1614,464.9157,1045.9089,464.9157,1072.2736,489.25232,1039.8247,483.16815,1088.498,525.75726,1013.4601,483.16815,1094.5822,566.3183,976.9552,477.08405,1076.3297,541.9817,1049.965,539.9536,1074.3016,582.5427,1037.7968,582.5427,1080.3857,637.30005,1035.7687,621.0757
32,1053.0658,456.9603,1057.2598,452.76633,1048.8718,452.76633,1061.4537,459.05728,1042.5808,459.05728,1071.9386,484.2211,1034.1929,477.93015,1088.7146,519.8699,1006.9322,480.02713,1095.0055,555.5187,973.3803,475.83316,1071.9386,534.5488,1046.7748,534.5488,1076.1327,582.7794,1038.3868,580.6825,1080.3267,637.30115,1029.9989,618.4282
33,1052.0669,451.7492,1056.3712,447.4449,1047.7625,447.4449,1060.6755,451.7492,1041.3059,451.7492,1071.4364,479.72754,1032.6973,473.271,1088.6539,514.1624,1002.5668,477.57538,1095.1105,548.5972,968.13184,475.42316,1071.4364,533.532,1043.4581,531.3798,1077.893,580.87994,1037.0016,578.7277,1082.1974,632.5322,1030.545,621.7713
34,1051.3271,446.8786,1055.7128,442.49292,1046.9414,442.49292,1060.0985,446.8786,1040.3629,446.8786,1071.0627,473.1928,1031.5914,466.61426,1088.6056,503.89264,1000.8916,473.1928,1097.377,538.9783,965.806,475.38562,1066.677,528.014,1040.3629,528.014,1077.6412,576.25665,1038.17,576.25665,1082.027,631.0779,1031.5914,622.30646
35,1051.1122,447.0271,1055.4949,442.64447,1046.7296,442.64447,1059.8774,447.0271,1040.1558,447.0271,1070.8339,473.32263,1031.3906,466.74872,1088.3643,504.00073,1000.7124,473.32263,1097.1294,539.06146,965.65173,475.51392,1066.4513,525.9137,1040.1558,525.9137,1077.4077,576.3135,1037.9645,576.3135,1081.7904,631.0959,1031.3906,622.3307
36,1050.7437,442.70837,1055.1727,438.27936,1046.3147,438.27936,1059.6018,442.70837,1039.6711,442.70837,1070.6743,469.2826,1030.813,462.63904,1088.3905,502.50037,999.8098,471.49713,1097.2485,533.50366,964.37744,473.71167,1066.2454,524.64557,1039.6711,524.64557,1075.1034,571.15045,1037.4565,573.365,1081.747,628.72797,1030.813,622.0844
37,1051.9203,437.18573,1056.3898,434.951,1047.4508,434.951,1060.8593,437.18573,1040.7466,439.42047,1072.033,464.0027,1031.8076,459.5332,1087.6763,499.7586,1002.75586,468.47217,1096.6152,528.8103,964.76514,472.94165,1065.3287,522.1061,1038.5118,522.1061,1074.2677,566.80096,1036.2771,569.0357,1078.7372,624.9044,1029.5728,620.4349
38,1050.744,433.80402,1055.1891,431.58148,1048.5215,431.58148,1061.8567,433.80402,1041.8539,436.02655,1070.7468,460.47443,1030.7412,456.02936,1086.3046,493.8125,999.6256,469.36462,1095.1947,527.1506,966.2876,473.8097,1064.0792,513.8153,1037.4088,513.8153,1072.9694,562.7111,1037.4088,564.93365,1077.4144,618.2746,1030.7412,618.2746
39,1051.633,435.34106,1055.979,430.99512,1047.2871,430.99512,1060.325,433.1681,1040.7681,435.34106,1071.1897,461.4168,1032.0762,454.8979,1086.4006,494.01154,1001.65436,467.9358,1095.0925,524.4333,966.8868,476.6277,1062.4978,513.56836,1036.4221,513.56836,1071.1897,561.3739,1034.249,561.3739,1075.5356,611.3525,1027.7302,617.8714
40,1051.7876,434.2945,1056.0745,430.00757,1047.5006,430.00757,1060.3613,434.2945,1041.0703,436.438,1071.0786,460.016,1032.4965,455.72906,1086.0829,492.16785,1002.48804,468.58984,1094.6567,524.3197,970.3362,477.1637,1062.5049,513.6024,1034.6399,513.6024,1073.2222,562.902,1034.6399,562.902,1073.2222,605.7711,1023.9226,616.4884
41,1051.8297,434.3017,1056.1147,430.01678,1047.5448,430.01678,1060.3997,434.3017,1041.1174,436.44415,1071.1119,460.01117,1032.5476,455.72626,1086.1091,492.14807,1002.5532,468.581,1094.679,524.2849,970.4164,477.15082,1062.5421,513.57263,1034.6901,513.57263,1073.2544,562.8492,1034.6901,562.8492,1073.2544,607.8408,1023.9778,616.41064
42,1050.6017,435.63153,1056.9553,431.3958,1046.366,431.3958,1061.191,435.63153,1042.1302,435.63153,1071.7804,461.04596,1031.5409,456.81018,1086.6055,492.81396,1004.0087,469.5174,1095.0769,524.582,972.24066,480.10675,1059.0732,513.9927,1033.6588,513.9927,1076.0161,564.8215,1033.6588,564.8215,1071.7804,600.82526,1023.0695,615.6503
43,1052.0204,435.8555,1056.3364,431.53946,1047.7043,431.53946,1060.6526,433.69748,1041.2302,435.8555,1071.4426,461.75186,1030.4401,457.43582,1086.5488,491.96432,1004.5437,470.384,1095.181,520.0187,974.3313,479.01614,1058.4945,513.54456,1034.7562,513.54456,1075.7588,563.1793,1034.7562,563.1793,1071.4426,595.5498,1023.96606,617.13
44,1053.252,435.7482,1057.5947,431.40543,1048.9092,431.40543,1061.9376,433.5768,1042.395,435.7482,1072.7946,461.80502,1031.538,455.2908,1085.823,490.0333,1005.4811,470.49063,1096.68,516.0901,981.5957,479.17624,1059.7662,513.9187,1035.8807,511.74728,1074.9661,566.03235,1033.7094,561.6896,1072.7946,592.08923,1022.8523,615.9746
45,1056.7052,434.31793,1061.059,432.14105,1052.3514,432.14105,1065.4127,434.31793,1045.8208,434.31793,1074.1202,460.44043,1034.9364,453.9098,1089.3583,490.9167,1008.8139,469.14795,1098.0658,514.8623,987.0452,475.6786,1061.059,514.8623,1034.9364,512.6854,1074.1202,567.10736,1032.7595,560.5767,1074.1202,595.40674,1024.052,614.99866
46,1057.6255,435.10672,1061.9546,430.77774,1053.2965,428.6132,1066.2836,432.94223,1046.803,432.94223,1074.9417,456.75186,1035.9803,452.42282,1092.2577,489.21957,1012.1708,463.2454,1103.0803,513.0292,988.3611,467.57443,1061.9546,513.0292,1035.9803,510.86465,1072.7771,560.64844,1031.6514,558.4839,1072.7771,599.6096,1025.1578,612.5967
47,1057.8396,432.99725,1062.1676,430.8332,1053.5115,428.6692,1066.4957,432.99725,1047.0194,432.99725,1075.1517,456.8015,1036.1993,452.47345,1092.464,489.2619,1012.39496,463.29358,1101.1201,513.06616,988.59064,467.62164,1062.1676,513.06616,1036.1993,510.90216,1072.9878,560.67474,1031.8712,558.5107,1072.9878,599.6272,1025.3792,612.6113
48,1059.521,432.59036,1063.7643,428.34714,1055.2777,428.34714,1068.0076,430.46878,1048.9128,430.46878,1076.494,455.9283,1038.3047,449.5634,1095.5886,483.50943,1017.0885,455.9283,1104.0752,506.84732,993.7506,460.17154,1061.6426,508.96896,1036.1831,506.84732,1072.2507,557.76636,1029.8182,555.6448,1072.2507,598.0773,1023.45337,606.56384
49,1060.264,428.78888,1064.5248,424.5282,1058.1337,424.5282,1068.7855,428.78888,1049.6122,428.78888,1077.3069,450.09253,1041.0908,443.70142,1096.4802,477.78723,1019.7871,452.2229,1105.0016,501.2212,998.4835,456.48358,1062.3944,507.6123,1034.6997,505.48193,1073.0461,556.6106,1028.3086,552.34985,1073.0461,597.08746,1019.7871,601.3482
50,1062.0895,425.62787,1064.3436,421.1195,1057.581,421.1195,1068.852,425.62787,1050.8185,423.37372,1077.8688,448.1698,1039.5475,439.153,1095.9022,475.22003,1010.243,450.424,1104.9191,497.76196,1001.22626,450.424,1062.0895,500.01617,1035.0392,497.76196,1071.1062,549.60834,1028.2766,545.0999,1073.3604,596.9463,1017.00555,596.9463
51,1063.228,422.37347,1065.5768,417.6759,1058.5304,417.6759,1070.2743,420.02472,1051.4841,420.02472,1077.3207,443.51245,1037.3915,436.46613,1093.7621,469.349,1006.85736,448.21002,1103.1572,495.18555,1002.1597,452.9076,1058.5304,490.48798,1032.6938,490.48798,1070.2743,544.5098,1027.9963,537.46356,1074.9719,593.83417,1011.5549,591.4854
52,1060.9963,419.13013,1065.4951,416.88074,1056.4976,414.63135,1069.9939,416.88074,1049.7494,416.88074,1076.7421,439.37463,1038.5024,437.12524,1087.989,466.36725,1002.51227,446.12274,1101.4854,495.6093,1002.51227,457.3697,1056.4976,486.61176,1031.7543,484.36237,1072.2433,540.5971,1029.5049,538.3477,1076.7421,590.0837,1004.76166,587.8343
53,1060.9569,419.1186,1065.457,416.86853,1056.4568,414.61853,1069.957,416.86853,1049.7067,416.86853,1076.7072,439.36896,1038.4564,437.1189,1087.9574,466.36945,1002.4559,446.11908,1101.4576,495.62,1002.4559,457.36932,1056.4568,486.61987,1031.7063,484.3698,1072.2072,540.62085,1029.4563,538.3708,1076.7072,590.12177,1004.7059,587.8717
54,1060.6396,418.404,1064.9573,416.24512,1056.3219,414.08624,1069.2751,416.24512,1049.8452,416.24512,1075.7517,439.99274,1039.0509,435.675,1086.5461,465.89923,1002.35,450.7871,1097.3405,493.9646,1004.5089,465.89923,1056.3219,487.48798,1032.5742,485.3291,1073.5928,537.142,1028.2565,537.142,1075.7517,586.79614,995.8734,582.4784
55,1060.0443,418.14185,1064.332,413.85413,1055.7566,413.85413,1068.6198,415.998,1049.3251,418.14185,1072.9075,439.58038,1038.6057,437.43652,1081.4829,467.4505,1004.30414,454.58734,1094.346,495.32056,1002.16034,478.16974,1055.7566,491.03284,1032.1742,491.03284,1077.1951,536.05383,1023.5988,542.48535,1075.0513,583.21857,987.1534,576.787
56,1060.1869,420.99103,1062.3096,414.62274,1053.8186,416.74548,1068.6779,418.8683,1049.573,418.8683,1072.9235,440.0959,1036.8364,442.2187,1079.2917,467.69183,1007.11786,461.32355,1089.9055,495.28778,1000.7496,486.7967,1053.8186,493.16498,1030.4681,493.16498,1079.2917,535.6203,1017.7316,546.2341,1072.9235,575.95276,977.3991,575.95276
57,1059.4854,425.51785,1061.593,421.30222,1055.2695,421.30222,1065.8088,421.30222,1048.9463,423.41,1070.0244,446.59604,1036.2993,446.59604,1078.4556,473.9977,1006.78973,469.78207,1088.9949,501.39938,996.2507,499.29153,1053.1619,499.29153,1027.8679,501.39938,1080.5635,537.2323,1011.00543,554.09485,1067.9165,573.0652,975.17255,581.4966
58,1058.4989,430.59845,1062.4312,426.6662,1054.5667,426.6662,1066.3634,430.59845,1046.7021,430.59845,1070.2955,454.19183,1034.9055,454.19183,1078.16,485.64966,1011.31213,475.8191,1091.9229,509.2431,995.5831,503.34473,1054.5667,507.27698,1029.0072,509.2431,1080.1262,542.66705,1005.4138,562.3282,1064.3972,570.1927,970.0237,587.8877
59,1058.702,430.2668,1062.6448,426.32407,1054.7593,428.29544,1066.5875,430.2668,1046.8738,430.2668,1070.5304,453.92343,1035.0455,453.92343,1078.4159,485.46555,1011.3889,475.6086,1092.2156,509.12216,995.6178,503.20798,1054.7593,507.15073,1029.1313,509.12216,1078.4159,542.6357,1005.47473,562.3495,1062.6448,570.23505,969.98987,587.9775
60,1059.028,436.79016,1062.7877,433.03046,1055.2683,433.03046,1066.5474,434.91034,1047.7489,436.79016,1072.1869,461.2282,1036.4698,461.2282,1081.5862,491.30585,1013.9116,480.02673,1096.625,517.6237,998.8728,502.5849,1053.3884,513.864,1027.0706,515.74384,1075.9467,549.5812,1004.5123,564.61993,1057.1482,575.89905,966.9154,589.058
61,1060.8978,442.5103,1064.6,438.8081,1055.3445,438.8081,1068.3022,440.65924,1047.94,442.5103,1075.7067,466.57477,1038.6844,466.57477,1084.9622,496.1925,1016.47107,481.38367,1097.9199,525.8103,1001.66223,499.89478,1055.3445,516.55475,1031.28,516.55475,1073.8556,551.7258,1009.06665,564.6836,1055.3445,575.7903,968.3423,586.897
62,1061.6195,442.18512,1065.6382,438.16644,1057.6008,440.17578,1069.6567,440.17578,1049.5636,444.19446,1079.7034,468.30634,1039.517,464.28766,1089.75,500.4555,1023.4423,476.34363,1099.7966,532.6047,1009.377,490.40887,1057.6008,516.5301,1033.489,514.5208,1075.6848,550.68866,1013.3957,564.7539,1055.5916,576.8099,975.21844,582.8378
63,1062.8313,438.0961,1064.7976,434.16336,1056.9321,434.16336,1070.6968,438.0961,1051.0331,438.0961,1078.5623,463.65897,1039.2349,459.72623,1090.3605,497.0873,1021.5374,471.52444,1100.1924,530.5156,1003.84,489.22183,1060.8649,512.81824,1035.3021,510.8519,1076.596,552.1457,1015.63824,560.0112,1056.9321,573.7758,984.17633,583.60767
64,1062.9684,433.17688,1064.9591,429.19537,1056.996,429.19537,1068.9407,431.18616,1051.0237,433.17688,1078.8944,461.0476,1037.0884,455.07532,1088.8483,494.89062,1019.1715,472.99225,1098.8021,526.7429,999.2638,488.91833,1062.9684,514.79834,1037.0884,512.80756,1072.9221,554.61365,1015.18994,556.60443,1058.9868,572.5305,1003.24536,590.44745
65,1062.9716,433.1485,1064.9635,429.1646,1056.9957,429.1646,1068.9474,431.15656,1051.0199,433.1485,1078.9071,461.03564,1037.0763,455.0598,1088.8668,494.89868,1019.1488,472.9873,1098.8265,526.7697,999.2295,488.92285,1062.9716,514.8181,1037.0763,512.8262,1072.9313,554.6569,1015.1649,556.64886,1058.9877,572.58435,1003.2134,590.51184
66,1063.1248,430.64734,1065.1572,426.58246,1059.0598,426.58246,1069.2219,430.64734,1048.8977,430.64734,1077.3518,459.10144,1036.7031,455.03656,1087.5139,491.62042,1018.4111,471.29602,1097.6763,522.10693,1002.1517,487.55554,1067.1897,516.00964,1038.7356,513.97723,1073.2869,566.82056,1016.3787,560.72327,1079.3843,599.33954,1022.476,581.0476
67,1063.8698,431.38135,1067.9171,427.33398,1059.8224,427.33398,1069.9408,431.38135,1049.7041,431.38135,1078.0354,457.68896,1037.5621,455.66528,1088.1537,490.06757,1017.32556,475.90192,1102.3193,516.3752,999.11255,490.06757,1069.9408,516.3752,1043.6332,514.3515,1080.0591,568.9904,1021.3728,564.9431,1080.0591,593.27435,1027.4438,587.2034
68,1066.4844,434.9315,1070.4159,431.00003,1062.5529,431.00003,1072.3816,432.9658,1052.7242,434.9315,1078.2788,460.4861,1038.964,458.52036,1092.039,491.93784,1017.34094,476.21194,1107.7648,511.59525,999.6493,491.93784,1072.3816,517.49243,1044.8612,517.49243,1086.1417,570.56726,1025.2039,566.6358,1086.1417,582.3617,1029.1354,588.2589
69,1071.2302,438.34616,1073.14,432.6169,1067.4108,432.6169,1075.0498,436.43643,1055.9521,436.43643,1080.779,463.173,1042.5839,459.35355,1097.9669,493.72916,1017.75696,476.54135,1115.1547,510.91702,1000.5692,491.81943,1075.0498,518.556,1048.3131,518.556,1088.4181,562.48047,1027.3058,570.1195,1088.4181,579.66833,1031.1252,589.21716
70,1077.8558,440.28638,1079.8807,436.23663,1071.7811,436.23663,1081.9055,438.26154,1061.6567,438.26154,1085.9553,464.5849,1049.5076,460.53516,1100.1294,490.90826,1027.2339,470.65955,1118.3534,505.08246,1006.9851,484.83368,1079.8807,519.25653,1053.5573,521.28143,1096.0797,555.70435,1033.3086,567.8536,1100.1294,598.22675,1029.2588,588.10236
71,1077.8406,439.84164,1079.8712,435.78036,1071.7487,435.78036,1081.9019,437.811,1061.5955,437.811,1085.9631,464.20938,1049.4115,460.1481,1100.1776,490.60776,1023.0132,474.36264,1118.4535,504.8223,1006.76794,486.54648,1079.8712,519.03674,1053.4728,521.0675,1096.1163,555.5884,1033.1664,567.7722,1100.1776,598.23193,1029.1051,588.07874
