frame,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
10,963.84924,619.4911,953.48535,614.3091,963.84924,614.3091,956.0763,622.08203,979.39514,622.08203,945.7124,650.5829,992.3501,647.9918,912.02966,650.5829,1005.30505,647.9918,912.02966,624.673,984.57715,637.6279,961.2583,728.3124,989.75916,728.3124,958.66736,782.723,987.1681,777.541,984.57715,821.58777,987.1681,829.3607
11,964.65466,619.1749,954.2687,616.5784,964.65466,616.5784,954.2687,621.7714,977.6371,624.3679,943.8828,650.3327,990.6194,647.7362,915.32153,645.1397,1001.0054,645.1397,915.32153,619.1749,975.0405,637.3503,956.86523,728.22705,988.02295,728.22705,954.2687,782.7531,988.02295,780.1566,980.2335,821.7003,990.6194,821.7003
12,961.06366,623.52856,955.89996,618.365,961.06366,615.7832,953.3182,623.52856,976.5545,623.52856,942.9909,651.92847,986.8818,646.7649,914.591,641.6013,999.79083,644.1831,917.1729,613.2014,971.3909,633.85583,953.3182,726.801,984.3,726.801,950.7364,781.01904,986.8818,781.01904,973.9727,822.3281,989.46356,827.4917
13,950.6588,626.21606,948.0709,621.04016,955.8347,618.4523,948.0709,623.6282,973.9502,623.6282,940.3071,652.09534,984.302,649.50745,911.83984,641.74365,999.8296,646.91956,917.01575,610.6885,973.9502,633.97986,950.6588,727.1454,981.714,727.1454,942.895,784.07983,984.302,781.49194,963.5985,822.8988,989.4778,828.0747
14,955.8464,627.3408,945.24115,622.0382,961.14886,624.6895,945.24115,624.6895,969.1027,624.6895,937.2873,651.2024,979.70795,648.5511,910.7745,640.5972,1000.91815,648.5511,916.0771,611.4331,974.40533,640.5972,947.8925,730.74097,979.70795,728.0897,934.63605,783.7667,982.3592,781.1155,950.54376,823.536,990.31305,828.8386
15,946.62555,627.9969,941.45026,622.8216,949.2132,622.8216,941.45026,625.40924,964.7392,625.40924,936.27496,653.87354,980.2652,651.2859,905.22296,643.5229,1000.9665,656.4612,912.9859,612.4709,990.6158,648.6982,946.62555,734.09106,977.67755,728.9158,928.5119,785.8443,980.2652,783.25665,938.8626,832.4223,988.02814,829.8346
16,946.5166,628.03784,941.3473,622.8684,949.1013,622.8684,941.3473,625.4531,964.60925,625.4531,936.178,653.8844,980.1173,651.2998,905.162,643.5458,998.20996,656.4691,912.916,612.5298,990.45593,648.7151,946.5166,734.0089,977.5326,728.8396,928.42395,785.7023,980.1173,783.11755,938.7627,834.8108,987.8712,829.6415
17,939.58777,633.27637,936.99475,625.4972,942.1808,625.4972,936.99475,628.0903,960.33215,628.0903,931.8087,656.6137,975.8904,651.4276,900.69214,648.8346,996.63464,666.98584,908.4713,617.7181,986.2626,654.0206,942.1808,731.8119,973.29736,729.2189,924.02954,786.26575,978.4834,783.67267,926.62256,840.7196,988.8556,830.3474
18,934.20514,634.0086,931.60724,628.8128,944.59674,626.2149,934.20514,631.4107,957.58636,631.4107,926.4113,659.9878,970.576,657.3899,897.8343,657.3899,991.3593,672.97736,905.628,626.2149,991.3593,683.3691,939.40094,735.3274,967.97797,732.72943,918.6176,789.8836,975.7718,782.0899,913.4218,844.4399,988.7614,828.85236
19,933.32166,637.23505,928.1537,632.0671,935.90564,632.0671,928.1537,634.65106,951.4094,634.65106,920.40173,663.07477,966.9133,663.07477,889.39404,668.24274,990.16907,686.33057,897.146,639.81903,987.5851,696.66644,933.32166,738.01,964.32935,735.4261,915.23376,792.2735,972.0813,781.93756,910.0659,849.1209,985.0011,831.03314
20,925.69727,640.0192,923.11,634.8446,930.87195,632.25726,925.69727,637.43195,948.98315,637.43195,915.348,665.89246,961.9198,665.89246,884.3001,678.8291,985.2057,694.353,892.0621,652.9559,985.2057,707.2896,930.87195,740.92487,961.9198,740.92487,910.17334,795.2586,969.68176,782.322,910.17334,852.17975,982.6184,826.3065
21,923.2197,641.7998,920.70874,636.77783,925.7307,634.26685,920.70874,639.2888,945.8186,639.2888,910.6648,669.42065,958.37354,666.90967,883.04407,692.01953,980.9724,702.0635,888.06604,666.90967,983.4834,719.6404,928.2417,744.75024,958.37354,742.23926,908.1538,797.48096,965.9065,782.41504,908.1538,855.23364,978.4614,825.1018
22,923.33215,641.7877,920.8219,636.7671,925.8424,634.25684,920.8219,639.27734,945.9247,639.27734,910.78076,669.4009,958.4761,666.8905,883.1676,691.9934,981.0687,702.03455,888.1881,666.8905,983.579,719.60657,928.35266,744.70935,958.4761,742.1991,908.2704,797.4254,966.00696,782.36365,908.2704,855.16187,978.55835,825.03845
23,920.74725,643.2699,918.25714,638.2898,925.72736,635.7998,918.25714,640.7799,943.15765,643.2699,905.80695,673.1505,955.608,670.6605,880.9064,703.03125,978.0184,705.52124,883.3964,688.0908,980.5085,725.44165,928.21735,742.8721,960.5881,740.38196,903.31683,797.6532,958.09796,780.2228,908.29694,854.92444,970.5483,827.5338
24,918.768,643.36426,916.35297,638.53436,923.59784,636.11945,916.35297,643.36426,940.5024,643.36426,906.69324,669.9286,954.992,669.9286,892.2036,696.4929,974.31146,706.15265,882.5439,708.56757,976.7265,727.8871,928.4277,742.3767,959.82196,742.3767,904.2783,797.9203,954.992,781.01575,909.1082,853.46387,964.6518,831.72943
25,916.19055,645.3597,913.7455,638.0245,916.19055,638.0245,916.19055,642.9146,938.19617,642.9146,906.4102,669.8104,952.8667,669.8104,891.73975,708.93164,974.8723,706.4866,881.9595,723.6021,977.3174,730.9373,930.86096,740.71765,960.2019,738.2726,906.4102,796.9544,952.8667,782.28394,908.85535,855.6362,960.2019,836.0756
26,912.72644,646.30426,912.72644,636.536,915.1686,636.536,912.72644,641.42017,937.1472,641.42017,907.8423,668.28296,951.7997,668.28296,898.07404,702.4719,973.7783,704.914,883.42163,729.3347,978.6625,726.89264,932.26306,739.103,961.5679,736.66095,907.8423,792.8286,951.7997,783.0603,907.8423,853.8804,961.5679,836.7859
27,911.4928,645.36566,911.4928,638.0813,916.349,635.6532,911.4928,640.50946,935.7739,640.50946,909.0647,667.2187,950.34265,664.7906,901.7804,701.2123,974.6238,701.2123,889.6398,730.3496,979.48,730.3496,933.3458,735.2059,964.91125,735.2059,909.0647,791.0524,952.77075,783.7681,906.6366,851.7553,962.48315,837.1866
28,911.4738,645.4519,911.4738,638.16876,913.90155,635.741,911.4738,640.5965,935.75104,640.5965,909.0461,667.3014,950.3173,664.87366,901.76294,701.2894,974.5944,701.2894,889.6243,730.422,979.4499,730.422,935.75104,735.27747,964.8836,735.27747,909.0461,791.115,952.74493,783.8318,906.61835,851.80786,962.4559,837.2416
29,905.1884,646.7054,907.6001,639.47034,917.24677,637.05865,910.0118,641.882,934.1286,641.882,907.6001,665.9988,951.0103,665.9988,902.77673,699.76227,972.7154,699.76227,893.13,733.52576,979.9504,731.1141,938.95197,731.1141,965.4804,731.1141,912.4234,788.9943,955.8337,781.75934,902.77673,849.2863,963.06866,834.8162
30,904.7784,649.58685,904.7784,644.5914,919.76483,642.0936,907.2762,644.5914,932.2535,644.5914,907.2762,667.07104,949.73773,664.5733,904.7784,702.03937,972.21735,702.03937,897.2852,737.0077,982.2083,729.51447,939.74677,734.50995,969.71967,732.0122,914.76935,789.4602,957.2309,776.9715,902.2807,849.4059,962.2264,826.9263
31,902.75903,654.0262,905.2322,646.6068,920.0709,646.6068,907.7053,646.6068,932.4365,646.6068,905.2322,671.338,949.7484,666.3918,905.2322,705.9618,974.4796,703.48865,902.75903,740.5855,984.3721,735.6393,942.329,735.6393,969.5333,730.693,915.12463,792.5211,954.6946,775.2092,902.75903,849.40295,964.58716,824.6717
32,902.03754,658.0658,902.03754,653.2484,909.2637,646.02234,906.8549,653.2484,930.942,653.2484,904.4462,677.3356,947.803,672.51807,909.2637,711.0575,974.2988,708.6488,904.4462,744.7794,986.3423,739.9619,945.3943,742.3707,974.2988,735.14453,916.48975,795.3623,955.0292,776.09265,902.03754,853.17126,967.07263,824.2667
33,903.23553,666.98987,903.23553,662.34827,926.443,650.7446,905.5563,662.34827,931.0845,660.0276,905.5563,685.5558,947.3297,680.9143,907.877,718.04626,977.4994,718.04626,898.594,750.5366,989.103,748.21594,947.3297,748.21594,975.1786,741.25366,914.83923,799.2722,951.9712,783.0271,903.23553,854.9702,963.57495,827.1212
34,903.2458,666.7855,903.2458,662.0535,926.9057,650.2236,905.61176,662.0535,931.63776,659.68756,905.61176,685.7135,948.19965,680.9815,907.9778,718.8374,976.5916,716.4714,898.5138,749.5953,988.4216,747.2293,948.19965,747.2293,976.5916,740.13135,915.07574,799.2811,952.9317,782.7192,903.2458,856.065,964.76166,827.6731
35,903.7375,676.14105,903.7375,671.5901,903.7375,669.31464,906.01294,671.5901,931.04297,667.0392,906.01294,694.34467,949.2466,689.79376,908.2884,728.4765,976.5521,721.65015,892.3602,755.782,990.20483,751.2311,949.2466,753.50653,976.5521,751.2311,908.2884,796.7402,949.2466,789.9138,901.46204,849.0757,967.4503,833.1475
36,904.7615,684.96106,902.6404,678.59766,909.00366,676.47656,906.88257,678.59766,930.21497,674.35547,909.00366,704.05115,949.30505,693.44556,902.6404,740.1102,976.87964,727.38354,887.7925,757.0792,991.72754,759.20044,951.42615,759.20044,979.00073,757.0792,904.7615,791.0172,949.30505,791.0172,898.3981,841.9242,966.27405,835.5608
37,904.4096,687.0947,904.4096,682.8545,910.76996,680.7344,908.64984,684.9746,931.971,680.7344,908.64984,708.29584,951.05206,699.81537,900.1694,748.57794,978.61346,731.61707,881.0884,761.2986,993.4543,765.5388,946.8118,763.4187,976.49335,763.4187,906.5297,793.1003,955.2923,797.3405,893.8091,839.7427,965.89276,833.3824
38,908.3973,688.9097,908.3973,686.7969,927.41296,676.23267,910.51013,686.7969,933.75146,680.4583,908.3973,710.03827,952.7671,701.58685,897.833,752.2953,978.12134,733.2796,883.043,767.08527,995.0242,764.9724,942.2029,764.9724,973.8956,762.85956,906.2844,803.0037,967.5571,796.66516,885.1559,849.48645,967.5571,834.6965
39,912.6627,692.2075,912.6627,689.994,934.7975,678.92664,912.6627,687.7805,937.011,683.3536,910.4493,712.1288,956.93225,703.2749,899.3819,754.1849,981.28064,736.47705,892.74146,771.89276,1001.2019,767.46576,939.2245,774.1062,972.42664,769.67926,908.2358,811.73535,972.42664,800.66797,883.8875,851.57794,974.64014,840.51056
40,912.48016,692.1439,912.48016,689.9298,934.6215,678.85913,912.48016,687.71564,936.83563,683.28735,910.26605,712.0711,956.7629,703.2146,899.1954,754.13965,981.1182,736.4266,892.553,774.06683,1001.0455,767.42444,939.04974,774.06683,972.2618,769.63855,908.0519,811.7071,972.2618,800.6364,883.6965,851.56146,974.4759,840.4908
41,919.4677,689.07306,919.4677,686.8759,941.4394,678.0872,919.4677,686.8759,945.8338,682.48157,915.07336,713.242,963.4112,704.4533,906.28467,754.9883,987.58014,739.6081,901.8903,774.7628,1011.74896,763.777,937.0451,774.7628,970.00275,772.5657,908.4818,814.31195,980.9886,805.52325,882.1158,853.8611,989.7773,842.8752
42,932.78784,688.7329,930.51587,686.461,948.6914,677.3732,928.244,686.461,953.23535,681.9171,925.97205,711.45233,971.4109,704.63654,916.8843,750.0753,998.6742,734.17175,912.34045,770.5228,1025.9375,759.1631,939.60364,779.6106,973.68286,777.3386,907.7965,813.6897,985.0425,809.1458,882.8052,854.58466,994.13025,850.0408
43,947.88794,684.47546,940.60266,682.047,962.4586,677.19006,940.60266,684.47546,964.8871,679.6185,938.1742,708.7599,984.3146,701.4745,928.46045,745.1865,1015.8844,730.61584,921.17505,762.18567,1045.0258,750.04346,943.0311,776.75635,979.45776,776.75635,911.4613,815.61145,986.74304,808.32605,879.89154,852.0381,989.1715,852.0381
44,957.88556,682.3126,955.24713,677.03595,971.0772,671.7592,952.6088,679.67426,976.35394,677.03595,949.9705,708.69604,994.8223,700.781,934.14044,745.63293,1023.8442,724.5261,923.587,745.63293,1055.5043,740.3562,952.6088,777.2931,984.269,779.9314,918.31036,816.8682,989.5457,816.8682,886.6502,851.16675,978.99225,864.3585
45,991.12366,672.57935,967.8052,677.7612,991.12366,669.9884,962.6233,680.3522,988.5327,677.7612,960.03235,708.85266,1004.0785,701.07983,941.8956,742.53503,1029.9879,721.8074,944.4866,726.98926,1063.6703,732.17126,962.6233,776.2174,993.7147,778.80835,931.53186,815.08154,993.7147,817.6725,897.84955,856.53674,980.7599,864.3096
46,991.02374,672.61694,967.7143,677.79675,991.02374,670.027,962.53436,680.3867,988.4338,677.79675,959.9445,708.876,1003.9733,701.1062,941.815,742.54517,1029.8728,721.8257,944.40485,727.0055,1063.5419,732.1854,962.53436,776.21423,993.6136,778.8042,931.45526,815.06323,993.6136,817.6532,897.7861,856.5022,980.664,864.2721
47,1003.5216,669.82275,974.881,672.2095,1001.1349,667.43604,974.881,676.9829,998.74817,674.5962,970.10754,703.2368,1010.68176,698.4634,955.78723,731.87744,1025.0021,722.33057,962.9474,724.7173,1060.803,727.104,970.10754,777.2252,1001.1349,781.99866,948.6271,817.79944,1001.1349,822.5729,919.9863,863.1471,982.04114,867.92053
48,1016.2407,671.829,1013.8231,666.9938,1013.8231,669.4114,987.22925,676.66425,1008.9878,674.24664,982.39404,703.25806,1016.2407,698.4228,979.97644,727.4342,1018.6583,727.4342,1040.4169,720.18134,1052.505,725.0166,982.39404,775.78656,1008.9878,780.62177,965.4707,821.7213,1006.5702,824.1389,946.12976,860.4032,987.22925,865.2384
49,1026.0809,672.82605,1026.0809,668.06287,1023.69934,670.44446,999.8832,677.58936,1018.93616,675.20776,997.50146,701.40564,1021.31775,703.78723,992.7383,732.3667,1014.17285,732.3667,1045.1339,722.8402,1045.1339,722.8402,990.3567,775.23584,1016.55444,777.61755,990.3567,827.6316,1016.55444,830.0132,973.6853,865.73755,997.50146,868.11914
50,1038.2976,673.8957,1035.8181,668.93665,1035.8181,671.41614,1008.54346,681.3342,1030.8591,681.3342,1011.02295,706.1294,1023.42053,711.0884,1028.3795,725.96545,1015.98206,740.8426,1045.7362,718.527,1040.7771,723.48596,1001.10486,780.51483,1023.42053,782.9943,1003.5845,835.06415,1038.2976,825.1461,981.2688,879.69543,1008.54346,874.7363
51,1052.9203,680.81586,1045.5046,675.8721,1047.9766,675.8721,1018.31384,683.2878,1043.0327,683.2878,1025.7295,708.00665,1033.1451,712.95044,1018.31384,750.02875,1020.78577,747.5568,1050.4484,787.10706,1043.0327,727.78174,1010.8982,787.10706,1033.1451,789.5789,1013.3701,841.4886,1060.3359,829.12915,981.2356,883.5106,1028.2014,876.095
52,1052.9683,680.8801,1045.5543,675.9376,1048.0256,675.9376,1018.3704,683.35144,1043.0831,683.35144,1025.7842,708.0642,1033.198,713.00684,1018.3704,750.07605,1020.8416,750.07605,1050.497,787.14514,1043.0831,727.8345,1010.9565,787.14514,1033.198,789.61646,1013.4278,841.5133,1060.3821,829.157,981.3012,883.52515,1028.2555,876.1113
53,1060.9994,678.17914,1055.9971,678.17914,1055.9971,678.17914,1030.9858,690.6848,1053.496,685.68256,1038.4893,713.195,1043.4915,720.6984,1055.9971,735.7052,1028.4846,755.71423,1058.4983,720.6984,1048.4938,730.70294,1023.4825,795.7324,1043.4915,798.2335,1015.97906,845.75507,1083.5096,833.2494,983.4643,888.2743,1053.496,880.7709
54,1071.4689,683.85315,1066.4102,681.3237,1068.9396,683.85315,1041.1161,693.9708,1066.4102,691.4414,1058.8219,716.73535,1053.7631,729.38245,1066.4102,696.50024,1048.7043,764.79407,1058.8219,673.7356,1061.3513,731.91187,1036.0573,795.14685,1058.8219,800.2057,1020.8808,848.2643,1104.3512,843.20557,985.4692,888.73474,1081.5865,886.20544
55,1085.4128,696.58856,1082.9237,691.61035,1080.4346,694.0995,1055.5437,704.05585,1077.9456,704.05585,1060.5219,721.4795,1075.4564,736.41406,1075.4564,699.07764,1065.5,716.50134,1063.011,676.6758,1070.4783,736.41406,1048.0764,801.13055,1075.4564,806.10876,1025.6744,848.42334,1120.2601,850.9125,988.338,888.2489,1110.3037,898.2053
56,1101.0154,713.1243,1098.376,707.8455,1095.7366,710.4849,1069.3424,721.0426,1087.8184,715.7638,1064.0636,734.2397,1093.0972,742.15796,1056.1453,713.1243,1101.0154,773.831,1066.703,686.73016,1087.8184,747.43677,1064.0636,805.504,1093.0972,810.78284,1035.0299,850.37415,1130.0491,858.29236,995.4386,889.96545,1137.9673,908.4414
57,1112.3506,714.7344,1107.0643,714.7344,1107.0643,717.37756,1072.7039,725.3069,1099.135,730.59314,1072.7039,741.16565,1107.0643,757.0244,1064.7744,725.3069,1146.7112,764.95374,1070.0607,701.5188,1128.2094,762.31055,1080.6332,815.173,1107.0643,823.1024,1051.5588,857.4629,1138.7819,870.6786,1009.2689,886.53723,1159.9268,915.6116
58,1112.4216,714.56836,1104.4757,714.56836,1107.1244,714.56836,1072.6918,725.16296,1099.1783,730.4603,1072.6918,741.05493,1107.1244,756.9469,1064.7458,725.16296,1146.8542,764.8929,1070.0431,701.3251,1128.3136,762.2442,1080.6378,815.2174,1107.1244,823.1634,1051.5026,854.94727,1138.9082,870.83923,1009.124,886.7312,1160.0975,915.86646
59,1124.0234,732.6155,1121.4131,727.39484,1118.8029,730.0051,1097.9203,737.8361,1110.9719,735.22577,1092.6997,753.498,1118.8029,761.3289,1142.2957,766.54956,1079.6481,750.8877,1176.2297,761.3289,1074.4275,727.39484,1092.6997,831.8075,1118.8029,837.02814,1074.4275,865.74164,1150.1266,886.6241,1027.4418,889.23444,1171.0092,938.8304
60,1135.3066,738.37714,1132.7446,730.69135,1132.7446,735.8152,1107.1254,746.0629,1127.6208,746.0629,1102.0016,763.9964,1135.3066,774.24414,1086.63,769.12024,1171.1736,776.806,1084.068,743.501,1201.9167,771.6822,1102.0016,840.85425,1125.059,845.9781,1096.8777,874.1593,1160.9259,897.2167,1045.6392,892.0928,1173.7355,948.4552
61,1137.9207,748.9563,1137.9207,744.0155,1140.3911,744.0155,1118.1573,748.9563,1142.8616,751.42676,1115.6869,771.1901,1147.8024,783.54224,1095.9236,786.01263,1189.7996,790.9535,1090.9827,766.24927,1231.7968,783.54224,1108.2756,847.7732,1128.0391,850.2436,1120.6278,889.7703,1172.5066,899.65204,1066.2784,899.65204,1177.4475,946.59
62,1151.1764,756.35394,1148.8125,753.9901,1148.8125,753.9901,1129.902,753.9901,1151.1764,756.35394,1120.4468,770.53687,1155.9039,787.0835,1099.1725,791.81116,1198.4526,803.63025,1092.0809,784.7197,1231.546,805.994,1110.9915,848.54266,1134.6296,850.9065,1129.902,891.0913,1177.1783,900.54663,1077.8981,907.63806,1177.1783,945.4591
63,1155.1368,754.56146,1152.749,749.7858,1155.1368,752.17365,1136.0342,749.7858,1157.5247,754.56146,1121.7073,766.5006,1157.5247,785.6033,1100.2168,785.6033,1179.0151,804.7059,1085.8898,787.9911,1193.342,814.25714,1109.7681,845.29895,1138.422,852.4624,1136.0342,883.50415,1176.6272,895.44324,1085.8898,912.1581,1176.6272,945.58765
64,1155.1085,754.64233,1152.7213,749.8681,1155.1085,752.2552,1136.0116,749.8681,1157.4956,754.64233,1121.689,766.5779,1157.4956,785.67474,1100.205,785.67474,1178.9796,804.7716,1085.8823,788.0618,1193.3022,814.32,1109.7534,845.3524,1138.3987,852.51373,1136.0116,883.5462,1176.5924,895.48175,1085.8823,912.19147,1176.5924,945.611
65,1152.0966,734.0207,1152.0966,729.2069,1147.2827,726.80005,1137.6553,738.8345,1161.724,746.0551,1123.214,755.6826,1159.3171,779.75146,1094.3313,777.3446,1183.386,818.2616,1075.0763,784.56525,1195.4204,844.7373,1106.3657,837.51666,1137.6553,844.7373,1125.6208,873.6199,1171.3516,892.875,1087.1107,909.72314,1176.1654,945.8264
66,1164.1128,732.23315,1139.5707,724.8705,1166.567,729.77893,1139.5707,729.77893,1164.1128,739.5958,1122.3911,746.9584,1159.2043,773.9547,1092.9406,761.6837,1169.0211,815.6764,1078.2153,773.9547,1173.9296,842.6727,1105.2117,832.85583,1134.6622,835.31006,1117.4828,862.3064,1164.1128,884.3943,1085.578,904.02795,1173.9296,940.84106
67,1164.382,727.3971,1161.7983,722.22974,1164.382,724.8134,1138.5452,719.64606,1161.7983,729.98083,1117.8756,737.7319,1159.2146,766.15247,1086.8713,753.234,1159.2146,807.4915,1079.1202,768.7362,1159.2146,838.49585,1102.3734,817.8263,1133.3777,825.5774,1104.9572,853.998,1161.7983,877.2512,1079.1202,900.5044,1172.133,931.50867
68,1163.8905,718.4122,1161.2731,713.17725,1163.8905,715.7947,1137.7161,713.17725,1161.2731,723.64703,1116.7764,731.4994,1156.0382,760.2913,1082.7496,747.2041,1156.0382,802.17053,1077.5146,768.1437,1153.4208,833.57996,1095.8368,810.0229,1127.2462,817.87524,1095.8368,849.2846,1161.2731,870.2242,1074.8972,899.0162,1166.5079,925.19073
69,1151.031,713.3365,1137.6708,699.9762,1151.031,705.3203,1134.9987,705.3203,1161.7192,716.0085,1116.2943,726.6967,1153.703,753.4172,1081.5577,748.0731,1153.703,796.17,1076.2136,774.7936,1151.031,830.9066,1089.5739,806.8582,1121.6384,812.2023,1089.5739,846.9389,1159.0471,862.97125,1068.1975,897.7078,1159.0471,921.7563
70,1151.0804,713.14215,1151.0804,707.7968,1151.0804,707.7968,1132.3716,705.1241,1161.7711,715.8149,1116.3354,726.50555,1153.753,753.2324,1081.5906,747.8871,1153.753,795.9954,1076.2452,774.61395,1151.0804,830.7403,1089.6086,806.6861,1121.6809,812.0315,1089.6086,846.7764,1159.0984,865.48517,1068.2272,897.55743,1159.0984,921.6115
71,1153.8632,710.4192,1153.8632,705.3011,1153.8632,707.86017,1130.8317,705.3011,1158.9813,718.0964,1112.9182,728.33264,1151.3042,753.92334,1079.6503,751.36426,1153.8632,797.4274,1077.0912,782.07306,1153.8632,828.1362,1084.7684,805.1047,1115.4772,812.7818,1084.7684,846.0497,1156.4222,861.4041,1059.1777,894.67194,1146.186,917.70355
72,1152.1274,711.6414,1128.9603,701.3449,1152.1274,709.0673,1126.3862,709.0673,1154.7015,716.7897,1108.3673,732.2344,1149.5533,755.4015,1077.4779,760.54974,1154.7015,796.5874,1074.9038,791.43915,1154.7015,830.05096,1080.052,809.458,1113.5156,814.60626,1077.4779,845.49567,1152.1274,866.0887,1051.7367,891.8299,1136.6827,920.1452
73,1143.548,715.8871,1125.5558,708.17615,1148.6886,713.3168,1120.4153,710.74646,1148.6886,718.4574,1102.4231,736.44946,1146.1183,757.01184,1074.1498,767.2931,1153.8292,795.5664,1066.439,795.5664,1156.3994,823.8396,1079.2904,810.98816,1112.7043,816.1288,1071.5795,846.9724,1143.548,872.6753,1043.3063,890.6675,1133.2667,924.0813
74,1120.4629,714.6726,1110.4552,712.17065,1122.9648,709.6687,1110.4552,712.17065,1137.9764,719.6764,1092.9417,737.18994,1140.4784,752.20154,1065.4204,769.7151,1150.4861,794.7344,1057.9146,794.7344,1155.49,822.2556,1075.4281,809.746,1107.9532,817.25183,1060.4165,847.275,1140.4784,872.2943,1035.3972,889.80786,1132.9725,924.83496
75,1119.0736,707.3086,1109.075,704.80896,1121.5734,707.3086,1101.5758,709.80835,1126.5728,712.308,1084.078,732.3054,1131.572,747.3036,1059.0812,762.30164,1146.5702,789.7982,1041.5834,789.7982,1154.0692,817.2947,1071.5796,804.79626,1104.0756,812.2954,1051.5822,849.79065,1134.0718,869.7881,1029.085,892.2853,1134.0718,922.2815
