frame,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
23,790.1879,619.5592,790.1879,614.1925,803.6047,611.50916,787.5046,619.5592,811.6547,616.87585,776.77124,649.07605,822.38806,646.3927,782.1379,681.2761,849.2215,670.5427,830.4381,657.126,854.5882,659.8093,790.1879,724.2096,814.338,724.2096,798.238,785.9265,819.7047,785.9265,798.238,834.2267,811.6547,834.2267
24,790.1756,619.57355,790.1756,614.20764,803.5903,611.5247,787.4926,619.57355,811.63904,616.8906,776.76086,649.0859,822.3708,646.4029,782.1268,681.28107,849.2002,670.5493,830.4196,657.13464,854.56604,659.81757,790.1756,724.20807,814.322,724.20807,798.22437,785.91565,819.68787,785.91565,798.22437,834.2085,811.63904,834.2085
25,790.2175,619.63184,790.2175,614.26685,803.63,611.58435,787.53503,619.63184,811.6775,616.94934,776.8052,649.13916,822.40735,646.45667,782.17017,681.329,849.2323,670.599,830.45483,657.1866,854.59717,659.8691,790.2175,724.2488,814.36,724.2488,798.265,785.9459,819.72485,785.9459,798.265,831.54816,811.6775,834.23065
26,790.4391,619.6244,790.4391,614.2589,803.853,611.57605,787.7563,619.6244,811.90137,616.94165,777.02515,649.13513,822.63257,646.4524,782.3907,681.3286,849.46045,670.5974,830.6809,657.1835,854.82605,659.86633,787.7563,724.2533,814.58417,724.2533,798.4874,785.9574,819.94977,785.9574,798.4874,831.5648,811.90137,834.24756
27,790.44574,619.6847,790.44574,614.3177,803.8632,611.6342,787.76227,619.6847,811.9137,617.00116,777.0283,649.2031,822.64764,646.5196,782.39526,681.405,849.4826,670.671,830.6982,657.25354,854.8496,659.9371,787.76227,724.3409,814.5972,724.3409,798.4962,786.0612,819.9642,786.0612,798.4962,831.6806,811.9137,834.3641
28,790.42346,619.81494,790.42346,614.4521,803.8305,611.7707,787.74207,619.81494,811.87476,617.1335,777.01636,649.3104,822.6004,646.629,782.3792,681.4874,849.4145,670.7617,830.64465,657.3547,854.77734,660.03613,787.74207,724.39,814.55615,724.39,798.46765,786.0625,819.91895,786.0625,798.46765,831.6465,811.87476,837.0093
29,790.42444,619.7921,790.42444,614.4398,801.129,614.4398,787.7483,619.7921,811.8336,617.11597,777.0437,649.2296,822.5381,646.5535,782.396,681.3433,849.29956,670.63873,830.5665,657.25806,854.65186,659.9342,787.7483,724.16156,814.50977,724.16156,798.4529,785.7128,819.86206,785.7128,798.4529,833.88336,811.8336,836.5595
30,790.4433,619.7647,790.4433,614.4092,803.83203,611.73145,787.76556,619.7647,811.8653,617.0869,777.05457,649.2199,822.5763,646.5422,782.41003,681.35284,849.35376,670.6419,830.6095,657.2531,854.7092,659.9309,787.76556,724.19684,814.543,724.19684,798.47656,785.785,819.8985,785.785,798.47656,833.98444,811.8653,836.6622
31,790.4334,619.7711,790.4334,614.41705,803.8186,611.74,787.75635,619.7711,811.8497,617.09406,777.0482,649.21857,822.55786,646.5415,782.4023,681.34296,849.32825,670.6348,830.589,657.24963,854.6823,659.9267,787.75635,724.1756,814.52673,724.1756,798.4645,785.74744,819.8808,785.74744,798.4645,833.93414,811.8497,836.61115
32,790.5049,619.79333,790.5049,614.4375,801.2167,614.4375,787.8269,619.79333,811.92834,617.1155,777.1151,649.25073,819.9623,646.57275,782.47107,681.3861,849.41956,670.6743,830.67395,657.28455,854.7755,659.9625,787.8269,724.23315,814.6063,724.23315,798.5387,785.8259,819.9623,785.8259,798.5387,834.0288,811.92834,836.7068
33,790.3446,619.9414,790.3446,614.58856,801.05035,614.58856,787.66815,619.9414,811.7561,617.265,776.9624,649.3822,819.7854,646.7058,782.3153,681.49945,849.2262,670.7937,830.49115,657.4115,854.57904,660.08795,787.66815,724.3224,814.4325,724.3224,798.3739,785.88043,819.7854,785.88043,798.3739,834.0563,811.7561,834.0563
34,790.2763,620.0423,790.2763,614.6878,800.9853,614.6878,787.59906,620.0423,811.6942,617.36505,776.89014,649.49194,819.72595,646.8147,782.2446,681.6188,849.17554,670.90985,830.4349,657.5237,854.53,660.20087,790.2763,721.77734,814.37146,724.4546,798.30804,786.0311,819.72595,786.0311,798.30804,831.5442,811.6942,834.2214
35,787.6497,620.0236,790.3244,614.67426,801.02313,614.67426,787.6497,620.0236,811.72186,617.34894,776.9509,649.4452,819.746,646.7705,782.30035,681.5415,849.16754,670.8427,830.4447,657.4693,854.5169,660.144,790.3244,721.6618,814.3966,724.3365,798.34845,785.8543,819.746,785.8543,798.34845,833.9987,811.72186,833.9987
36,787.7009,619.9433,790.37537,614.59454,801.07294,614.59454,787.7009,619.9433,811.7705,617.2689,777.0034,649.36163,819.79364,646.68726,782.3522,681.4543,849.2119,670.7567,830.4912,657.38477,854.5607,660.0592,790.37537,721.5702,814.4449,724.24457,798.3985,785.75555,819.79364,785.75555,798.3985,833.89453,811.7705,836.569
37,787.71124,619.981,790.3862,614.63116,801.086,614.63116,787.71124,619.981,811.78577,617.3061,777.0115,649.40546,819.8106,646.7305,782.3614,681.5048,849.23505,670.80505,830.5104,657.4303,854.58496,660.1052,790.3862,721.629,814.46075,724.30396,798.4111,785.82776,819.8106,785.82776,798.4111,833.97675,811.78577,836.65173
38,790.20197,620.1447,790.20197,614.7986,803.56726,612.12555,787.5289,620.1447,811.5864,617.4717,776.8367,649.54834,819.6056,646.8753,782.1828,681.625,849.0092,670.9328,830.2978,657.5675,854.35535,660.2406,790.20197,721.7209,814.25946,724.3939,798.2211,785.87427,819.6056,785.87427,798.2211,833.9893,811.5864,833.9893
39,795.19714,617.1807,792.51807,611.82263,803.23425,611.82263,787.16003,619.85974,811.27136,617.1807,779.1229,649.32916,821.98755,646.65015,781.80194,681.47766,848.7779,670.7615,830.02466,657.3663,854.136,660.04535,789.83905,721.6632,813.9504,724.3423,797.87616,783.2811,819.3085,785.9602,797.87616,831.50385,811.27136,834.18286
40,792.4406,619.4991,792.4406,614.1431,803.1526,611.46515,787.08466,619.4991,811.1865,616.8211,779.0507,648.9569,821.89844,646.27893,781.7287,681.0927,848.6783,670.38074,829.9324,656.99084,854.03424,659.6688,789.76263,721.26245,816.5425,723.9404,797.7966,782.8561,819.22046,785.53406,797.7966,831.05975,811.1865,836.4157
41,794.54877,618.21704,794.54877,612.9146,807.8049,612.9146,786.5951,618.21704,810.45605,618.21704,778.6414,647.38043,821.061,644.7292,781.29266,681.84625,844.92194,668.5902,807.8049,681.84625,852.87555,663.2877,786.5951,721.61456,815.7585,724.26575,797.2,779.94135,821.061,785.2438,794.54877,830.3145,813.1073,835.61694
42,794.5156,618.2191,794.5156,612.9162,807.773,612.9162,786.5612,618.2191,810.4245,618.2191,778.60675,647.3854,821.0304,644.7339,781.25824,681.85455,844.8937,668.59717,807.773,681.85455,852.8481,663.2942,789.2127,721.6267,815.7274,724.27814,797.1671,779.95917,821.0304,785.2621,794.5156,830.33716,813.076,835.64014
43,803.7149,616.6254,795.7403,613.9672,806.3731,613.9672,787.76575,621.94183,811.68945,619.2836,777.13293,651.18195,822.32227,645.86554,777.13293,685.73846,843.5878,672.4475,803.7149,675.1057,854.2206,669.7893,787.76575,722.9532,814.34766,725.6114,798.3985,773.45886,822.32227,786.7499,793.0821,823.96454,809.03125,837.25555
44,797.42615,625.3937,794.80963,617.54407,797.42615,617.54407,786.9601,625.3937,813.1253,625.3937,779.11053,656.79193,823.5914,651.5589,773.87744,690.8067,844.52356,682.95715,792.1931,680.34064,849.7566,701.2728,786.9601,727.438,813.1253,727.438,800.04266,774.5354,820.97485,787.61804,792.1931,821.6328,805.27576,834.7154
45,793.3612,629.61926,790.8342,629.61926,793.3612,624.5653,785.7803,634.6732,813.577,629.61926,780.7263,662.47,826.2119,659.943,765.56445,697.84766,841.37384,690.2667,785.7803,695.3207,846.4278,710.48254,785.7803,730.69836,811.05005,730.69836,798.41516,776.1841,823.68494,793.8729,790.8342,821.6697,800.94214,831.7776
46,792.5311,638.2824,792.5311,631.08923,790.1334,633.48694,785.33795,640.6802,811.713,635.8847,780.5425,669.45294,826.0994,669.45294,763.75836,703.0212,838.0881,705.41895,787.7357,705.41895,845.28125,726.99854,785.33795,736.5895,811.713,736.5895,797.3266,779.74866,821.30396,801.32825,790.1334,825.3056,799.72437,830.101
47,794.8916,644.0501,794.8916,639.4414,792.5872,639.4414,785.67413,648.6589,811.0221,644.0501,781.0654,676.3111,827.1526,674.0068,760.32623,706.26776,836.37,713.18085,783.3698,710.87646,840.9787,738.52875,785.67413,740.8331,811.0221,740.8331,799.5003,786.9202,824.8482,805.3551,787.9785,826.0943,799.5003,830.70306
48,794.8275,644.1106,794.8275,639.5049,792.52466,639.5049,785.6161,648.7163,810.9474,644.1106,781.01044,676.3504,827.0673,674.04755,760.28485,706.28735,836.2787,713.1959,783.3133,710.89307,840.8844,738.52716,785.6161,740.83,810.9474,740.83,799.43317,786.8869,824.76447,805.30963,787.91895,826.0352,799.43317,830.6409
49,798.2241,642.3663,793.5521,642.3663,798.2241,642.3663,786.5441,651.7102,812.24005,647.03827,779.5362,677.4061,826.256,675.0701,760.84827,705.438,833.264,712.446,781.8722,712.446,840.2719,740.47784,786.5441,747.4858,809.90405,745.14984,800.5601,784.86163,826.256,808.22156,791.2161,824.5735,795.8881,833.9174
50,802.9778,637.9638,800.5647,635.55066,800.5647,637.9638,788.49915,652.44244,812.63025,645.2031,781.2598,676.5735,824.6958,674.1604,761.95496,703.11774,829.522,707.944,783.6729,710.35706,839.17444,734.48816,788.49915,744.14056,812.63025,744.14056,802.9778,782.7503,831.9351,806.8814,788.49915,828.59937,793.3254,838.25183
51,807.7708,637.1491,805.3046,634.683,810.23694,637.1491,788.0415,649.48,812.7031,644.5476,783.10913,674.1416,822.5678,671.6755,763.3798,698.8033,827.5001,706.2017,788.0415,708.6679,839.83093,730.8634,790.5076,740.7281,815.1693,743.1942,800.3723,782.6529,834.8986,804.8483,790.5076,827.0438,790.5076,841.8408
52,802.9796,634.7585,800.5111,634.7585,812.8535,637.227,788.1687,649.56934,815.322,642.16394,785.70026,674.25415,825.1959,671.78564,770.8894,694.00195,825.1959,708.8128,765.95245,708.8128,840.0068,733.4976,793.1057,740.903,815.322,743.3715,802.9796,782.8672,835.0698,805.0835,795.57416,827.2998,793.1057,844.57916
53,807.5264,638.41174,794.9941,640.9182,810.0329,638.41174,789.98114,650.9441,815.04584,645.93115,787.47473,673.50226,825.0717,676.0087,777.44885,701.0734,822.56525,713.6058,807.5264,713.6058,842.617,738.6705,789.98114,746.1899,812.53937,748.69635,810.0329,783.7869,837.60406,808.8516,797.50055,831.40985,797.50055,846.44867
54,810.0409,638.3832,794.9983,640.89026,810.0409,638.3832,789.98413,650.91864,815.05505,645.9044,787.47705,673.4824,825.0834,675.9895,777.4487,701.06036,822.5763,713.59576,807.5338,713.59576,842.63306,738.6667,789.98413,746.1879,812.548,748.695,810.0409,783.79425,837.6188,808.8651,797.5055,831.4289,797.5055,846.4714
55,816.3259,641.9855,804.10614,641.9855,816.3259,641.9855,791.8864,656.6492,818.7699,649.3174,791.8864,676.2008,823.6578,681.08875,784.55457,705.5282,821.2138,725.07983,816.3259,720.192,845.6533,744.6315,786.9985,751.9634,811.438,754.40735,813.88196,788.62256,838.3215,813.06213,804.10614,835.05774,801.66223,849.72144
56,821.91113,650.55566,817.0321,648.11615,819.4716,650.55566,795.0766,662.7532,819.4716,657.87415,797.5161,682.26917,824.3506,694.4666,824.3506,674.9506,819.4716,735.9381,819.4716,655.43463,846.3061,753.01465,790.19763,757.8936,809.7136,762.7726,819.4716,804.2441,836.5481,816.4416,817.0321,848.155,809.7136,853.03406
57,821.6768,660.866,819.28815,658.4773,821.6768,660.866,797.7899,672.80945,819.28815,670.4208,802.56726,691.91907,821.6768,703.8625,809.73334,727.74945,816.8994,742.0816,831.2316,708.6399,850.3412,756.4138,793.0125,765.96857,809.73334,768.3573,819.28815,813.74243,838.3977,820.90857,809.73334,849.5729,814.51074,859.1277
58,820.3552,660.53265,817.9484,660.53265,820.3552,662.93945,801.1006,679.7873,820.3552,677.3805,805.91425,699.042,822.7621,711.0761,820.3552,682.19415,817.9484,749.58545,815.54156,658.1258,854.0509,756.80597,793.88007,771.24695,810.7279,778.46747,820.3552,812.16315,839.6099,826.6041,810.7279,845.85876,815.54156,869.9271
59,820.57294,666.6301,815.8977,664.2925,818.2353,668.9678,797.19666,687.66876,820.57294,682.9935,806.5472,701.6945,820.57294,718.0579,811.2224,680.6559,815.8977,753.1223,808.8848,659.61725,853.29974,750.7847,797.19666,776.49866,811.2224,781.1739,818.2353,811.56305,836.93634,832.6017,811.2224,844.2898,813.56006,877.0166
60,820.5801,666.6278,815.90454,664.29004,818.2423,668.9656,797.20245,687.6676,820.5801,682.9922,806.5535,701.6942,820.5801,715.7207,811.229,680.6544,815.90454,753.1249,808.89124,659.6145,853.3087,750.7871,797.20245,776.50244,811.229,781.178,818.2423,818.58215,836.94434,832.60864,811.229,844.2975,813.5668,877.0261
61,823.4666,685.90796,821.0633,681.10126,818.66,683.50464,801.83655,688.3113,813.8533,688.3113,801.83655,702.7313,821.0633,714.74805,782.6098,678.69794,816.2566,753.20154,797.02985,654.6645,852.3067,741.1848,799.4332,777.2349,811.4499,784.44495,816.2566,830.10846,837.88666,834.91516,813.8533,844.5285,811.4499,882.98193
62,817.24927,681.20013,812.2023,676.15314,817.24927,681.20013,792.0143,691.2941,814.72577,688.7706,799.5848,703.9116,819.77277,708.9586,779.39685,678.67664,814.72577,749.33453,786.96735,653.4417,837.43726,729.14655,799.5848,772.04596,817.24927,779.6165,807.1553,817.46893,834.91376,832.6099,807.1553,855.32135,809.6788,883.0798
63,810.36096,667.83276,805.31323,667.83276,807.8371,667.83276,787.6462,682.9761,805.31323,682.9761,795.2178,698.11926,812.8849,705.6909,772.5029,670.3567,820.4565,743.54895,775.0268,642.5941,833.0758,715.7864,800.2655,766.2638,820.4565,773.8353,805.31323,811.69336,833.0758,826.8367,805.31323,857.12305,812.8849,879.8379
64,797.0864,661.8182,794.4493,664.45526,797.0864,664.45526,783.90076,677.6409,802.3607,669.72955,786.5379,690.8266,818.1835,688.18945,768.078,664.45526,831.36914,717.1979,768.078,638.084,836.6434,717.1979,799.7236,756.7549,828.732,759.39197,799.7236,809.49744,828.732,820.046,797.0864,864.8772,818.1835,875.4258
65,790.5986,658.56006,785.1147,661.302,793.3406,661.302,771.4049,683.2377,796.0825,669.52795,782.3727,680.4957,807.05035,699.68945,763.179,658.56006,828.986,710.65735,760.437,633.88245,839.95386,710.65735,798.82446,760.0126,828.986,762.7545,793.3406,809.3678,826.244,817.59375,787.8566,861.4651,823.5021,869.6909
66,790.569,658.5135,787.8277,658.5135,793.31024,661.25476,771.37994,683.18506,796.0515,669.4786,782.3451,680.4437,807.01666,699.63275,763.1561,658.5135,823.4644,718.8218,760.4148,633.84186,837.17084,710.5979,798.79285,759.94104,828.94696,762.6823,793.31024,809.2842,826.2057,817.50806,787.8277,864.1099,823.4644,869.59247
67,779.969,654.5675,774.74023,657.1818,779.969,657.1818,766.8972,688.55426,785.19775,665.02496,777.3546,685.9399,813.9558,683.3255,761.66846,667.6393,834.8707,667.6393,759.0541,633.6525,811.34143,688.55426,800.8839,764.37085,832.25635,764.37085,787.81213,811.42944,832.25635,814.0438,774.74023,861.1024,832.25635,863.7168
68,772.26587,655.88635,769.6442,658.508,769.6442,658.508,761.7794,687.34576,777.5091,671.6161,774.8875,692.589,798.482,684.7241,759.1578,668.99445,808.9685,663.7512,753.91455,640.1567,811.5901,645.3999,801.10364,755.5078,832.56305,755.5078,782.7523,807.9401,837.8063,810.5617,761.7794,855.12915,840.4279,860.37244
69,768.05524,659.29803,765.0827,656.3255,765.0827,659.29803,756.16516,686.0507,771.0278,674.16064,768.05524,694.9683,797.78046,680.10565,753.1926,674.16064,806.698,644.4354,753.1926,647.40796,800.753,611.73773,800.753,754.4187,833.4507,748.47363,776.97284,810.89655,845.34076,810.89655,753.1926,855.4843,851.2858,852.5119
70,764.9293,664.0536,761.849,664.0536,761.849,667.1339,755.6883,691.77655,768.00964,676.3749,764.9293,697.9372,792.6523,682.5356,761.849,682.5356,801.89325,639.41095,749.52765,654.8126,792.6523,602.44696,798.8129,759.5438,832.69653,756.4635,774.1703,814.98975,854.25885,808.8291,749.52765,858.1144,863.4999,845.7931
71,766.55664,672.07214,760.5802,672.07214,763.5684,672.07214,751.6155,695.978,766.55664,681.03687,760.5802,710.91907,790.46246,692.98975,754.60376,690.00146,796.43896,648.16626,745.63904,669.08386,790.46246,618.28406,796.43896,767.69543,829.30945,758.7307,772.5331,824.4718,859.1917,806.54236,748.62726,866.307,868.1564,830.44824
72,766.47156,672.2608,760.5028,672.2608,763.4872,672.2608,751.5497,696.1358,766.47156,681.2139,760.5028,711.0577,790.34656,693.1514,754.53406,690.16705,796.3153,648.38574,745.5809,669.2764,790.34656,618.542,796.3153,767.76086,829.1435,758.80774,772.4403,824.46405,858.98724,806.5578,748.56525,866.2454,867.94037,830.4328
73,762.8206,686.2821,762.8206,686.2821,762.8206,686.2821,748.68024,706.0786,768.4768,691.93823,754.3364,723.04706,788.2733,700.4225,751.50836,708.9067,796.7575,672.1417,740.19604,680.6259,796.7575,655.1733,793.92944,782.43665,827.86633,771.1243,771.3049,836.17004,858.97516,805.0612,748.68024,878.5911,875.9436,819.2016
74,768.7625,700.4449,737.2792,713.5629,763.5153,700.4449,745.15,716.1865,766.1389,697.8212,750.3973,734.5518,787.1278,708.3157,747.7736,713.5629,802.86945,684.7032,732.032,700.4449,802.86945,676.83234,789.7514,794.89484,826.48193,787.024,774.00977,855.23785,857.9653,808.0129,755.6445,897.21564,873.707,813.2601
75,736.1848,731.1244,738.8398,725.81445,733.5299,725.81445,746.8047,728.4694,765.3894,712.5397,752.11456,747.05414,789.284,720.5046,746.8047,725.81445,802.55884,715.19464,794.59393,717.8496,799.9039,720.5046,789.284,810.7732,826.4534,800.1533,776.0092,869.1823,855.658,813.42816,765.3894,916.9715,874.24274,816.08307
76,744.6057,739.0062,741.9119,733.6187,741.9119,733.6187,741.9119,736.31244,766.1558,722.8436,752.687,763.25006,793.09344,736.31244,739.2182,744.39374,814.6435,760.55634,733.8306,730.9249,798.48096,741.7,790.39966,833.2879,822.7248,814.4316,779.62463,889.85693,849.6624,822.5128,779.62463,949.1196,873.9063,825.2066
77,740.4367,747.5077,743.03546,744.90894,740.4367,739.71155,745.63416,750.10645,769.02264,742.3102,748.23285,776.0936,789.8124,757.9026,730.0418,791.6859,815.7996,789.08716,727.4431,765.6987,802.80597,815.07434,792.41113,841.06165,826.19446,825.46924,774.2201,900.83215,849.58295,835.86414,776.8188,955.4053,875.5701,841.06165
78,740.4629,747.4427,743.061,744.8446,740.4629,739.6484,745.65906,750.0408,769.04193,742.24646,748.2572,776.0217,789.82666,757.835,730.0705,791.6102,815.8076,789.01215,727.4724,765.62933,802.81714,814.9931,792.42474,840.974,826.19995,825.3855,774.2381,903.32825,849.5828,835.77783,776.8362,957.8882,875.5637,840.974
