Frame,Player,Pelvis x,Pelvis y,Pelvis z,Left Hip x,Left Hip y,Left Hip z,Right Hip x,Right Hip y,Right Hip z,Spine1 x,Spine1 y,Spine1 z,Left Knee x,Left Knee y,Left Knee z,Right Knee x,Right Knee y,Right Knee z,Spine2 x,Spine2 y,Spine2 z,Left Ankle x,Left Ankle y,Left Ankle z,Right Ankle x,Right Ankle y,Right Ankle z,Spine3 x,Spine3 y,Spine3 z,Left Foot x,Left Foot y,Left Foot z,Right Foot x,Right Foot y,Right Foot z,Neck x,Neck y,Neck z,Left Collar x,Left Collar y,Left Collar z,Right Collar x,Right Collar y,Right Collar z,Head x,Head y,Head z,Left Shoulder x,Left Shoulder y,Left Shoulder z,Right Shoulder x,Right Shoulder y,Right Shoulder z,Left Elbow x,Left Elbow y,Left Elbow z,Right Elbow x,Right Elbow y,Right Elbow z,Left wrist x,Left wrist y,Left wrist z,Right Wrist x,Right Wrist y,Right Wrist z,Left Index1 x,Left Index1 y,Left Index1 z,Right Index1 x,Right Index1 y,Right Index1 z
0,2,-2.9027767,0.088482305,0.98081416,-0.4197421,0.017893793,0.031499773,-0.09275442,-0.06690463,-0.052183863,0.2736281,0.04043154,0.058308776,0.2218802,-0.019981308,-0.036695518,0.5850021,0.05610449,0.04389108,0.013119388,0.016953109,0.036867406,0.18258193,0.18166627,-0.28051966,-0.019775594,-0.20926413,0.17254211,0.13883136,0.034769922,0.014296035,-0.18252891,0.041502796,0.37077147,-0.15710229,0.0010548503,-0.23760733,0.06374745,0.1722113,0.0046895277,-0.066054404,-0.17842576,0.23274858,-0.010427204,0.24083824,-0.1652641,-0.04052283,0.10674485,-0.102641046,0.065552175,-0.295848,-0.58742005,0.1296488,0.31362113,0.60291916,0.31062055,-1.4462079,0.2078163,0.2714666,1.3334608,-0.17432058,-0.012603402,-0.1709377,0.131792,-0.05600561,0.16393891,-0.1212435,-0.1472782,-0.049834296,-0.13179809,-0.13121602,0.049979422,0.1217988
1,2,-2.908919,0.09881649,0.9887343,-0.42954344,0.02227525,0.041646697,-0.10799568,-0.085982665,-0.07389517,0.27902666,0.037161447,0.06479733,0.23709612,-0.019693395,-0.043879453,0.6124659,0.046342306,0.050424896,0.012857706,0.019229965,0.036090374,0.19894278,0.18402627,-0.28827178,-0.009266124,-0.21434523,0.17854674,0.14077562,0.035283517,0.015439026,-0.18967302,0.036013793,0.3722566,-0.1662809,-0.0007947886,-0.24131092,0.05798268,0.19754575,-0.0006561419,-0.062312588,-0.1616632,0.23774894,-0.004512045,0.22822721,-0.1662813,-0.042261712,0.12964307,-0.10257145,0.062453534,-0.26334402,-0.5771462,0.13104074,0.30555177,0.62649196,0.30719262,-1.4349192,0.20281331,0.273021,1.2942979,-0.16573614,-0.0222296,-0.17508526,0.14120756,-0.05738329,0.16262661,-0.13348822,-0.13790523,-0.046605624,-0.124284975,-0.12295414,0.047766857,0.11550687
2,2,-2.9059353,0.101757884,0.9573957,-0.46525732,0.025967097,0.028793084,-0.10676526,-0.08663662,-0.084206745,0.29285148,0.0375029,0.07109348,0.27053088,0.0037494232,-0.046327487,0.6349768,0.05400527,0.051226437,0.013513293,0.021749277,0.04089504,0.1803964,0.187843,-0.27810776,-0.017511457,-0.2156129,0.17299983,0.13307503,0.037407625,0.017372748,-0.18109648,0.042605035,0.37354386,-0.16251898,0.0012536217,-0.23847796,0.04505845,0.16041923,0.02425313,-0.07020574,-0.15195197,0.22384965,-0.008556996,0.21837996,-0.15837137,-0.046268966,0.11408863,-0.09231368,0.025808766,-0.2869386,-0.55582243,0.10677235,0.28654152,0.5725725,0.25331882,-1.4736971,0.24325262,0.23706725,1.2674599,-0.1742336,-0.043271583,-0.17061895,0.1354139,-0.06036574,0.15832323,-0.12275204,-0.12292923,-0.043853708,-0.122938424,-0.117612,0.046352435,0.11211479
3,2,-2.9078403,0.10276461,0.9506426,-0.46569717,0.028087247,0.02689427,-0.10865651,-0.08466117,-0.08341253,0.29281875,0.036955018,0.07070531,0.27226788,0.0071823183,-0.0469483,0.6426043,0.054221235,0.051930387,0.012674638,0.021179335,0.041471124,0.17954944,0.18764775,-0.2771215,-0.016357988,-0.21448229,0.17339967,0.13313192,0.037144862,0.01734759,-0.18206854,0.04376402,0.3729581,-0.16431332,0.0013779964,-0.2381759,0.04389927,0.15802604,0.02444992,-0.07064242,-0.15246287,0.22439753,-0.009547574,0.21899898,-0.1578701,-0.04811119,0.11186001,-0.09325916,0.024124509,-0.28941473,-0.55760026,0.10554425,0.28954858,0.5747892,0.2502699,-1.4718335,0.24409792,0.23452859,1.2650625,-0.17580026,-0.04533106,-0.17029177,0.13513164,-0.060413565,0.15818253,-0.12326911,-0.12235733,-0.043920495,-0.12277768,-0.11751597,0.046378374,0.11200468
4,2,-2.913119,0.11487827,0.9413754,-0.48507673,0.019036237,0.026098061,-0.12974007,-0.08620283,-0.08779165,0.3035302,0.04172666,0.06487275,0.286463,-0.0030405412,-0.046227176,0.67216575,0.049277462,0.051098965,0.017163355,0.024685726,0.042348195,0.17802039,0.18587625,-0.27426872,-0.011631139,-0.21678981,0.16936162,0.13738582,0.035442304,0.01559728,-0.17405242,0.0405923,0.37112996,-0.1640834,0.0016540852,-0.23221165,0.06431439,0.14995655,0.03653611,-0.07622731,-0.16634889,0.24819754,-0.0023833546,0.20581217,-0.17095675,-0.05384036,0.09541924,-0.08594356,-0.0025453805,-0.3048597,-0.5069027,0.12816972,0.2299501,0.56252104,0.25165108,-1.4524242,0.22924344,0.24865383,1.2968295,-0.16299188,-0.010788314,-0.16852294,0.142522,-0.06852277,0.16089383,-0.116157696,-0.13017806,-0.04406572,-0.12569413,-0.12120513,0.04588344,0.11262136
5,2,-2.9077468,0.11874093,0.94967586,-0.5270486,0.030898383,0.035017136,-0.1373682,-0.0837969,-0.09260323,0.3147474,0.04139699,0.059052832,0.32125023,0.013513806,-0.053044006,0.6985862,0.06463549,0.053061757,0.0036004523,0.017168846,0.0448844,0.17471236,0.19256848,-0.27967465,-0.005325126,-0.21885699,0.18012887,0.14360268,0.03097057,0.017109597,-0.1795856,0.041345213,0.37546584,-0.17400774,0.005950785,-0.24661925,0.060759373,0.14333871,0.045036092,-0.08221806,-0.17047894,0.26382744,-0.006407487,0.18948789,-0.18180995,-0.05066914,0.08536388,-0.0731771,-0.01964147,-0.30401474,-0.4789198,0.13011351,0.21231249,0.56818837,0.23625444,-1.3814679,0.20652187,0.2471109,1.2753513,-0.15907793,-0.0024426326,-0.16885614,0.14634113,-0.070623964,0.16427039,-0.120419465,-0.13092273,-0.043977678,-0.12218687,-0.12052269,0.0443613,0.10945854
6,2,-2.902272,0.1295588,0.9790516,-0.56488556,0.02735039,0.038333517,-0.1620399,-0.07917825,-0.10275434,0.33708233,0.04369495,0.061142907,0.3570712,0.019778056,-0.05888129,0.74363023,0.06115769,0.056548066,0.011024355,0.019767463,0.038726903,0.17130272,0.18715844,-0.27487823,-0.012254446,-0.21492662,0.17543699,0.13745652,0.03395304,0.013239217,-0.18112664,0.045074824,0.37333184,-0.17462912,0.004452377,-0.25144693,0.07077785,0.16406614,0.008912004,-0.08467886,-0.17163809,0.25400543,-0.008827763,0.20317219,-0.16353558,-0.044312246,0.09476177,-0.09883171,-0.023473684,-0.2901157,-0.46838564,0.113358274,0.22791606,0.5541163,0.21149066,-1.4251945,0.22891285,0.21615542,1.295961,-0.1773948,-0.024782646,-0.17171475,0.13910535,-0.081606105,0.16467808,-0.11700773,-0.12195511,-0.041366395,-0.12071259,-0.114515744,0.043385252,0.11179315
7,2,-2.9048479,0.13540924,0.99717176,-0.55879843,0.038562223,0.030123461,-0.17376174,-0.07500906,-0.09432158,0.33527285,0.037923347,0.06542255,0.35039952,0.028910456,-0.05691908,0.7401529,0.06165265,0.056619838,0.014925558,0.018449081,0.04039257,0.18874127,0.18751432,-0.29124334,-0.002066328,-0.21588676,0.18038243,0.13934821,0.03147253,0.013548367,-0.19027293,0.04272176,0.3893755,-0.18230735,0.009276489,-0.2563825,0.07676175,0.15159956,0.017350303,-0.08220993,-0.16757141,0.25162354,-0.0043997243,0.18736729,-0.16870336,-0.05081976,0.09600419,-0.09926563,-0.030515693,-0.3022945,-0.47932407,0.1282398,0.209708,0.5540324,0.20529802,-1.4069742,0.23120879,0.23533311,1.2873554,-0.1633303,-0.016487608,-0.16933958,0.15538897,-0.079886004,0.16725837,-0.12509891,-0.12580673,-0.043202408,-0.12539308,-0.11852417,0.0440366,0.114565834
8,2,-2.9010727,0.13753575,0.9997547,-0.585248,0.036643576,0.03266817,-0.18460834,-0.08930797,-0.10253637,0.3482787,0.040906265,0.06839411,0.38234645,0.036303584,-0.06405054,0.7407998,0.04855216,0.064787656,0.007878598,0.025349678,0.034924597,0.1722171,0.1930766,-0.28376248,-0.017767435,-0.22242166,0.17116943,0.13431248,0.0349693,0.011419283,-0.1812773,0.041989613,0.38379675,-0.17460223,0.0053579267,-0.25280696,0.06019763,0.1449922,0.011840319,-0.08718531,-0.17066258,0.23456009,-0.008035904,0.2056188,-0.15789571,-0.041162103,0.09269013,-0.10012557,-0.0348684,-0.3028465,-0.47231758,0.118183896,0.22174911,0.52913415,0.18816447,-1.4106839,0.23846683,0.22873564,1.2455395,-0.14716394,-0.023433486,-0.17473468,0.15495408,-0.076631784,0.170699,-0.121743955,-0.12260531,-0.04240727,-0.12536988,-0.11990374,0.044527452,0.11509279
9,2,-2.8963692,0.13468236,1.0080128,-0.57732093,0.03765469,0.03252455,-0.18233316,-0.088325106,-0.10328626,0.34586316,0.040431187,0.068603665,0.37311476,0.035468232,-0.06325177,0.732186,0.048257302,0.06447857,0.009350228,0.024990816,0.03539014,0.16983905,0.19437966,-0.28220874,-0.01762724,-0.22207414,0.17020261,0.13350277,0.034930293,0.0114650875,-0.1778393,0.041426055,0.38279694,-0.17245516,0.0039685187,-0.2508326,0.06252853,0.14242804,0.011454233,-0.08482244,-0.16757987,0.23083477,-0.008824535,0.20733608,-0.15376332,-0.038311187,0.08986857,-0.10187857,-0.033060357,-0.29645273,-0.4730171,0.11244269,0.22737072,0.5294308,0.18726642,-1.4126781,0.24229798,0.22063495,1.2443217,-0.15323596,-0.02392299,-0.17408808,0.15325928,-0.07601021,0.16896236,-0.121705316,-0.123192675,-0.04229964,-0.12617855,-0.119560935,0.044824082,0.11543511
