Frame,Player,Pelvis x,Pelvis y,Pelvis z,Left Hip x,Left Hip y,Left Hip z,Right Hip x,Right Hip y,Right Hip z,Spine1 x,Spine1 y,Spine1 z,Left Knee x,Left Knee y,Left Knee z,Right Knee x,Right Knee y,Right Knee z,Spine2 x,Spine2 y,Spine2 z,Left Ankle x,Left Ankle y,Left Ankle z,Right Ankle x,Right Ankle y,Right Ankle z,Spine3 x,Spine3 y,Spine3 z,Left Foot x,Left Foot y,Left Foot z,Right Foot x,Right Foot y,Right Foot z,Neck x,Neck y,Neck z,Left Collar x,Left Collar y,Left Collar z,Right Collar x,Right Collar y,Right Collar z,Head x,Head y,Head z,Left Shoulder x,Left Shoulder y,Left Shoulder z,Right Shoulder x,Right Shoulder y,Right Shoulder z,Left Elbow x,Left Elbow y,Left Elbow z,Right Elbow x,Right Elbow y,Right Elbow z,Left wrist x,Left wrist y,Left wrist z,Right Wrist x,Right Wrist y,Right Wrist z,Left Index1 x,Left Index1 y,Left Index1 z,Right Index1 x,Right Index1 y,Right Index1 z
0,1,-0.2401416,-0.29556045,3.0713618,-0.3082275,0.05953423,0.1606946,-0.34782696,-0.03280558,0.088104755,0.21905933,0.013283404,-0.041821398,1.1857378,-0.0019010373,-0.098007806,0.65677303,-0.064762816,0.10607812,-0.10397142,-0.02247262,-0.016687736,0.0445221,0.24001633,-0.19270186,0.018788572,-0.23675568,0.114114,0.043492805,-0.03505621,-0.0040519265,-0.2171161,-0.005049207,0.23760591,-0.16262954,-0.02999304,-0.23196176,-0.236768,0.016315155,-0.051881433,-0.17580248,-0.40423724,0.121107385,-0.14913774,0.32053977,-0.05026906,-0.014796914,-0.056633957,-0.0030512507,-0.206612,-0.49900743,-0.2283755,-0.031522553,0.36573115,0.4573671,-0.1404513,-1.1324687,0.31648645,0.027670277,1.2686285,-0.27783465,-0.0068864184,-0.16951889,0.10507679,-0.10671012,0.1712342,-0.06600609,-0.05698644,-0.045276474,-0.09002097,-0.04318638,0.045051612,0.1049721
1,1,-0.24002542500000001,-0.288774675,3.07276655,-0.300702775,0.060639095000000004,0.1609592,-0.34673443000000004,-0.034726409,0.08910472250000001,0.21438105000000002,0.010869509,-0.038939757500000005,1.1894357,-0.00293523995,-0.098246921,0.651759835,-0.065260363,0.107190092,-0.10189591,-0.023273527500000002,-0.015648850750000002,0.049629558500000004,0.23955301499999998,-0.19672735,0.020448368,-0.23734507500000002,0.115269695,0.0450768005,-0.035580292,-0.00292416605,-0.22143754999999998,-0.006961461,0.240968025,-0.163253215,-0.029768343,-0.234903725,-0.23502754,0.019084912500000002,-0.0530825595,-0.17636139,-0.39844227,0.12207472750000001,-0.149957575,0.31617380500000003,-0.05309355,-0.01303353,-0.052314296499999996,-0.0041881837000000005,-0.209389125,-0.49752605,-0.230973435,-0.037222474500000005,0.36690852500000004,0.45337156,-0.143816815,-1.14447,0.32199517499999997,0.0246392945,1.27409485,-0.284746025,-0.0115010847,-0.17067318,0.10654286,-0.10180803,0.17250551,-0.070502972,-0.055899445,-0.045518845,-0.090757262,-0.044247962,0.0451892445,0.106408315
2,1,-0.21994881,-0.28162887999999997,3.07903255,-0.29994382500000005,0.059063893,0.158903605,-0.33679726,-0.030807125499999997,0.080455742,0.21767418500000002,0.0100111035,-0.0375484565,1.1886830499999999,-0.0082626003,-0.100915228,0.64398217,-0.052817953,0.107455952,-0.09647184,-0.0220037525,-0.01652844875,0.045762778500000004,0.235161065,-0.19774002499999999,0.02140887,-0.23374427,0.1206383,0.040948563,-0.035916662,-0.0030361438,-0.22516357999999997,-0.004681051800000001,0.24820906999999998,-0.16695714,-0.0270666875,-0.245419095,-0.24538860499999998,0.028004876,-0.056704886499999996,-0.19259799500000002,-0.41948149999999995,0.139802885,-0.16010551,0.32441659,-0.07184731,-0.041493063,-0.043326567999999996,-0.00777941035,-0.25544381,-0.528630065,-0.20465769,-0.0692609005,0.35683422,0.42728151000000003,-0.18724265,-1.1825099,0.37087176,-0.03473435,1.2604305500000001,-0.31127616,-0.01395487825,-0.1691222,0.115427495,-0.09977969,0.16879575,-0.074057137,-0.049242225,-0.04408654,-0.091339182,-0.042188988999999996,0.045166375,0.1073748575
3,1,-0.18436550499999999,-0.28628403,3.0874908,-0.295524575,0.060089763,0.1522075,-0.32810956,-0.0180787925,0.068278617,0.22586441499999999,-0.0065392033,-0.038334055,1.1769794500000001,-0.014988241,-0.10238812,0.6516723,-0.032177609499999996,0.10340287749999999,-0.096034115,-0.025355105000000003,-0.021492259,0.03180198,0.23375845499999998,-0.19381274,0.01707723175,-0.23273743,0.125899955,0.03031876,-0.042241752,-0.00642148375,-0.21975442,-0.0013605303,0.251230175,-0.17052930500000002,-0.01822964775,-0.25630425,-0.273899005,0.0529248285,-0.0678566635,-0.210643835,-0.482690925,0.15667522,-0.170703705,0.3406876,-0.093088925,-0.082322012,-0.0252609545,-0.0124865285,-0.31077710999999997,-0.58477965,-0.14112069,-0.070741951,0.32548131999999996,0.38791655,-0.240090295,-1.14867695,0.38336212999999997,0.0246913465,1.26210815,-0.296169135,0.008849862,-0.16568447,0.12100845,-0.11501526000000001,0.16809201499999998,-0.065322013,-0.043587225,-0.0415270145,-0.08796570000000001,-0.038029464,0.043935494500000005,0.10516323250000001
4,1,-0.137068115,-0.30403294000000003,3.0944450999999997,-0.256772575,0.06978569,0.152303435,-0.31567593000000005,0.0114019265,0.0696513,0.21995052999999998,-0.00371772795,-0.04011345299999999,1.1020392,-0.022449473999999997,-0.09103856,0.636455775,0.013118285149999999,0.0938019925,-0.09737274200000001,-0.036301753500000006,-0.018320268,0.028425713,0.238915875,-0.194724715,0.01459808575,-0.23397021,0.12824352,0.027131988000000003,-0.0514841935,-0.00528511965,-0.201095335,-0.0062055675,0.24910526500000002,-0.16171258,-0.0084074456,-0.25476028,-0.27209179,0.0656713265,-0.06797874649999999,-0.214620285,-0.522610875,0.168864765,-0.175550275,0.34700243,-0.09971038,-0.07935360699999999,-0.019802656,-0.0088176335,-0.333446525,-0.598287255,-0.07441179,-0.0429587885,0.30356632,0.3647867,-0.26468475,-1.02714367,0.323965055,0.001165841175,1.25230175,-0.237858065,0.019868340749999998,-0.166876955,0.12174098,-0.125740425,0.17499230999999998,-0.059391509999999995,-0.050103315999999995,-0.0417674335,-0.0874538225,-0.038910525,0.042463808000000006,0.10431172799999999
5,1,-0.105096565,-0.31703000000000003,3.0979736,-0.229246185,0.07542980499999999,0.157036505,-0.30278193,0.010943057249999999,0.07387437,0.21370498,-0.00562399915,-0.042521387499999994,1.0345393,-0.027836064,-0.08041419,0.607978075,0.00109679914,0.087264965,-0.095678445,-0.041864125,-0.011978367,0.031921731,0.241087095,-0.197427535,0.017020002,-0.2319212,0.13018342,0.028949338,-0.054010493500000006,-0.00189118175,-0.188270475,-0.0103076935,0.248060755,-0.152650685,-0.00469871485,-0.25052982,-0.25470585,0.060855789,-0.0600503665,-0.216332745,-0.52480978,0.18077696999999998,-0.178832835,0.34819223,-0.100479675,-0.06684699999999999,-0.027617298,-0.003023777,-0.34381942,-0.587231885,-0.041872737,-0.039984149999999996,0.30027922,0.35868257000000003,-0.275873155,-0.96579422,0.295747885,0.0005110415,1.2257665,-0.21596906999999999,0.0346875365,-0.16888464,0.123972455,-0.1242978725,0.17782492,-0.061097385500000004,-0.057232481,-0.0431326275,-0.0904695055,-0.041186695999999995,0.042343025000000006,0.105673908
6,1,-0.076250157,-0.31631871,3.1016814999999998,-0.21959215999999998,0.07319983999999999,0.16051716500000002,-0.31936752999999996,0.014361707750000001,0.0636912935,0.221172065,0.0036516483999999997,-0.05245441,0.947339315,-0.045997067,-0.0670552175,0.6072775699999999,0.00850081699,0.07728650000000001,-0.098220403,-0.0353898265,-0.015747075,0.0201013495,0.24452705,-0.19120399,0.017521342000000002,-0.23420935,0.135891535,0.0306832185,-0.05264518,-0.0049747503499999995,-0.171324365,-0.0096786115,0.24343600999999998,-0.148740455,0.0068795075,-0.24622603999999998,-0.26669947,0.066973665,-0.0430553335,-0.21661679,-0.5309601799999999,0.18347751499999998,-0.16920885,0.33298280999999996,-0.098701555,-0.084009415,-0.021849603500000002,0.006372572999999999,-0.35796726,-0.5856729249999999,0.025842412999999998,-0.025212722,0.24841715,0.35670324,-0.27118493499999996,-0.92758345,0.29235014,0.015304418824999999,1.1262767999999999,-0.18187678000000002,0.06902034,-0.17167498,0.140775855,-0.1017718205,0.17893423,-0.060772596,-0.06230475,-0.0436993035,-0.090608468,-0.045528893,0.042907970000000004,0.1033761225
7,1,-0.0331087625,-0.319042015,3.10265435,-0.20421892,0.06708450499999999,0.171836475,-0.34908495500000003,0.0227163155,0.04694877,0.23433445,0.0043281517,-0.06396852850000001,0.848896715,-0.07665319000000001,-0.048743526,0.6149530400000001,0.022803352,0.066140385,-0.099572348,-0.0291956975,-0.0126410967,0.0075040955,0.24478231,-0.1871522,0.017924807,-0.234513955,0.14532707,0.034351757,-0.05215892799999999,-0.0055716419,-0.155747425,-0.009097366999999999,0.243206115,-0.146808095,0.0146132535,-0.244183215,-0.30087376,0.09051771,-0.016852494,-0.21763922,-0.5283205,0.187784115,-0.14929005,0.296289655,-0.07777984,-0.112646705,-0.013103773,0.00592415695,-0.38437575,-0.5800808049999999,0.017007125,0.0166420185,0.16187498,0.381137535,-0.27072063,-0.8916421,0.29270229,0.031626048500000004,1.0367411500000001,-0.15728756,0.11092890999999999,-0.17688646000000002,0.16593867499999998,-0.078858143,0.183167505,-0.0677546375,-0.0670505775,-0.044657692,-0.091582405,-0.0503805,0.043932402499999995,0.10224427250000001
8,1,-0.00993194935,-0.33222769500000005,3.0953469499999997,-0.19439910500000002,0.05413240849999999,0.18629904,-0.401716575,0.0357229445,0.03680622,0.24280316,-0.0074089843,-0.06222213,0.7989402,-0.10315638,-0.03872278,0.6667978450000001,0.0296787365,0.064585315,-0.102823373,-0.0309666775,0.0032892568199999997,0.0073392028,0.234421565,-0.19121038,-0.010630689499999998,-0.22382573,0.14666026999999998,0.039152519499999996,-0.054694644,0.0021684028,-0.15606872,-0.011189656999999999,0.250197785,-0.147237365,0.0123437333,-0.242449995,-0.32253139,0.11000475000000001,-0.00416619084965,-0.217760085,-0.50586094,0.186997625,-0.141020595,0.272163095,-0.056393837,-0.10994093199999999,-0.0061072078,0.006333612949999999,-0.39097991,-0.568725465,-0.012878329,0.0153343105,0.15141187,0.430539515,-0.267781275,-0.911876225,0.30853905,0.023708819,1.0629473,-0.18770094,0.11805578,-0.17823992500000002,0.17568815999999998,-0.0786258675,0.18357311999999998,-0.080329675,-0.07123518000000001,-0.0467585715,-0.09589650499999999,-0.049277668499999996,0.0450322015,0.104638655
9,1,0.01699332735,-0.33958173,3.0922351,-0.20265915,0.053482278499999994,0.19001014500000002,-0.45355831,0.027175357999999997,-0.02313668,0.25270712500000003,0.006376746149999999,-0.057754537499999994,0.7434899,-0.10671963000000001,-0.039521739,0.6697288450000001,-0.01570633565,0.06645058,-0.10644993,-0.0227529935,-0.00167529702,-0.0111688763,0.22572086,-0.18690498,0.0026598745,-0.21729885,0.14660020499999998,0.0464265045,-0.0500541015,-0.0035566086,-0.14686335,0.0093249065,0.248979215,-0.141280225,-0.00399017545,-0.240532115,-0.327033685,0.11398853,-0.00940309334965,-0.21301663999999998,-0.458502545,0.17220911,-0.126771985,0.24059817,-0.0325904455,-0.102853452,-0.0019725448,-0.0102706015,-0.384774265,-0.558606435,-0.03911671,0.020093416000000003,0.14608069,0.50033268,-0.25075839,-1.004331425,0.3670515,0.017494003,1.07911695,-0.22857133000000002,0.11055085,-0.18099416499999998,0.18682748999999998,-0.0776531775,0.18194647,-0.09018147700000001,-0.0727844525,-0.0471540315,-0.099963285,-0.0501104235,0.046854678999999996,0.106816773
