Frame,Player,Pelvis x,Pelvis y,Pelvis z,Left Hip x,Left Hip y,Left Hip z,Right Hip x,Right Hip y,Right Hip z,Spine1 x,Spine1 y,Spine1 z,Left Knee x,Left Knee y,Left Knee z,Right Knee x,Right Knee y,Right Knee z,Spine2 x,Spine2 y,Spine2 z,Left Ankle x,Left Ankle y,Left Ankle z,Right Ankle x,Right Ankle y,Right Ankle z,Spine3 x,Spine3 y,Spine3 z,Left Foot x,Left Foot y,Left Foot z,Right Foot x,Right Foot y,Right Foot z,Neck x,Neck y,Neck z,Left Collar x,Left Collar y,Left Collar z,Right Collar x,Right Collar y,Right Collar z,Head x,Head y,Head z,Left Shoulder x,Left Shoulder y,Left Shoulder z,Right Shoulder x,Right Shoulder y,Right Shoulder z,Left Elbow x,Left Elbow y,Left Elbow z,Right Elbow x,Right Elbow y,Right Elbow z,Left wrist x,Left wrist y,Left wrist z,Right Wrist x,Right Wrist y,Right Wrist z,Left Index1 x,Left Index1 y,Left Index1 z,Right Index1 x,Right Index1 y,Right Index1 z
0,2,-3.0047097,0.09937127,-0.07896993,-0.20024824,0.037824973,-0.009185593,-0.5372025,0.029507665,-0.15633863,0.44689983,-0.06200965,0.040913284,0.69747275,0.019278731,-0.061254714,0.22711597,0.019511541,0.02955185,0.06401988,-0.030689824,0.033539698,-0.08290993,0.10490969,-0.1044013,0.1607087,-0.12759872,0.22924535,0.001677407,-0.02428047,0.005677231,-0.15015225,0.08885039,0.19441526,-0.18152143,-0.033362642,-0.35984534,-0.2088096,-0.049029723,-0.0053689783,0.008031371,-0.36161417,-0.21446808,0.0045650573,0.24178204,0.2131727,-0.1775762,-0.030348858,0.0081301415,0.049414035,-0.42764136,-0.87263817,0.12917876,0.2887259,0.9058404,0.07693545,-0.9158503,0.22372366,0.111566894,1.4403639,-0.44666022,0.0031370309,-0.11748219,0.20189536,-0.0006075086,0.14820805,-0.28461555,-0.1020348,-0.06716116,-0.16428284,-0.13767593,0.07980492,0.19814926
1,2,-3.0016139,0.10034755,-0.08414301,-0.19206417,0.0426815,-0.007281957,-0.5324067,0.02438053,-0.15728916,0.44279888,-0.062437486,0.040228836,0.68224365,0.023579543,-0.06202268,0.22252123,0.014084971,0.02981029,0.06511049,-0.03055387,0.032665007,-0.08495364,0.107800096,-0.10140387,0.1584149,-0.1307907,0.22675769,0.0010129894,-0.024272105,0.005324219,-0.14625962,0.089755,0.18913014,-0.17724173,-0.034734372,-0.3546818,-0.20830512,-0.052340467,-0.0043763593,0.010383442,-0.356677,-0.2195993,0.006015385,0.23742314,0.21553828,-0.17759137,-0.03130093,0.009257449,0.053859115,-0.42205033,-0.874634,0.13102244,0.28313902,0.9033469,0.08264623,-0.92250574,0.22507897,0.116306424,1.4401712,-0.4473031,0.0005133219,-0.11948561,0.19777676,0.0025946177,0.14992836,-0.28108075,-0.100479946,-0.06688081,-0.16293705,-0.13730432,0.079620324,0.196983
2,2,-2.9899492,0.09053869,-0.03290705,-0.21570793,0.042685762,-0.009743896,-0.54628104,0.035482977,-0.13462588,0.4613672,-0.06574065,0.035793427,0.7307954,0.035005156,-0.0669142,0.22058249,0.015220314,0.030677715,0.06474506,-0.034172866,0.025570646,-0.09822048,0.10907486,-0.09530726,0.15270989,-0.13131548,0.21579906,-0.0051781903,-0.028765164,0.004081574,-0.14076535,0.09185401,0.18795069,-0.17448953,-0.03139751,-0.35334307,-0.19836229,-0.042592857,0.0032488022,0.0019773236,-0.38158897,-0.21538807,-3.3680703e-06,0.25100988,0.20688596,-0.17949033,-0.011277774,0.014994802,0.02247032,-0.43923122,-0.85166234,0.13768111,0.29491132,0.9120899,0.047051217,-0.9166319,0.24919729,0.15082237,1.4585636,-0.45203838,0.002916551,-0.12375093,0.20879367,0.011051371,0.15972212,-0.283438,-0.0951614,-0.06666962,-0.16327196,-0.13260886,0.07861858,0.19972079
3,2,-2.9758074,0.09165209,-0.011477053,-0.17266181,0.0648063,-0.019993704,-0.52029496,0.017471107,-0.14401908,0.44033793,-0.06609619,0.031243058,0.65896726,0.05346155,-0.06562545,0.2142135,-0.0009971153,0.02507153,0.06176146,-0.031676378,0.022755796,-0.10755771,0.120938525,-0.08495855,0.15802245,-0.14312153,0.21915218,7.591667e-05,-0.028251894,0.0014349361,-0.12850599,0.09133698,0.17312153,-0.17150675,-0.031463068,-0.34552035,-0.20775057,-0.030870544,0.0034413363,0.014157514,-0.3386448,-0.23277034,0.014365227,0.19833589,0.2257873,-0.18218608,-0.0042335032,0.011519215,0.043365207,-0.4064824,-0.85577816,0.15093248,0.25378475,0.92374355,0.07182185,-0.94721055,0.24762619,0.13835543,1.4747635,-0.4449495,0.002892831,-0.1332661,0.22014438,-0.013466235,0.16806291,-0.2826075,-0.09577835,-0.06714339,-0.16393185,-0.12894887,0.079003006,0.19690628
4,2,-3.0339274,0.062267464,0.226983,-0.299044,0.10231787,0.033514258,-0.58031017,-0.07664706,-0.14291385,0.44884306,-0.044665992,0.011464378,0.90989214,0.0855437,-0.1289786,0.43249837,-0.1208507,0.07111324,0.03507934,-0.023945602,-0.009671041,-0.09351297,0.1432773,-0.10678553,0.124996744,-0.18244009,0.20610225,0.030653168,-0.027110184,-0.008604965,-0.17728263,0.08717536,0.22538652,-0.21347111,-0.03051383,-0.34535554,-0.20840967,0.04389893,0.012175393,0.023267843,-0.25572383,-0.23470312,0.034777183,0.10995888,0.18325928,-0.1856381,0.060830023,0.010691844,0.05385122,-0.3315552,-0.8561559,0.17592086,0.20867682,0.91538614,0.057279356,-0.85948616,0.19679931,0.2005531,1.5749404,-0.4214372,0.02047979,-0.10836876,0.19529605,-0.020956486,0.16339707,-0.24812308,-0.12196092,-0.07046497,-0.16613616,-0.14601725,0.078629516,0.20626858
5,2,-3.0366993,0.06201367,0.22822934,-0.29460666,0.10292556,0.032785837,-0.57685894,-0.07795831,-0.14270528,0.44758072,-0.044326365,0.011442919,0.8960082,0.08710421,-0.12750039,0.43066594,-0.12225865,0.0706293,0.03692692,-0.023834106,-0.009141349,-0.09391451,0.1426809,-0.10525404,0.12371871,-0.18259455,0.20550807,0.029604733,-0.026849555,-0.00847366,-0.17578815,0.089131,0.22330025,-0.21198699,-0.030912546,-0.34374082,-0.20587994,0.045384727,0.012166036,0.023190327,-0.25676066,-0.23499939,0.03499305,0.11161122,0.18502541,-0.18545318,0.06106816,0.009847949,0.05284777,-0.3326704,-0.8583565,0.17518209,0.2104454,0.91703117,0.056050885,-0.8580455,0.19823295,0.1997956,1.5744396,-0.42549366,0.019088758,-0.10804337,0.19498393,-0.01905604,0.1632311,-0.24992345,-0.12116199,-0.07047047,-0.16586424,-0.14602584,0.07867922,0.2065822
6,2,-3.0507543,0.054515127,0.20702554,-0.37739176,0.12733723,0.09107904,-0.6604797,-0.0819409,-0.17858478,0.44131744,-0.04292716,0.0101664,1.0505898,0.100864,-0.17925328,0.6460785,-0.14643662,0.12714346,0.005510068,-0.028123362,-0.005682269,-0.10999419,0.14631471,-0.09835991,0.059978887,-0.17678308,0.17207177,0.037370156,-0.027909173,-0.006588816,-0.17351022,0.08264211,0.21609393,-0.21054977,-0.040507987,-0.2974735,-0.21761937,0.028097883,0.034818165,0.032645997,-0.23200127,-0.26471582,0.031550903,0.110537894,0.19832802,-0.124333456,0.053273786,0.01663934,0.09878815,-0.2830871,-0.8301603,0.18963903,0.22125696,0.8769381,0.09641192,-0.82246494,0.14209959,0.22972459,1.5387247,-0.37239924,0.055349417,-0.10998901,0.1722247,0.012920081,0.15715376,-0.21898027,-0.1420916,-0.07284099,-0.16811265,-0.15408537,0.07629296,0.19735007
7,2,-3.0819674,0.053473003,0.22983186,-0.339973,0.15349644,0.10344668,-0.74957955,-0.075268716,-0.19453214,0.4377363,-0.059828155,0.029393034,1.0870007,0.09877809,-0.19891071,0.8480766,-0.15728645,0.1680879,0.006196028,-0.033759147,-0.0035437248,-0.124468654,0.15413493,-0.08528656,0.014387094,-0.1824442,0.14438537,0.031754892,-0.030784495,-0.0042553847,-0.17149732,0.080474555,0.20077877,-0.20037103,-0.041897524,-0.27019006,-0.2348052,0.0058636516,0.032807637,0.03875734,-0.2368308,-0.2841606,0.024498114,0.12821202,0.17235863,-0.12978138,0.062084552,0.023928199,0.0972778,-0.25771913,-0.8268344,0.17468354,0.22631192,0.8283014,0.089435294,-0.7028139,0.11836829,0.2540154,1.5129912,-0.32747024,0.084596135,-0.09976446,0.15062693,0.021134634,0.15785854,-0.1872154,-0.15423849,-0.07114928,-0.16405162,-0.1449466,0.07270081,0.18595758
8,2,-3.0437758,0.06550225,0.2956424,-0.408438,0.14916684,0.100680485,-0.70184505,-0.057623528,-0.19093384,0.420273,-0.07657127,0.04848585,1.0830977,0.11058657,-0.21560268,0.8957337,-0.100104965,0.16721492,-0.030782523,-0.049332257,-0.010914831,-0.09768073,0.15797348,-0.09818947,-0.0099601755,-0.18799102,0.1376966,0.067484796,-0.039608788,-0.0065401327,-0.18011378,0.07380828,0.20753548,-0.20511003,-0.032528985,-0.26612258,-0.25245273,0.043013427,0.013199109,0.03955117,-0.18180479,-0.26693368,0.03514026,0.02653504,0.10249363,-0.13044772,0.11874544,0.011014888,0.11171055,-0.2257672,-0.85049933,0.1900625,0.15864122,0.78573656,0.07446846,-0.6589959,0.08716092,0.27603728,1.6376973,-0.334767,0.07840028,-0.088494934,0.14613025,0.010553676,0.16116095,-0.1883961,-0.15999489,-0.07153251,-0.15492037,-0.15083027,0.067578875,0.17863987
9,2,-3.0231235,0.12306782,0.37755784,-0.6103031,0.13231926,0.121105514,-0.5177478,-0.0025880365,-0.2061375,0.39688665,-0.07736197,0.061905984,1.1648836,0.12687163,-0.22122666,0.75520533,0.040445734,0.10588386,-0.052427866,-0.06060032,-0.022184478,-0.024657954,0.15508133,-0.1425186,0.023412958,-0.1685993,0.14611399,0.077882305,-0.042321417,-0.009479012,-0.20306958,0.051825374,0.2327903,-0.22918192,-0.027183948,-0.27405244,-0.26282614,0.05885863,-0.014390694,0.02500183,-0.14518434,-0.2523721,0.017427294,-0.019697716,0.06462799,-0.122382216,0.16491255,-0.009632548,0.11304753,-0.18911377,-0.82070154,0.1783581,0.12634665,0.7336062,0.06641712,-0.72483814,0.11619763,0.2559617,1.5600126,-0.27981585,0.078780495,-0.09952295,0.17238328,-0.00034515356,0.1648568,-0.18648112,-0.15436961,-0.07138429,-0.15650135,-0.14345562,0.065628275,0.16832028
