frame,pelvis x,pelvis y
0,215.54332,204.86316
1,215.63054,204.85803
2,215.72627,204.88417
3,216.02534,204.91013
4,213.21541,204.75496
5,212.57993,204.6824
6,212.5,204.77258
7,212.36292,204.77669
8,215.2715,204.8012
9,215.09012,204.8083
10,214.42726,204.71718
11,213.01071,204.68297
12,212.16385,204.69823
13,209.82791,205.39749
14,207.0022,205.30106
15,206.92282,205.25714
16,208.9218,205.30983
17,206.8857,206.88937
18,204.549,207.78801
19,203.3499,210.10713
20,204.7608,210.69357
21,204.02003,210.64825
22,200.34404,211.36833
23,206.16283,213.29796
24,203.35863,213.71167
25,198.42802,213.46635
26,193.60628,212.9873
27,193.39879,212.99611
28,191.04639,213.16664
29,180.40973,214.24399
30,163.68071,214.03023
31,144.87776,213.90578
32,128.41591,213.41573
33,128.36365,213.41246
34,119.11691,211.30276
35,117.8352,209.76292
36,106.61258,209.5847
37,97.40553,207.9882
38,93.46013,205.96742
39,89.49365,205.88013
40,78.864296,205.24081
41,66.4926,204.76395
42,64.3583,202.91685
43,54.854946,201.22305
44,45.930798,196.46796
45,50.25011,197.29362
46,40.52824,193.64429
47,37.942585,189.40822
48,28.022255,186.52144
49,22.45961,183.57704
50,9.214022,182.01222
51,8.677135,181.99481
52,-1.8000492,181.39471
53,-16.58103,180.08138
54,-35.613125,179.94305
55,-44.5696,180.36716
56,-45.726593,180.72516
57,-47.073135,179.72614
58,-42.051674,177.79008
59,-49.248283,176.17131
60,-53.62064,175.65752
61,-58.612617,175.21242
62,-63.54388,175.72557
63,-62.39733,175.72244
64,-82.74602,178.10097
65,-86.20565,178.53261
66,-94.049805,179.63785
67,-92.2356,180.32207
68,-103.01062,182.99162
69,-105.785675,182.1802
70,-83.75228,184.91766
71,-80.62744,184.09537
72,-71.665344,182.84221
73,-76.25732,182.75612
74,-80.137405,184.5701
75,-83.992805,184.47546
76,-98.83917,184.919
77,-122.29094,183.58122
78,-130.0275,181.09068
79,-142.67273,181.86348
80,-142.72797,183.65547
81,-142.5995,183.60144
82,-132.27379,186.97415
83,-102.629395,190.90955
84,-73.13445,197.61569
85,-54.61723,202.15324
86,-34.87083,204.8682
87,-34.930862,204.85173
88,-19.199783,207.11298
89,-15.99977,207.32954
90,1.6984411,207.06651
91,-4.374491,210.25337
92,3.0279856,216.41544
93,3.193887,216.4762
94,-36.100952,223.3199
95,-9.245408,231.69398
96,-4.9392595,236.35385
97,5.67461,236.90504
98,49.57611,241.09842
99,49.68,241.03099
100,62.793236,239.93118
101,64.94388,239.59612
102,72.97574,237.84477
103,76.15212,235.678
104,75.18009,233.79181
105,75.104004,233.85591
106,77.797585,231.90895
107,85.637474,231.47705
108,85.41185,226.72127
109,92.343025,221.94112
110,105.92426,217.42345
111,106.01789,217.38655
112,118.06655,209.73274
113,148.99588,203.4701
114,166.13275,200.49858
115,171.05077,194.44702
116,181.82027,190.43494
117,181.14886,190.40088
118,176.55191,186.27351
119,187.44218,185.83005
120,185.86192,182.21155
121,198.88039,175.79799
122,210.32144,169.62175
123,210.44707,169.60745
124,240.71104,166.8073
125,249.23122,160.03603
126,256.3688,154.6019
127,269.31134,148.08543
128,289.8073,144.56053
129,289.81165,144.5648
130,301.03702,141.86913
131,306.4174,142.12537
132,316.95053,142.79567
133,319.80765,142.17012
134,321.31085,140.8474
135,320.8346,140.84697
136,312.02216,142.83794
137,316.44904,144.32765
138,316.3605,148.7811
139,321.17047,153.23227
140,328.82843,160.0747
141,328.99084,159.89552
142,343.55228,168.50677
143,354.94055,176.47533
144,363.72665,185.10863
145,367.05243,191.70683
146,362.5037,198.70024
147,362.49985,198.70049
148,364.97128,200.47342
149,353.26917,203.5269
150,344.3021,209.43127
151,341.79794,215.50244
152,347.11053,222.61203
153,347.32025,222.63853
154,333.93326,230.82756
155,361.6225,240.26651
156,358.44748,248.66113
157,355.92813,255.89116
