Frame,Player,Pelvis x,Pelvis y,Pelvis z,Left Hip x,Left Hip y,Left Hip z,Right Hip x,Right Hip y,Right Hip z,Spine1 x,Spine1 y,Spine1 z,Left Knee x,Left Knee y,Left Knee z,Right Knee x,Right Knee y,Right Knee z,Spine2 x,Spine2 y,Spine2 z,Left Ankle x,Left Ankle y,Left Ankle z,Right Ankle x,Right Ankle y,Right Ankle z,Spine3 x,Spine3 y,Spine3 z,Left Foot x,Left Foot y,Left Foot z,Right Foot x,Right Foot y,Right Foot z,Neck x,Neck y,Neck z,Left Collar x,Left Collar y,Left Collar z,Right Collar x,Right Collar y,Right Collar z,Head x,Head y,Head z,Left Shoulder x,Left Shoulder y,Left Shoulder z,Right Shoulder x,Right Shoulder y,Right Shoulder z,Left Elbow x,Left Elbow y,Left Elbow z,Right Elbow x,Right Elbow y,Right Elbow z,Left wrist x,Left wrist y,Left wrist z,Right Wrist x,Right Wrist y,Right Wrist z,Left Index1 x,Left Index1 y,Left Index1 z,Right Index1 x,Right Index1 y,Right Index1 z
0,1,-0.6297527,0.2364353,-3.037403,-0.27897403,0.03355933,0.023860188,-0.119508535,0.023713231,-0.04503243,0.19057257,0.025787944,-0.013746221,0.43622372,0.054287978,-0.06815944,0.7113063,0.060382795,0.04379455,-0.01966478,-0.0024126822,-0.03105506,0.047414277,0.14777313,-0.11018433,0.053490236,-0.15190957,0.18201488,0.020905735,0.0042519243,-0.026668683,-0.15674447,0.08646239,0.19734716,-0.17947422,-0.004466005,-0.23905845,-0.26413655,0.012345698,-0.022171356,-0.092759356,-0.2539201,-0.17047168,-0.08643955,0.19042395,0.06858911,-0.025099728,0.04484165,-0.0037935472,-0.024865355,-0.51636803,-0.8339099,-0.03407384,0.35683075,0.68869305,-0.051161602,-1.5914124,0.6070834,-0.022344248,1.6317494,-0.5328181,-0.0613995,-0.16030185,0.19013354,-0.054902673,0.18564324,-0.16641362,-0.04402083,-0.070115,-0.14207287,-0.058978032,0.06298521,0.14464411
1,1,-0.631028565,0.236580695,-3.0372768,-0.277783695,0.034107998,0.0239430425,-0.1154986695,0.024159263,-0.046379785,0.18894831,0.025611592000000002,-0.013489318,0.43254731999999996,0.054408368,-0.067757365,0.70527373,0.0626055025,0.042949395,-0.0206690255,-0.00299242325,-0.0304833235,0.046817776,0.148393035,-0.110666638,0.052980167999999994,-0.15228477499999998,0.18236354500000002,0.020901094000000002,0.00407409385,-0.0265259875,-0.155493565,0.08571471,0.197463765,-0.178479785,-0.0040713889,-0.239395225,-0.267480975,0.0099147915,-0.0228162315,-0.092501453,-0.254771335,-0.17093498,-0.086548712,0.190672705,0.06934415499999999,-0.025145591000000002,0.0424674075,-0.00347534395,-0.0239644495,-0.5170126150000001,-0.833379075,-0.032477964,0.356147365,0.688498025,-0.051043566,-1.5894567,0.604422075,-0.02253131,1.6344943,-0.531715285,-0.0623798275,-0.16068657,0.18916934,-0.0566914735,0.186329855,-0.166142435,-0.0435031235,-0.06987167999999999,-0.141487965,-0.0584025045,0.062867268,0.143987905
2,1,-0.636097115,0.23293330499999998,-3.0373858,-0.28000268,0.039544081,0.0254259685,-0.115267862,0.024053502499999997,-0.045745396,0.18880407500000002,0.0246636015,-0.0143986015,0.43090564,0.057866402,-0.06783515,0.6946274299999999,0.063616127,0.04322691,-0.021286778,-0.0060300571499999995,-0.029057773000000002,0.0484802835,0.15186918,-0.113560573,0.05518692,-0.15384527,0.18255726,0.023355400999999998,-0.0022263471500000003,-0.026433553499999998,-0.15418715,0.0832243925,0.199327135,-0.17822001999999998,-0.00526091655,-0.23881069,-0.266988925,0.00726752185,-0.0243879055,-0.088726512,-0.25433812,-0.167322895,-0.08534093949999999,0.186740825,0.06881964,-0.025637781999999998,0.037453827499999995,-0.00489151635,-0.01905131,-0.5125193800000001,-0.8324349499999999,-0.02594881,0.35440985999999997,0.69396565,-0.038558674,-1.5670259500000001,0.585767175,-0.0159298675,1.6400128,-0.526425885,-0.061220454,-0.16107386499999998,0.18394148999999999,-0.0599108285,0.18778081,-0.164143735,-0.0441342535,-0.06907290499999999,-0.13944823,-0.0582219685,0.062021994999999996,0.14194223
3,1,-0.63405488,0.22481793,-3.04062615,-0.28713995999999997,0.042348681,0.024464701,-0.1100305025,0.02507321,-0.045484369499999996,0.187660155,0.0259718215,-0.016272146,0.44033203,0.062677418,-0.069676235,0.690575715,0.067824327,0.042666934000000004,-0.020377086500000002,-0.006691519349999999,-0.029973752,0.048695974,0.15294189,-0.114965812,0.060333317,-0.15364983,0.185828045,0.0234399375,0.00132556535,-0.0266264715,-0.156592715,0.08406949050000001,0.203509795,-0.181954055,-0.00428687435,-0.24450134,-0.268514945,0.0071491626999999995,-0.02179374,-0.0907384495,-0.25782916,-0.163754335,-0.08612734250000001,0.183552375,0.06409695,-0.034350421,0.040157192499999994,0.00373067675,-0.0237138405,-0.51935018,-0.829182475,-0.026570871000000003,0.34706289,0.69404972,-0.0381815965,-1.58912575,0.59496125,-0.0135551195,1.6479046,-0.5282583999999999,-0.0622457965,-0.16344639,0.18239016000000002,-0.0636067365,0.18907448500000001,-0.15821457,-0.043224463,-0.06888517,-0.139988985,-0.0578481825,0.061883706999999996,0.14191714
4,1,-0.6252833600000001,0.221477575,-3.04543315,-0.28706646,0.039496038,0.022108408500000003,-0.10572223750000001,0.024112461,-0.04401391,0.18635751,0.027442255999999998,-0.0162649055,0.43882397500000003,0.0622599975,-0.069644192,0.684138115,0.067635224,0.042698944,-0.019564932,-0.00350295835,-0.031466784,0.048779083,0.151274255,-0.11649670449999999,0.060371362,-0.15238406999999998,0.18737624,0.020797108,0.00229302655,-0.026457527,-0.1571666,0.085127443,0.20790954499999997,-0.18198976,-0.00404080495,-0.248258125,-0.27093240500000004,0.013868080349999999,-0.016913808500000002,-0.0998081045,-0.258364215,-0.158634235,-0.090103055,0.18261322,0.058422079,-0.040077079,0.0499994275,-0.00193922885,-0.040374767500000006,-0.5302942749999999,-0.82053903,-0.037879010000000005,0.34349613,0.68718049,-0.058238964500000004,-1.6434050500000001,0.6321751,-0.023632473,1.65127315,-0.5405122499999999,-0.064571162,-0.16645199,0.18010177500000002,-0.06687555,0.18873291,-0.14630142499999998,-0.040575022,-0.06898639000000001,-0.14098725,-0.055575386000000004,0.061873410000000004,0.14160767
5,1,-0.61997491,0.22443145,-3.0484147000000004,-0.28122715,0.035271393,0.02360409,-0.106562005,0.0227923395,-0.039391931500000005,0.186648545,0.027245373500000003,-0.015452901,0.425275715,0.0567158525,-0.067393742,0.6788185,0.063781964,0.0433799735,-0.019294446,-0.0019548847,-0.032417858,0.05106844,0.149830735,-0.118721735,0.053899173,-0.15220427,0.18447765,0.01856477,0.0026937411499999998,-0.0259106655,-0.15409803,0.08502470000000001,0.20869935,-0.17639745,-0.00447621475,-0.24377821,-0.275315555,0.021186905,-0.012927365,-0.105428987,-0.25770659,-0.15883102,-0.09187164,0.182476735,0.057265954,-0.0417671445,0.058170414000000004,0.0032657173,-0.054464106,-0.529708445,-0.81067853,-0.0405868885,0.33771651,0.681699545,-0.082659377,-1.64910055,0.65310205,-0.029492692,1.64823165,-0.5459144499999999,-0.06246230950000001,-0.16635714499999998,0.18014916,-0.06729526250000001,0.189005385,-0.14066579,-0.0408049825,-0.06902342,-0.140871555,-0.0543124835,0.061718557,0.14110552999999998
6,1,-0.619814455,0.22728099499999999,-3.0487734,-0.27821008,0.032299137,0.024437802,-0.104210755,0.025585237,-0.037505431500000005,0.18485048999999998,0.0269600665,-0.01524543075,0.42154094,0.053647225,-0.06658039199999999,0.68395965,0.06550690749999999,0.042131470500000004,-0.019704719,-0.0019159854500000002,-0.0340020065,0.05155803,0.14898358,-0.11791837999999999,0.051160758,-0.15161595,0.18315856,0.016362213,0.00294156375,-0.0259805185,-0.15257249,0.085898665,0.205972135,-0.173639355,-0.0024521500999999998,-0.24136655,-0.28173819499999997,0.0131316107,-0.012220215999999999,-0.10643429500000001,-0.25878415,-0.168568825,-0.091834535,0.185576845,0.0610922,-0.04057347,0.0550344475,0.0049234373500000005,-0.059273671,-0.5282438700000001,-0.80705865,-0.0361854735,0.33154168,0.67737025,-0.10093308,-1.6429283,0.664677,-0.027430744,1.6476061,-0.54436072,-0.0592022675,-0.16610206,0.187902315,-0.0648351475,0.191159955,-0.14525474500000002,-0.0419936275,-0.06944654,-0.14224451500000002,-0.05396458,0.06257576200000001,0.14244447500000001
7,1,-0.62332064,0.22692448999999998,-3.0484032,-0.27777478,0.0343115815,0.0232403075,-0.111391318,0.0247123585,-0.0381532065,0.18586649,0.0263404005,-0.01546672625,0.42539311,0.0556852115,-0.067790077,0.69499095,0.062082326,0.0440373535,-0.018961767999999997,0.0012561712,-0.034475789,0.052500565,0.14914475,-0.1178906825,0.055060386,-0.150875765,0.183633735,0.01768268,0.00314557875,-0.026861120000000002,-0.153895465,0.085570425,0.205861805,-0.176631725,-0.0041871263,-0.241090535,-0.27494459000000004,0.0105003002,-0.013866146499999999,-0.10496561,-0.25551939999999995,-0.168629445,-0.09124355,0.18560337500000001,0.062592866,-0.035745058499999996,0.0520959785,0.00338806194,-0.05674285,-0.52703595,-0.80917835,-0.038446447,0.33714579,0.6783473499999999,-0.09293918,-1.6491042,0.66674025,-0.0239603205,1.64136565,-0.5453382200000001,-0.0540554825,-0.16728439,0.19126391999999998,-0.058842858,0.19116604999999998,-0.14829912,-0.043282278,-0.07004484,-0.143369965,-0.055150691,0.06294997499999999,0.142930565
8,1,-0.6245977,0.228193945,-3.0496735,-0.27962849999999995,0.036142839,0.0285444595,-0.114289053,0.0206949545,-0.0355313285,0.18790354,0.026944247999999997,-0.017131880500000002,0.42871572,0.0573951735,-0.06805035000000001,0.6906178000000001,0.0568932665,0.0468485815,-0.0189655145,-0.00303473745,-0.033111684,0.055416498,0.14908833,-0.118301783,0.054789908,-0.151234185,0.181241325,0.019895290000000003,0.0021788286,-0.026821788,-0.15555897,0.0840112525,0.20333848,-0.17607082,-0.0076144431999999995,-0.237666035,-0.26834819,0.015425286,-0.0188136065,-0.09937123249999999,-0.2552843,-0.16364696499999998,-0.0885134525,0.185071805,0.065408216,-0.032190939,0.0468315565,-0.00100912984,-0.040348378500000004,-0.52289395,-0.8179608,-0.035547982,0.345877585,0.685499525,-0.06404365149999999,-1.6222501999999999,0.6343046750000001,-0.018865325500000002,1.6331551499999999,-0.540248965,-0.0543943885,-0.165990855,0.18523994,-0.056161268,0.189472085,-0.15145265,-0.0435617475,-0.06967016000000001,-0.14088582500000002,-0.056763796000000005,0.061939618,0.14184940499999998
9,1,-0.624024065,0.22805395,-3.0519881,-0.277160125,0.0389630255,0.0365066515,-0.11522723500000001,0.015472483500000002,-0.029387582,0.18783052500000003,0.0266273005,-0.0193479415,0.42341026000000004,0.0577591195,-0.06688613,0.6696833,0.049959113,0.049394942,-0.0188127625,-0.007170523,-0.032057035,0.059225973,0.14912968999999998,-0.119984403,0.0506001135,-0.15294260999999998,0.176639875,0.024207798000000003,-0.00218168695,-0.026808848500000003,-0.15648914,0.08209964750000001,0.20014136,-0.17247099,-0.011596847,-0.231720665,-0.259350915,0.027569115,-0.024847267,-0.0920616725,-0.256319575,-0.15588814499999998,-0.08429517750000001,0.17671486,0.06331552500000001,-0.0288772735,0.046430911500000005,-0.0059366025499999996,-0.021374437,-0.51962455,-0.8294584199999999,-0.0260115735,0.346667245,0.6965857200000001,-0.031713103,-1.5698018999999999,0.587435025,-0.011949051,1.6398844499999998,-0.5327096849999999,-0.055715749,-0.16155333500000002,0.176760845,-0.060526565,0.18750216,-0.1539158,-0.0450868785,-0.068837868,-0.13703115500000002,-0.058875659999999996,0.060254804999999995,0.14053252500000002
