Frame,Player,Pelvis x,Pelvis y,Pelvis z,Left Hip x,Left Hip y,Left Hip z,Right Hip x,Right Hip y,Right Hip z,Spine1 x,Spine1 y,Spine1 z,Left Knee x,Left Knee y,Left Knee z,Right Knee x,Right Knee y,Right Knee z,Spine2 x,Spine2 y,Spine2 z,Left Ankle x,Left Ankle y,Left Ankle z,Right Ankle x,Right Ankle y,Right Ankle z,Spine3 x,Spine3 y,Spine3 z,Left Foot x,Left Foot y,Left Foot z,Right Foot x,Right Foot y,Right Foot z,Neck x,Neck y,Neck z,Left Collar x,Left Collar y,Left Collar z,Right Collar x,Right Collar y,Right Collar z,Head x,Head y,Head z,Left Shoulder x,Left Shoulder y,Left Shoulder z,Right Shoulder x,Right Shoulder y,Right Shoulder z,Left Elbow x,Left Elbow y,Left Elbow z,Right Elbow x,Right Elbow y,Right Elbow z,Left wrist x,Left wrist y,Left wrist z,Right Wrist x,Right Wrist y,Right Wrist z,Left Index1 x,Left Index1 y,Left Index1 z,Right Index1 x,Right Index1 y,Right Index1 z
0,2,-2.8740847,0.13414583,1.0020427,-0.68344694,0.01230731,0.03563538,-0.27615175,-0.082430415,-0.1289294,0.42855468,0.04783375,0.051469047,0.5006061,0.03556471,-0.077563375,0.88688403,0.04240766,0.076612234,-0.00761508,0.029810589,0.030200547,0.18470947,0.15987457,-0.26694793,0.016094038,-0.20131828,0.16978198,0.11099689,0.030451441,0.0066025355,-0.1959495,0.051903453,0.36714372,-0.20180297,0.00042233474,-0.24505748,0.0021676945,0.1646319,0.010348505,-0.10820284,-0.24741809,0.21983007,-0.007998242,0.2404244,-0.10221254,-0.09674681,0.0826449,-0.11044534,-0.07803187,-0.37709555,-0.43920782,0.12474727,0.20307627,0.5565978,0.16247672,-1.3202502,0.21632968,0.21682483,1.1098431,-0.13678013,0.013991043,-0.16406998,0.16876316,-0.025649877,0.15488334,-0.1388597,-0.11878447,-0.04651003,-0.1258192,-0.13568889,0.04982317,0.121771075
1,2,-2.8719163,0.1333696,1.0024298,-0.68344206,0.012179981,0.035023645,-0.27612954,-0.082020484,-0.13170376,0.42614836,0.048317935,0.051981807,0.5071684,0.035716794,-0.077934116,0.8916453,0.043037347,0.07599047,-0.008656581,0.03029206,0.030765222,0.18335207,0.16042767,-0.26536137,0.017315937,-0.20163174,0.16986018,0.11095092,0.03082521,0.006828793,-0.19647804,0.05275687,0.3663907,-0.20304495,0.0004647908,-0.24452667,0.0020664027,0.1666428,0.01235352,-0.107712485,-0.24577837,0.22015291,-0.0077593555,0.239519,-0.10300249,-0.09730384,0.08606135,-0.11088763,-0.07700501,-0.37577337,-0.4410531,0.12536329,0.20319958,0.5578917,0.16321525,-1.3212628,0.21681017,0.21629223,1.1107948,-0.13701083,0.012252362,-0.16374384,0.16755258,-0.027610123,0.15434943,-0.13735652,-0.118344754,-0.0462797,-0.12566228,-0.13528997,0.049691476,0.12144242
2,2,-2.864857,0.13614543,1.0000842,-0.67102194,0.01296309,0.03112396,-0.27457014,-0.07981447,-0.1343984,0.42076057,0.04276844,0.05836065,0.49482033,0.03633118,-0.07778101,0.888289,0.04869878,0.07553896,-0.016827993,0.029740088,0.034029573,0.18500277,0.16217642,-0.26222572,0.017434299,-0.20273516,0.17191307,0.10710259,0.03143136,0.008597165,-0.195453,0.049487736,0.36112702,-0.19931608,0.0051131737,-0.24584645,-0.024709722,0.17691906,0.013004053,-0.107297,-0.2367242,0.20372808,-0.010154744,0.23539841,-0.09000257,-0.0968071,0.101447016,-0.11141667,-0.055627476,-0.3523302,-0.43523598,0.12804784,0.19860221,0.529884,0.1748619,-1.3392962,0.20542638,0.21683349,1.0944227,-0.12673303,0.0094154375,-0.16625564,0.16175419,-0.0056159114,0.1548077,-0.13931099,-0.119397216,-0.048851892,-0.12685457,-0.14182018,0.05094422,0.12353924
3,2,-2.8586092,0.1257499,1.0079764,-0.6821289,0.018137364,0.040153667,-0.2889689,-0.087032005,-0.14175875,0.43846175,0.038128544,0.05920162,0.5303561,0.047171105,-0.086265355,0.91444844,0.037909336,0.08426509,-0.017386835,0.024959426,0.033080995,0.1749181,0.16838717,-0.24449468,0.011014102,-0.20659673,0.16090545,0.09815501,0.027900554,0.009807056,-0.18963231,0.04885714,0.33894435,-0.19180311,0.0045571737,-0.23530668,-0.050675772,0.19322628,0.011006774,-0.105607614,-0.24702643,0.18747215,-0.0087801935,0.23336011,-0.07756824,-0.115757555,0.11836996,-0.106863,-0.06888654,-0.3394397,-0.407651,0.120797336,0.17981765,0.512076,0.15488425,-1.2978914,0.19079031,0.20502654,1.0851189,-0.12580228,0.012371123,-0.16239879,0.15882747,0.0012971181,0.1519358,-0.14172126,-0.109718725,-0.046637755,-0.11757067,-0.13217406,0.049222127,0.1171284
4,2,-2.8585622,0.13267773,1.0245173,-0.6859971,0.012803242,0.04231192,-0.28483933,-0.08668124,-0.1527777,0.44161335,0.042383917,0.06681802,0.5229781,0.03967892,-0.084961675,0.8887179,0.04745306,0.08146259,-0.018531958,0.031849045,0.03410792,0.1700684,0.16022465,-0.24398558,0.0046227425,-0.20281525,0.162281,0.09868958,0.03313774,0.010174961,-0.18760467,0.054096304,0.33844343,-0.18917608,0.005898975,-0.2371515,-0.037495565,0.19709906,0.01210064,-0.11648397,-0.26586744,0.19873661,-0.01595264,0.26933616,-0.09794496,-0.10482723,0.13021173,-0.11029838,-0.07992064,-0.3648814,-0.42359856,0.103175536,0.22004151,0.4981296,0.13205451,-1.2313555,0.17848197,0.19493307,1.0134759,-0.094637506,0.0141928,-0.15172607,0.15583745,0.0058117695,0.14419407,-0.133012,-0.1111539,-0.046658464,-0.11513666,-0.13334894,0.047820996,0.11391599
5,2,-2.845043,0.13495527,1.0634943,-0.70754844,0.016845638,0.04761588,-0.29778433,-0.08706461,-0.1654764,0.45225927,0.043368842,0.07077132,0.54909086,0.047304906,-0.088627264,0.89669985,0.045020487,0.08266622,-0.01736649,0.033227924,0.028587926,0.1756586,0.15845025,-0.24920051,0.0065312753,-0.20284455,0.16071676,0.099053964,0.034152254,0.0065542767,-0.19122559,0.056796305,0.34202236,-0.19180948,0.003961807,-0.2374192,-0.032310188,0.20329289,-0.01285762,-0.10882597,-0.24262851,0.18562868,-0.010602455,0.25441027,-0.08335686,-0.10372897,0.13417344,-0.13413373,-0.07389605,-0.34315273,-0.4470792,0.11086309,0.20987561,0.5092781,0.12684557,-1.2770065,0.20235266,0.20103627,1.0479362,-0.11134199,-0.006986376,-0.15766731,0.15441078,7.364359e-05,0.15056553,-0.13594025,-0.10463321,-0.045617644,-0.11573394,-0.1326968,0.04879526,0.11746554
6,2,-2.842695,0.1349766,1.0549742,-0.715024,0.015915133,0.046170574,-0.31225297,-0.097278364,-0.16381063,0.46176958,0.042970777,0.06844019,0.5673443,0.053731628,-0.09000788,0.9193447,0.0264228,0.08990611,-0.015948992,0.035718057,0.026219916,0.17760473,0.16068786,-0.2458763,0.0067487224,-0.20617226,0.15270813,0.0939564,0.033161756,0.0054733036,-0.18696027,0.05604884,0.33844408,-0.19054954,-0.0015906679,-0.22680965,-0.023168352,0.19170694,-0.0049878107,-0.109960645,-0.2507339,0.18064904,-0.010811024,0.2605816,-0.08198606,-0.098025076,0.12390277,-0.12804991,-0.08333034,-0.35265616,-0.44263196,0.10922317,0.20924345,0.506395,0.111195035,-1.2649082,0.20748521,0.19920838,1.0461046,-0.11228053,-0.006835649,-0.15530375,0.15433347,-0.0064608534,0.14942005,-0.13210571,-0.10137373,-0.04456555,-0.11467978,-0.12863694,0.04792736,0.11546706
7,2,-2.85422,0.13872465,1.0310808,-0.72017694,0.010419029,0.043718018,-0.29586098,-0.10400449,-0.16606088,0.4574697,0.04387803,0.06708369,0.56866646,0.05675104,-0.09158584,0.9077433,0.018678745,0.09053278,-0.017489504,0.03464537,0.02542103,0.16797,0.16089322,-0.22638282,0.0061197267,-0.20460477,0.14514905,0.08802044,0.033633515,0.006541279,-0.17477669,0.056102272,0.3143934,-0.17955029,-0.0031789248,-0.21537696,-0.032559603,0.19343644,-0.0027533292,-0.10883614,-0.26288795,0.17119479,-0.010633093,0.27211982,-0.073090546,-0.09969161,0.12406932,-0.11788074,-0.08348569,-0.35806128,-0.45424396,0.096106194,0.21415947,0.51873964,0.11188097,-1.2502455,0.20304187,0.17929815,0.99746686,-0.115935855,-0.0027422984,-0.15168169,0.1550773,0.01299042,0.14041653,-0.14092338,-0.0978205,-0.04379763,-0.1129881,-0.12751317,0.0487462,0.11531361
8,2,-2.8633597,0.1375119,1.0287212,-0.711182,0.01508585,0.043697722,-0.27838185,-0.09411827,-0.17259295,0.44652557,0.041769285,0.073462166,0.5689577,0.05952696,-0.08900673,0.91658807,0.037766367,0.08144685,-0.01580336,0.03426387,0.028706059,0.16782707,0.15564921,-0.22629924,0.005439582,-0.19832927,0.15206876,0.08736232,0.035566833,0.007928546,-0.18372178,0.061413214,0.31161302,-0.18206291,0.00037098848,-0.22372624,-0.03410437,0.1844793,-0.013993295,-0.106531486,-0.26260254,0.17221208,-0.0075752116,0.27426502,-0.07037463,-0.10300873,0.11968777,-0.12197614,-0.06293535,-0.3659392,-0.4890686,0.09763657,0.21172707,0.5232729,0.1329061,-1.2892946,0.20595238,0.17045157,0.9526001,-0.10313567,-0.01379501,-0.15262009,0.15316667,0.019333776,0.13640067,-0.13849957,-0.09722005,-0.04423119,-0.11467555,-0.13132471,0.048968922,0.11660617
9,2,-2.8588438,0.1480332,1.0152344,-0.70494586,0.008378081,0.026271563,-0.3262656,-0.10066778,-0.16719277,0.4556309,0.04244554,0.075210266,0.5450716,0.04932948,-0.08639551,0.9616918,0.018872885,0.08954515,-0.018172238,0.040107317,0.02685943,0.17740266,0.15125418,-0.23550788,0.0041375207,-0.20327076,0.15815973,0.08672962,0.037676126,0.005586892,-0.19038248,0.061450385,0.33091125,-0.19124846,0.0019667142,-0.23432727,-0.03694318,0.19443429,-0.016001178,-0.11194003,-0.26423484,0.16833876,-0.00893518,0.27307463,-0.0691102,-0.10464157,0.12475105,-0.12793197,-0.06356577,-0.38269433,-0.5052205,0.09248117,0.21837527,0.5190694,0.1297144,-1.2780256,0.2136067,0.16417438,0.9646158,-0.117937535,-0.007911512,-0.15031701,0.1633287,0.025040701,0.13688095,-0.15091069,-0.105938055,-0.048145965,-0.12407851,-0.14203762,0.052225187,0.12666175
