frame,pelvis x,pelvis y
0,989.46454,399.8749
1,989.18494,399.85345
2,989.1714499999999,400.0851399999999
3,988.95947,400.29139999999995
4,988.5934400000001,400.2563266666666
5,988.9678299999999,400.1116033333333
6,988.8916966666666,400.00597666666664
7,989.0938466666665,400.14561333333336
8,988.3578333333332,400.12774
9,988.22285,400.00685666666664
10,987.64383,400.0295433333333
11,987.4654733333333,400.03294999999997
12,987.2080666666666,400.11001666666664
13,987.4116866666666,400.0357766666666
14,987.57941,400.0405099999999
15,988.0125766666666,400.01295333333326
16,988.3145099999999,400.17558333333324
17,988.4797099999998,400.33049666666665
18,988.3591666666666,400.3143533333333
19,988.2640333333331,400.11969666666664
20,988.2680666666665,399.92945999999995
21,989.1996666666665,399.91479
22,990.5690999999999,400.03128000000004
23,991.8896666666666,399.9414566666667
24,992.2745666666666,399.93347
25,992.1820333333333,399.7901133333333
26,991.2569,399.87383333333327
27,991.2299,399.8863066666666
28,990.4478333333334,399.9714466666666
29,990.3301,400.04460666666665
30,989.4497999999999,400.16929
31,989.4105999999998,400.22814999999997
32,989.5448866666666,400.27236999999997
33,989.4382199999999,400.30268666666666
34,989.34772,400.089
35,989.1740666666666,399.87113666666664
36,989.0880866666666,399.9141833333333
37,989.0936199999999,400.19561666666664
38,989.04392,400.2689933333333
39,989.0102666666666,400.03425333333325
40,988.7797166666666,399.86153333333334
41,988.7425499999999,399.8941533333333
42,987.9665833333332,399.9308566666666
43,987.3093666666666,399.90544666666665
44,987.0635333333332,399.9691266666666
45,987.4868200000001,400.00899333333325
46,987.8949299999999,400.0628766666666
47,987.0498299999999,400.0400766666666
48,987.0087099999998,400.26608999999996
49,986.9975666666667,400.4813233333333
50,985.9240133333333,400.7071566666666
51,982.47468,400.6547066666667
52,977.1324466666665,400.4088533333333
53,973.2977666666666,399.57241999999997
54,971.5225666666665,398.71441333333325
55,971.5592133333332,398.04916666666657
56,974.0855799999999,398.01167999999996
57,978.2048466666666,398.51002666666665
58,984.0316666666666,399.21164
59,988.606,399.9531666666666
60,990.2468333333333,400.0691733333333
61,990.1680333333333,399.9898166666666
62,986.0625533333332,400.3310766666666
63,974.9097399999998,401.61284666666666
64,959.2775833333332,402.55732333333333
65,942.8155066666666,402.8976233333333
66,926.7780866666667,402.90845666666667
67,915.35066,403.2489966666666
68,900.1174066666665,405.7128633333333
69,883.8880233333334,409.2217633333333
70,866.5454733333333,414.3128766666667
71,856.8397833333333,418.77772
72,858.1749466666666,422.15733
73,861.88338,423.89336333333335
74,872.0145466666667,423.5273033333333
75,884.5386,422.5227866666666
76,903.5210333333332,420.62681999999995
77,922.3202866666666,417.76757
78,943.7792866666666,413.7273533333333
79,957.4314366666666,410.6461566666666
80,971.8691833333332,407.3345233333333
81,984.8794833333333,403.63149
82,1003.3990566666666,398.22700999999995
83,1020.7395233333333,393.5501866666666
84,1031.09199,389.80075999999997
85,1035.9948333333332,387.74573666666663
86,1033.9948333333332,386.6565733333333
87,1029.5030166666666,385.77494
88,1024.74623,383.85866
89,1020.44873,381.3207133333333
90,1019.9507799999999,378.6084333333333
91,1019.6643833333333,376.92389333333335
92,1021.0844666666666,375.08258
93,1021.4177,373.4861433333333
94,1020.9173499999999,371.35776666666663
95,1019.8355666666666,370.00077999999996
96,1018.0082666666667,369.16169
97,1016.99468,368.84663333333333
98,1013.61128,368.0782733333333
99,1008.75568,366.7473733333333
100,1001.4389466666667,364.3871733333333
101,994.6691799999999,361.56666666666666
102,989.90897,357.9488166666667
103,988.60709,355.3742266666667
104,988.1749666666667,352.63000666666665
105,990.7850333333333,349.72955666666667
